Run,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,Lift,Drag,Equiv Area,d-lift01,d-lift02,d-lift03,d-lift04,d-lift05,d-lift06,d-lift07,d-lift08,d-lift09,d-lift10,d-lift11,d-lift12,d-lift13,d-lift14,d-lift15,d-lift16,d-lift17,d-lift18,d-lift19,d-lift20,d-lift21,d-lift22,d-lift23,d-lift24,d-lift25,d-lift26,d-lift27,d-lift28,d-lift29,d-lift30,d-lift31,d-lift32,d-lift33,d-lift34,d-lift35,d-lift36,d-lift37,d-lift38,d-lift39,d-lift40,d-lift41,d-lift42,d-lift43,d-lift44,d-lift45,d-lift46,d-lift47,d-lift48,d-lift49,d-lift50,d-lift51,d-lift52,d-lift53,d-lift54,d-lift55,d-lift56,d-lift57,d-lift58,d-lift59,d-lift60,d-lift61,d-lift62,d-lift63,d-lift64,d-lift65,d-lift66,d-lift67,d-lift68,d-lift69,d-lift70,d-lift71,d-lift72,d-lift73,d-lift74,d-lift75,d-lift76,d-lift77,d-lift78,d-lift79,d-lift80,d-lift81,d-lift82,d-lift83,d-lift84,d-lift85,d-lift86,d-lift87,d-lift88,d-lift89,d-lift90,d-lift91,d-lift92,d-lift93,d-lift94,d-lift95,d-lift96,d-lift97,d-lift98,d-lift99,d-lift100,d-lift101,d-lift102,d-lift103,d-lift104,d-lift105,d-drag01,d-drag02,d-drag03,d-drag04,d-drag05,d-drag06,d-drag07,d-drag08,d-drag09,d-drag10,d-drag11,d-drag12,d-drag13,d-drag14,d-drag15,d-drag16,d-drag17,d-drag18,d-drag19,d-drag20,d-drag21,d-drag22,d-drag23,d-drag24,d-drag25,d-drag26,d-drag27,d-drag28,d-drag29,d-drag30,d-drag31,d-drag32,d-drag33,d-drag34,d-drag35,d-drag36,d-drag37,d-drag38,d-drag39,d-drag40,d-drag41,d-drag42,d-drag43,d-drag44,d-drag45,d-drag46,d-drag47,d-drag48,d-drag49,d-drag50,d-drag51,d-drag52,d-drag53,d-drag54,d-drag55,d-drag56,d-drag57,d-drag58,d-drag59,d-drag60,d-drag61,d-drag62,d-drag63,d-drag64,d-drag65,d-drag66,d-drag67,d-drag68,d-drag69,d-drag70,d-drag71,d-drag72,d-drag73,d-drag74,d-drag75,d-drag76,d-drag77,d-drag78,d-drag79,d-drag80,d-drag81,d-drag82,d-drag83,d-drag84,d-drag85,d-drag86,d-drag87,d-drag88,d-drag89,d-drag90,d-drag91,d-drag92,d-drag93,d-drag94,d-drag95,d-drag96,d-drag97,d-drag98,d-drag99,d-drag100,d-drag101,d-drag102,d-drag103,d-drag104,d-drag105,d-ea01,d-ea02,d-ea03,d-ea04,d-ea05,d-ea06,d-ea07,d-ea08,d-ea09,d-ea10,d-ea11,d-ea12,d-ea13,d-ea14,d-ea15,d-ea16,d-ea17,d-ea18,d-ea19,d-ea20,d-ea21,d-ea22,d-ea23,d-ea24,d-ea25,d-ea26,d-ea27,d-ea28,d-ea29,d-ea30,d-ea31,d-ea32,d-ea33,d-ea34,d-ea35,d-ea36,d-ea37,d-ea38,d-ea39,d-ea40,d-ea41,d-ea42,d-ea43,d-ea44,d-ea45,d-ea46,d-ea47,d-ea48,d-ea49,d-ea50,d-ea51,d-ea52,d-ea53,d-ea54,d-ea55,d-ea56,d-ea57,d-ea58,d-ea59,d-ea60,d-ea61,d-ea62,d-ea63,d-ea64,d-ea65,d-ea66,d-ea67,d-ea68,d-ea69,d-ea70,d-ea71,d-ea72,d-ea73,d-ea74,d-ea75,d-ea76,d-ea77,d-ea78,d-ea79,d-ea80,d-ea81,d-ea82,d-ea83,d-ea84,d-ea85,d-ea86,d-ea87,d-ea88,d-ea89,d-ea90,d-ea91,d-ea92,d-ea93,d-ea94,d-ea95,d-ea96,d-ea97,d-ea98,d-ea99,d-ea100,d-ea101,d-ea102,d-ea103,d-ea104,d-ea105
1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3868499200000001e-01,1.7975125700000000e-02,5.4888444972400002e+01,-3.9010500000000001e-03,-3.3007300000000000e-03,-2.7806799999999998e-03,-2.0633399999999999e-03,-9.6815099999999999e-04,-1.9416600000000001e-04,-2.2392700000000001e-04,-2.9742199999999999e-04,-2.5849999999999999e-04,-5.0670100000000001e-05,2.8547600000000000e-03,2.6006100000000002e-03,2.2416400000000000e-03,1.6888800000000000e-03,8.9203800000000005e-04,3.6635299999999999e-03,3.4091199999999999e-03,2.8718799999999998e-03,2.0080200000000001e-03,8.9849699999999995e-04,2.0594200000000002e-03,1.9264700000000000e-03,1.5345900000000000e-03,9.7642599999999996e-04,3.7678400000000002e-04,-6.3518200000000002e-03,-5.7600999999999998e-03,-4.6248200000000000e-03,-2.9998899999999998e-03,-1.1985100000000001e-03,-8.5928500000000000e-04,-1.1026100000000000e-03,-1.0996500000000000e-03,-7.8283400000000005e-04,-2.7845399999999997e-04,3.9080900000000003e-03,3.3011799999999999e-03,2.5388500000000000e-03,1.6443199999999999e-03,7.2342000000000001e-04,5.3328999999999998e-03,4.6327900000000003e-03,3.5258700000000000e-03,2.1605000000000001e-03,8.2656899999999998e-04,3.0435400000000000e-03,2.6489999999999999e-03,1.9226400000000000e-03,1.0896199999999999e-03,3.6912300000000001e-04,-2.9428700000000002e-03,-1.9228299999999999e-03,-7.1413200000000003e-04,-8.2868400000000000e-04,3.0050700000000000e-05,4.3495699999999998e-04,2.6305199999999999e-03,2.3175600000000002e-03,1.3908700000000000e-03,3.6130799999999999e-03,2.2154499999999999e-03,1.0595299999999999e-03,-2.5339199999999998e-03,-1.9178900000000000e-03,-7.8120700000000002e-04,-5.8185799999999998e-04,1.5540199999999999e-04,5.0793900000000000e-04,3.1149900000000002e-03,2.7014900000000000e-03,1.5819600000000001e-03,4.4164100000000000e-03,2.6281999999999998e-03,1.1966800000000001e-03,1.0595699999999999e-03,1.0249100000000000e-03,1.0811300000000000e-03,3.7145400000000001e-04,5.8089199999999995e-04,9.3314299999999999e-04,2.1524800000000000e-04,5.3196099999999996e-04,9.3917499999999999e-04,6.1127000000000002e-04,8.0727600000000000e-04,1.0478099999999999e-03,1.0166500000000000e-03,1.0742300000000000e-03,1.1478000000000000e-03,-4.9922100000000000e-04,-4.5423200000000000e-04,3.3068900000000000e-04,3.9667199999999999e-04,1.0336300000000000e-03,1.0191400000000000e-03,9.8969599999999998e-04,1.0137200000000001e-03,-1.3022100000000000e-04,-1.0200999999999999e-04,4.4313600000000001e-04,4.7563700000000000e-04,9.1074799999999996e-04,8.8648500000000001e-04,8.2975200000000001e-04,9.5499799999999998e-04,-2.8353500000000002e-04,-1.9720200000000000e-04,-1.3341000000000001e-04,-8.1273599999999994e-05,-3.8124399999999997e-05,-7.1466999999999999e-05,-5.3638399999999998e-05,-4.5365999999999999e-05,-4.7534300000000003e-05,-4.1866300000000003e-05,9.3799400000000002e-05,5.5078699999999998e-05,1.8724199999999999e-05,-2.9730199999999999e-05,-5.0172700000000002e-05,1.0276500000000000e-04,7.2093600000000004e-05,2.9110799999999999e-05,-2.6570000000000001e-05,-4.7625199999999999e-05,2.4874400000000000e-05,3.2520900000000002e-05,1.7743500000000000e-05,-8.1483100000000003e-06,-1.8596500000000001e-05,-3.4635100000000000e-04,-2.6887599999999998e-04,-1.7968199999999999e-04,-9.2213100000000000e-05,-3.0685600000000003e-05,4.2070599999999997e-05,9.5887300000000006e-06,-2.4171900000000001e-06,-7.0404399999999998e-06,-1.1029400000000000e-05,2.7161900000000002e-04,1.8045200000000000e-04,1.0280300000000000e-04,3.2825199999999999e-05,-9.7192199999999998e-06,2.0038000000000000e-04,1.5318600000000001e-04,8.5439999999999995e-05,1.6780500000000000e-05,-1.8182300000000000e-05,3.5630499999999997e-05,5.2215800000000002e-05,3.4420099999999999e-05,5.8296299999999996e-06,-8.6727299999999995e-06,-2.8241799999999999e-04,-1.3145400000000001e-04,-5.7909499999999998e-05,3.2290399999999998e-05,7.2538400000000003e-05,4.3985900000000002e-05,2.3485499999999999e-04,1.5949300000000000e-04,7.8217400000000001e-05,1.6803000000000000e-04,9.0332299999999996e-05,3.4959699999999997e-05,-8.3895500000000003e-05,-2.7733899999999999e-05,-1.5647299999999998e-05,2.5451199999999998e-04,2.2246500000000001e-04,1.1763600000000000e-04,4.1156899999999998e-04,2.8946600000000000e-04,1.4228999999999999e-04,2.6829600000000001e-04,1.5515700000000001e-04,6.2841600000000005e-05,1.0521900000000000e-04,7.8768000000000002e-05,6.6182300000000005e-05,3.3783399999999999e-05,4.8124500000000003e-05,5.9337800000000000e-05,2.9178699999999999e-05,4.3210800000000003e-05,5.6014699999999998e-05,4.0916600000000001e-05,4.8438900000000001e-05,5.7274300000000002e-05,5.9130199999999998e-05,6.0164200000000002e-05,6.1697000000000002e-05,-2.5855400000000000e-05,6.2745800000000003e-07,-2.8792099999999998e-05,-5.8243299999999999e-06,1.0029100000000000e-06,2.2291500000000002e-05,1.5902700000000001e-04,1.5028300000000000e-04,-4.0652300000000000e-06,1.5275800000000000e-05,-1.3938999999999999e-06,1.6092299999999998e-05,3.8227499999999999e-05,5.9659099999999999e-05,2.0784600000000000e-04,1.7872400000000001e-04,1.0780300000000000e+01,8.8960600000000003e+00,7.3568800000000003e+00,5.4421600000000003e+00,2.6243799999999999e+00,2.4211200000000002e+00,2.4253200000000001e+00,2.4995699999999998e+00,2.2366199999999998e+00,1.1965800000000000e+00,-6.2598599999999998e+00,-5.1528000000000000e+00,-3.8829300000000000e+00,-2.3492500000000001e+00,-8.7985400000000002e-01,-9.9106400000000008e+00,-8.6251999999999995e+00,-6.6113999999999997e+00,-4.0109000000000004e+00,-1.4170499999999999e+00,-6.2055199999999999e+00,-5.4115200000000003e+00,-3.9711500000000002e+00,-2.2546800000000000e+00,-7.2184400000000004e-01,1.6638200000000001e+01,1.4762800000000000e+01,1.1660100000000000e+01,7.5123800000000003e+00,3.0364100000000001e+00,3.9786700000000002e+00,4.6456000000000000e+00,4.4060899999999998e+00,3.2307000000000001e+00,1.4141100000000000e+00,-9.0254200000000004e+00,-6.8689000000000000e+00,-4.6826900000000000e+00,-2.5684200000000001e+00,-8.6881600000000003e-01,-1.4369000000000000e+01,-1.1855600000000001e+01,-8.3980200000000007e+00,-4.6543299999999999e+00,-1.5095400000000001e+00,-8.9003099999999993e+00,-7.3898099999999998e+00,-5.0581399999999999e+00,-2.6449500000000001e+00,-7.8749499999999995e-01,6.2593399999999999e+00,3.9029500000000001e+00,1.3835000000000000e+00,2.2748599999999999e+00,5.4131799999999997e-01,-4.4739899999999999e-01,-4.2460899999999997e+00,-3.7324099999999998e+00,-2.2766099999999998e+00,-6.6877700000000004e+00,-4.0189800000000000e+00,-1.9624400000000000e+00,4.9035700000000002e+00,3.6040800000000002e+00,1.4009300000000000e+00,1.1384200000000000e+00,-3.1071600000000001e-02,-7.0507200000000003e-01,-5.7042700000000002e+00,-4.7131100000000004e+00,-2.7293200000000000e+00,-8.6213899999999999e+00,-4.9672499999999999e+00,-2.2754599999999998e+00,-2.5999500000000002e+00,-2.2611599999999998e+00,-2.1135799999999998e+00,-2.8205500000000000e-01,-7.7898699999999999e-01,-1.6132000000000000e+00,5.6767599999999996e-01,-3.5234100000000002e-01,-1.5229999999999999e+00,-3.5686200000000001e-01,-1.0052700000000001e+00,-1.7895000000000001e+00,-1.5815800000000000e+00,-1.8137799999999999e+00,-2.0940200000000000e+00,1.6785500000000000e+00,1.6128600000000000e+00,9.1560500000000000e-01,7.4934599999999996e-01,-7.2554300000000005e-01,-6.7692300000000005e-01,-1.9631700000000001e+00,-2.0405799999999998e+00,7.0670400000000000e-01,6.9526900000000003e-01,6.1444499999999999e-02,8.2662499999999993e-03,-1.0592699999999999e+00,-1.0223500000000001e+00,-1.8770000000000000e+00,-2.1325699999999999e+00
2.0000000000000000e+00,-1.5165540247042372e-01,-8.9588412209941043e-02,-1.8347798163898207e-01,2.6144642543481661e-01,-1.2911240036715607e-01,-2.1136643245997122e-01,1.6803951352752655e-01,7.4791532792840565e-03,-1.4908467326468849e-01,-7.5739187543385988e-02,-2.4210571360882877e-01,4.3877309643683415e-03,-6.7517650285426334e-03,5.7531618327953393e-02,-2.7128390698523414e-01,8.1423109648860958e-02,6.6709197176857471e-02,1.8048953411408591e-01,-4.7824651857034828e-02,-1.7574732389458711e-01,1.5250489594157901e-01,-2.2469029680595504e-01,2.2008490034835487e-01,-1.6735510614067972e-01,-1.5335846434632616e-01,-2.1998662496425986e-01,-1.2548902174416499e-01,-9.4227430101568338e-02,-1.8640142845975149e-01,1.9741117823744919e-01,1.3025177943215088e-01,2.2571136791083107e-01,2.1861257949948393e-01,2.5994911082770927e-01,4.9780475700547888e-02,2.7936040506218435e-01,-1.8295594868928933e-01,5.6806366178629719e-02,-2.0919427312470193e-01,1.2250943514299117e-02,-2.9150386030664666e-03,1.4048927687225271e-01,2.9475211436550630e-02,-2.4400812389864762e-01,2.5793722478464359e-01,-4.8968873497230447e-02,1.4043410692633140e-01,2.8254634617390989e-01,-1.4074575835029557e-01,-7.9490048636853244e-02,2.9287866146576597e-01,-2.8711284891169531e-01,-2.5427579775734788e-01,6.7895114869397089e-02,1.6279029534193296e-01,1.7749653623239386e-01,1.1156348657620641e-01,6.4597098717832258e-02,2.5575352284517622e-01,5.3489248859643901e-02,-2.0120858183104767e-01,1.5530606187043566e-01,-2.0153613816804680e-01,-1.1839404118942873e-01,1.2697173242090332e-01,-2.5433690111541268e-01,2.8109332475203680e-01,-1.4463175626980240e-01,-7.4060238319323402e-03,-7.0999625857236015e-02,-4.4265478405980274e-02,2.8765681969655504e-01,2.7325192933748305e-01,-4.0037540813413874e-02,2.2675126913134286e-01,-1.0483651617119946e-01,-4.8888996624263603e-02,-2.9123001947573196e-01,-2.0639008085068830e-01,1.4583750747855267e-01,-1.0623653367006949e-01,8.4220465976582892e-02,2.2016466449027600e-01,-2.7368111579670007e-01,-9.3372348378258752e-02,-1.6253558245255581e-01,-7.5282055412479787e-02,1.8040172981750696e-01,1.0828817830787929e-02,-2.1398096588401605e-01,-1.7175388420755630e-01,-2.0076004848365231e-01,1.9721178110511556e-01,-1.1115696883726070e-01,-2.1762235618857401e-01,-1.7844885231339541e-01,-2.6640009670418308e-01,2.3202674117310068e-01,-8.3161117056812117e-02,-2.4007867246272252e-01,5.6432848746839626e-03,-2.1826090862112257e-01,-2.7225009721494198e-01,1.5257040097495667e-01,-2.3465268855337981e-01,1.5053131080000001e-01,1.9116279999999999e-02,4.3804434885590001e+02,-3.8482600000000000e-03,-3.2619300000000001e-03,-2.7742600000000002e-03,-2.0812900000000000e-03,-9.9037200000000000e-04,-1.9115700000000001e-04,-2.3367500000000000e-04,-3.2827699999999997e-04,-3.0758899999999999e-04,-9.5617899999999998e-05,2.8558199999999998e-03,2.5835500000000000e-03,2.2070300000000000e-03,1.6370200000000001e-03,8.4243499999999999e-04,3.6986599999999999e-03,3.4405299999999998e-03,2.8847500000000002e-03,1.9939900000000002e-03,8.7104299999999995e-04,2.0926800000000000e-03,1.9660799999999998e-03,1.5648700000000001e-03,9.8787700000000007e-04,3.7370300000000002e-04,-6.3175599999999998e-03,-5.7498400000000000e-03,-4.6460700000000004e-03,-3.0305000000000002e-03,-1.2187299999999999e-03,-9.2080700000000005e-04,-1.1804300000000001e-03,-1.1812299999999999e-03,-8.4899499999999996e-04,-3.1501199999999999e-04,3.8709000000000000e-03,3.2410199999999998e-03,2.4710700000000001e-03,1.5859400000000001e-03,6.8763899999999998e-04,5.3718600000000000e-03,4.6620999999999998e-03,3.5328700000000000e-03,2.1480300000000000e-03,8.0928499999999997e-04,3.0899999999999999e-03,2.6988799999999999e-03,1.9576799999999998e-03,1.1033000000000000e-03,3.6893199999999998e-04,-2.8224399999999998e-03,-1.8148800000000001e-03,-6.7360800000000002e-04,-6.5869300000000002e-04,1.2067300000000000e-04,4.3797100000000000e-04,2.5958200000000000e-03,2.2330300000000000e-03,1.3256200000000000e-03,3.4266600000000002e-03,2.0718999999999998e-03,9.9720699999999995e-04,-2.4101000000000001e-03,-1.8175699999999999e-03,-7.4668800000000002e-04,-4.5255300000000002e-04,1.9841999999999999e-04,4.8272099999999997e-04,2.9697299999999999e-03,2.5360100000000000e-03,1.4789200000000001e-03,4.1233099999999998e-03,2.4204500000000002e-03,1.1104800000000001e-03,9.4324600000000001e-04,9.2578500000000004e-04,9.9149999999999998e-04,2.5291799999999998e-04,4.8352699999999998e-04,8.4490100000000001e-04,1.1960500000000000e-04,4.4432800000000002e-04,8.5315300000000005e-04,5.2782899999999995e-04,7.2298999999999996e-04,9.6217299999999998e-04,9.3415600000000001e-04,9.8891800000000009e-04,1.0617500000000000e-03,-5.6731399999999997e-04,-5.2357399999999996e-04,2.5462500000000002e-04,3.1073199999999998e-04,9.7252000000000005e-04,9.3696299999999997e-04,9.2508499999999997e-04,9.2171699999999996e-04,-1.9983199999999999e-04,-1.7507300000000001e-04,3.8021399999999998e-04,4.0295800000000003e-04,8.7556400000000001e-04,8.3037400000000004e-04,7.9844800000000000e-04,8.9481200000000004e-04,-2.2614700000000000e-04,-1.2362800000000000e-04,-5.5473100000000003e-05,-1.1624500000000000e-05,8.1827900000000002e-07,1.8128300000000001e-05,5.6727900000000003e-05,6.2622199999999998e-05,3.4450999999999999e-05,-5.5611300000000004e-06,1.3276999999999999e-04,1.0005699999999999e-04,5.7299200000000002e-05,-9.2520700000000003e-06,-4.8146999999999998e-05,1.1399900000000000e-04,8.1794100000000003e-05,3.3171099999999998e-05,-2.9904400000000001e-05,-5.3676199999999999e-05,3.1003400000000002e-05,3.9575000000000000e-05,2.2584600000000001e-05,-6.2848000000000004e-06,-1.8836699999999999e-05,-2.6063699999999998e-04,-1.5695699999999999e-04,-6.8729899999999994e-05,-5.8839999999999999e-06,1.0795099999999999e-05,1.8787000000000000e-04,1.8940800000000001e-04,1.6403600000000000e-04,1.0682700000000000e-04,3.4143500000000003e-05,3.3759399999999998e-04,2.5630000000000000e-04,1.6711800000000001e-04,6.8907399999999997e-05,-9.4062799999999997e-07,2.1638699999999999e-04,1.6542799999999999e-04,9.0630000000000005e-05,1.4524800000000000e-05,-2.2580899999999999e-05,4.3445800000000003e-05,5.9513499999999999e-05,3.8482400000000003e-05,6.8928000000000003e-06,-9.0508100000000005e-06,-3.2256700000000000e-04,-1.2360900000000000e-04,-3.6765299999999998e-05,5.5130599999999997e-05,2.1129200000000000e-04,1.7205599999999999e-04,2.9723800000000002e-04,2.8708800000000001e-04,1.8337099999999999e-04,2.3600300000000001e-04,1.4507600000000000e-04,6.7793999999999995e-05,-1.2733400000000000e-04,-2.0242300000000001e-05,9.2896399999999994e-06,2.7122700000000002e-04,3.6804999999999997e-04,2.6068100000000002e-04,4.7479299999999999e-04,4.2792100000000000e-04,2.6091599999999998e-04,3.6307000000000001e-04,2.2557799999999999e-04,1.0268700000000000e-04,1.3904499999999999e-04,1.1556000000000000e-04,1.0514200000000000e-04,6.7613600000000006e-05,8.4987099999999998e-05,9.8240599999999996e-05,6.6024499999999998e-05,8.1255500000000002e-05,9.5166299999999997e-05,8.0362099999999994e-05,8.7819199999999994e-05,9.6862900000000004e-05,1.0191000000000001e-04,1.0143700000000000e-04,1.0189400000000000e-04,2.6911300000000001e-05,6.2840699999999996e-05,3.3721200000000000e-06,3.6817399999999998e-05,-8.2220300000000006e-06,1.8935599999999999e-05,1.1858500000000000e-04,1.1848199999999999e-04,4.6217300000000002e-05,7.2038800000000006e-05,2.9530799999999999e-05,5.1795700000000003e-05,2.8548299999999999e-05,4.9319200000000000e-05,1.6303800000000001e-04,1.3948199999999999e-04,-3.6421500000000002e+01,-3.0531400000000001e+01,-2.5815899999999999e+01,-1.9394700000000000e+01,-9.3895099999999996e+00,-5.0537700000000001e+00,-5.3679800000000002e+00,-6.3377699999999999e+00,-6.2942999999999998e+00,-3.5213600000000000e+00,2.3227200000000000e+01,1.9788100000000000e+01,1.5419499999999999e+01,9.7117400000000007e+00,3.8237800000000002e+00,3.3819000000000003e+01,2.9998300000000000e+01,2.3393100000000000e+01,1.4465600000000000e+01,5.2287200000000000e+00,2.0854700000000001e+01,1.8532100000000000e+01,1.3759100000000000e+01,7.8960200000000000e+00,2.5596700000000001e+00,-5.7525900000000000e+01,-5.1908700000000003e+01,-4.1750100000000003e+01,-2.7218499999999999e+01,-1.1025900000000000e+01,-1.0195200000000000e+01,-1.2819300000000000e+01,-1.2947600000000000e+01,-9.9300700000000006e+00,-4.4358100000000000e+00,3.2978099999999998e+01,2.5955100000000002e+01,1.8259899999999998e+01,1.0349200000000000e+01,3.6440399999999999e+00,4.9032299999999999e+01,4.0983699999999999e+01,2.9377600000000001e+01,1.6498699999999999e+01,5.4425499999999998e+00,2.9995799999999999e+01,2.5227900000000002e+01,1.7396799999999999e+01,9.1532199999999992e+00,2.7478500000000001e+00,-2.4464099999999998e+01,-1.5995500000000000e+01,-6.4727499999999996e+00,-6.3661099999999999e+00,6.5393199999999999e-02,2.5586500000000001e+00,1.8441400000000002e+01,1.6445699999999999e+01,9.9285300000000003e+00,2.5545100000000001e+01,1.5639300000000000e+01,7.6880499999999996e+00,-1.9480499999999999e+01,-1.5037100000000001e+01,-6.6486799999999997e+00,-2.6000899999999998e+00,2.0293000000000001e+00,3.5556600000000000e+00,2.3122699999999998e+01,1.9939000000000000e+01,1.1705600000000000e+01,3.2306199999999997e+01,1.9098299999999998e+01,8.8899000000000008e+00,9.4055700000000009e+00,8.5889299999999995e+00,8.2670600000000007e+00,1.6587300000000000e+00,3.6095299999999999e+00,6.5896400000000002e+00,-8.1114699999999995e-01,2.3613800000000000e+00,6.3427499999999997e+00,2.5465800000000001e+00,4.6721100000000000e+00,7.2696699999999996e+00,6.7003000000000004e+00,7.4096000000000002e+00,8.2993299999999994e+00,-4.9720000000000004e+00,-4.8076200000000000e+00,-1.3651500000000001e+00,-7.3133999999999999e-01,3.7040400000000000e+00,3.5505200000000001e+00,6.6436099999999998e+00,6.5691600000000001e+00,-1.6721699999999999e+00,-1.6844399999999999e+00,1.1797299999999999e+00,1.3561000000000001e+00,4.6837999999999997e+00,4.4032099999999996e+00,6.5511600000000003e+00,7.0096699999999998e+00
