"GMT_0" "GMT_1" "GMT_12" "GMT_13" "GMT_14" "GMT_15" "GMT_16" "GMT_17" "GMT_18" "GMT_19" "GMT_20" "GMT_21" "GMT_22" "GMT_23"
4.33881719732341e-05 2.7999386633251e-05 1.39852159370974e-05 1.81961268322303e-06 6.27912696679438e-06 1.22235407026217e-05 2.17145790174848e-05 3.10818970188084e-05 3.98047160052347e-05 4.80836630249102e-05 5.45032247232626e-05 5.96761134852602e-05 6.19537982396723e-05 5.94368645424619e-05
2.71718685542987e-05 1.63188587626157e-05 7.80911022969931e-06 9.83144436883384e-07 4.34510997008716e-06 8.64204792088136e-06 1.55370655424341e-05 2.2798052611821e-05 3.11979160524618e-05 3.80965082077864e-05 4.36177519596516e-05 4.66948437806607e-05 4.66639105411119e-05 4.25255255715115e-05
3.50636225132714e-05 2.20862829748725e-05 1.10211646209376e-05 1.44500960207844e-06 5.55030181779267e-06 1.11118388433314e-05 1.96329804428557e-05 2.83914562285558e-05 3.73689736056768e-05 4.64755841030781e-05 5.30732614773116e-05 5.83616187209951e-05 5.94382734819128e-05 5.45758943260425e-05
2.14700051252139e-05 1.30915965429487e-05 5.39968469793383e-06 7.44514841990518e-07 4.37880983266458e-06 1.12778657062205e-05 2.10353777153312e-05 3.10743363499207e-05 3.65949981542061e-05 3.93956858849532e-05 3.99730870379552e-05 3.9968036978932e-05 3.73987154364026e-05 3.37696530685259e-05
4.60403440285483e-05 3.02895940862166e-05 1.50481691416502e-05 1.81468665218901e-06 7.12926912907436e-06 1.49350809886716e-05 2.52407969412167e-05 3.6184653762825e-05 4.47011358102595e-05 5.35376495003362e-05 5.94334365154414e-05 6.38032013992398e-05 6.5153760848572e-05 6.19941801030969e-05
2.15406731874555e-05 1.48956619492948e-05 7.41519629111884e-06 1.01925575103918e-06 4.87248105681644e-06 1.0364929273074e-05 1.70808656494834e-05 2.34120146012907e-05 2.73887951681553e-05 3.09358360563478e-05 3.28435615347897e-05 3.31300844989304e-05 3.17515116827933e-05 2.91163043779223e-05
3.97086449898798e-05 2.52724343425556e-05 1.30086938583282e-05 1.68857787332014e-06 5.81090542248506e-06 1.21169380538523e-05 2.13052099112112e-05 3.15254909693771e-05 4.079272135985e-05 4.99386846906768e-05 5.69986996188827e-05 6.16034650847705e-05 6.2717831637597e-05 5.8054226518672e-05
3.68387671498025e-05 2.20123480419329e-05 8.9705472675493e-06 1.21875980904856e-06 6.52385541023333e-06 1.52896983191866e-05 2.85048924159897e-05 3.99469863749045e-05 4.89703805625718e-05 5.48407815117513e-05 5.81058547455462e-05 5.90591461980475e-05 5.87252201491726e-05 5.43408187975842e-05
2.48207265343611e-05 1.55881665365861e-05 7.8116829353199e-06 9.73744568539634e-07 3.90753760150925e-06 8.06725105683811e-06 1.34572208370569e-05 2.02846615512824e-05 2.74304228997953e-05 3.36164894205818e-05 3.75372967927905e-05 4.03090633506154e-05 4.06081898833601e-05 3.73796841461423e-05
3.56129258249158e-05 2.24463752424128e-05 1.07171712543499e-05 1.43808877904481e-06 6.25992405453874e-06 1.4537141993875e-05 2.44532765839971e-05 3.46678330645703e-05 4.1642757531761e-05 4.77474522351727e-05 5.12970216139121e-05 5.30062873262219e-05 5.34930686187469e-05 5.03495688639918e-05
7.25592919421571e-05 4.01493926078604e-05 1.62307031029124e-05 1.74674869838145e-06 8.314447055747e-06 2.59006921211084e-05 4.44278127880348e-05 6.20232413920377e-05 7.86808410419753e-05 9.25181796086282e-05 0.00010328172156769 0.000111399298559222 0.000113289921884316 0.000108644329301404
4.05671841817778e-05 2.34159771005843e-05 1.02580340202336e-05 1.27071820335416e-06 5.83521678326203e-06 1.38044452936438e-05 2.8779320695251e-05 4.34978072424305e-05 5.52384974811045e-05 6.44857298993678e-05 7.04550519250359e-05 7.38994848293928e-05 7.28786138947816e-05 6.59928306708896e-05
5.52133628473727e-05 3.20799718077205e-05 1.27626635120271e-05 1.55306517635012e-06 7.10559931799354e-06 1.90764538099839e-05 3.46094278904563e-05 5.25281459026493e-05 6.70315053300973e-05 7.88454726153814e-05 8.69722586811886e-05 9.12273233622476e-05 9.09205739133383e-05 8.46452597582784e-05
5.86537495240636e-05 3.69435683309234e-05 1.62062973002055e-05 1.86909105948484e-06 8.9320592268073e-06 2.27006418587276e-05 3.96983354785593e-05 5.72844527497469e-05 6.87502653860746e-05 7.79100925594267e-05 8.34113699862965e-05 8.66758715622816e-05 8.63288802129075e-05 8.19124627169535e-05
4.00434080755724e-05 2.67503936796556e-05 1.3414044374708e-05 1.68066125562096e-06 6.38260026347237e-06 1.38652311822932e-05 2.39781308503306e-05 3.27672659906819e-05 3.97341306515876e-05 4.57166957186791e-05 4.96345126872241e-05 5.20747450454276e-05 5.35191185611301e-05 5.15843038945262e-05
1.79051401356864e-05 1.01671011891278e-05 4.4693751777818e-06 6.12961143959602e-07 2.92189809855912e-06 6.22662834592954e-06 1.06335765653505e-05 1.4907295375698e-05 1.95491425539965e-05 2.46020890884396e-05 2.85399445060436e-05 3.11336396690135e-05 3.15971759333649e-05 2.91973031537388e-05
2.23012523885621e-05 1.33040917691838e-05 5.93900168247667e-06 7.41138789233298e-07 3.09054273070004e-06 6.2310607636919e-06 1.09706293507511e-05 1.64104712417285e-05 2.21627919586712e-05 2.74535012302146e-05 3.11288524410258e-05 3.4196574007856e-05 3.54115561585747e-05 3.34410644394684e-05
4.47502595917076e-05 2.68248300432538e-05 1.30858751961975e-05 1.68221096512621e-06 5.97243130068907e-06 1.1817868003472e-05 2.16078156122307e-05 3.32521224121521e-05 4.53436097315027e-05 5.70689457638306e-05 6.66052771384648e-05 7.26987076359552e-05 7.47965205810833e-05 6.93940550041535e-05
2.47839261882869e-05 1.49616146960085e-05 6.95738849298455e-06 8.71175920587351e-07 3.71886513741165e-06 7.74647305696371e-06 1.42502409783145e-05 2.22974631762115e-05 3.00211891733782e-05 3.62107824201372e-05 4.10967074740398e-05 4.39506803209634e-05 4.35173980442873e-05 3.93579930253192e-05
7.34923407007314e-05 4.21886190554267e-05 1.74481923873269e-05 1.90562321210324e-06 8.32938431741756e-06 2.36751440497491e-05 4.27362053147707e-05 6.38166277420837e-05 8.22110262236725e-05 9.73257109785179e-05 0.000109290470150588 0.000118330644001487 0.000120144217591935 0.000113441058676598
4.76709080422783e-05 2.76965838982248e-05 1.13827898713562e-05 1.36294748186445e-06 6.72517031237632e-06 1.61591810049926e-05 3.14742009704799e-05 4.68280820296373e-05 5.82790462776304e-05 6.78386473061916e-05 7.41162824268278e-05 7.82175095894108e-05 7.7819422560332e-05 7.26427411916545e-05
5.13407001939731e-05 3.17379504545177e-05 1.49102185954878e-05 1.82027238908313e-06 7.3486749338756e-06 1.69663378091623e-05 2.81711816783226e-05 4.10269232512218e-05 5.18952266942365e-05 6.10658927695982e-05 6.72177417041175e-05 7.13135781777873e-05 7.25661851542979e-05 6.9501893352966e-05
5.37404157094885e-05 3.33635901804183e-05 1.43466313499313e-05 1.69395946595786e-06 8.02957750787919e-06 2.04481355793799e-05 3.54968716554408e-05 5.24239252491189e-05 6.32126193198226e-05 7.22962790704311e-05 7.79899128969721e-05 8.11832813134655e-05 8.07157073778252e-05 7.62581369475468e-05
3.66834959961644e-05 2.38453989773434e-05 1.20465346822182e-05 1.53623743244209e-06 6.11396533752449e-06 1.34741367700191e-05 2.28494084260583e-05 3.31705240118266e-05 4.06783047641259e-05 4.85302876282936e-05 5.45093215914127e-05 5.83460892623789e-05 5.82827653594088e-05 5.34100020466551e-05
1.85247231274886e-05 1.18476657735222e-05 5.56988193420841e-06 7.12927674503244e-07 3.36120300873494e-06 7.42712547602406e-06 1.38104037104578e-05 2.0470757582067e-05 2.48315509241946e-05 2.81253870463169e-05 2.97621609746337e-05 3.06922076186628e-05 3.0256157733454e-05 2.77429562921949e-05
3.9077994111698e-05 2.21108987879062e-05 7.54655305853139e-06 9.24338458802347e-07 6.13600256760223e-06 1.51659005604043e-05 3.04223508793808e-05 4.60110787312707e-05 5.64929106094898e-05 6.47401507466013e-05 6.97157189929916e-05 7.2336850539096e-05 7.10422970088758e-05 6.41812457318034e-05
3.87240939112873e-05 2.57616603123217e-05 1.32261374040538e-05 1.75691789057935e-06 6.44014257875605e-06 1.33770968636112e-05 2.32412129218361e-05 3.26763013871094e-05 4.03135620961429e-05 4.70793875573175e-05 5.17230482293713e-05 5.45562793427313e-05 5.4979260281135e-05 5.18958122853494e-05
5.43853234585816e-05 3.33383392686825e-05 1.57420836765216e-05 1.82729741638914e-06 7.31219462363772e-06 1.68755220803241e-05 3.07376695756069e-05 4.62372899200285e-05 5.89871643370143e-05 7.05967093890953e-05 7.89069559574076e-05 8.44332854431463e-05 8.47563061609079e-05 7.97482318203451e-05
1.25242550431456e-05 7.45644722027689e-06 3.3365829186252e-06 4.38045461516201e-07 2.07502158963953e-06 4.20317177155413e-06 8.19829927312768e-06 1.26048284731123e-05 1.66004845747886e-05 2.01424718683213e-05 2.1854947272992e-05 2.31315025046545e-05 2.2934076201207e-05 2.05311264830891e-05
4.08613783040195e-05 2.34519479735684e-05 9.56186570719557e-06 1.17464001409914e-06 5.36528735731367e-06 1.17037918098991e-05 2.17162722725488e-05 3.37236764573222e-05 4.56015861903844e-05 5.86058320886933e-05 6.71581284986439e-05 7.30541231976804e-05 7.34005722446637e-05 6.56769883457395e-05
3.29896268386296e-05 2.26026786073075e-05 1.21302192738357e-05 1.53611845556122e-06 5.31993927354926e-06 1.05179779265782e-05 1.7214341162403e-05 2.46193621671333e-05 3.09943133878712e-05 3.65696734274168e-05 4.06580557063987e-05 4.36893784300449e-05 4.47923238046132e-05 4.2908065599911e-05
2.91022436113895e-05 2.00601566726692e-05 1.09380072603162e-05 1.38051760271151e-06 4.61269315260271e-06 8.51077001808523e-06 1.41886971285399e-05 2.04764543581236e-05 2.67836125985782e-05 3.26078197870204e-05 3.68859379511697e-05 4.0175722739816e-05 4.10703563760924e-05 3.89366135345317e-05
4.30021419308025e-05 2.82944715830147e-05 1.46058861798868e-05 1.76375352139165e-06 6.51088351753969e-06 1.32593828413293e-05 2.28337141290394e-05 3.25292000000209e-05 4.1439535253982e-05 4.95300954680849e-05 5.56703629983236e-05 6.02601071042708e-05 6.16440026073014e-05 5.8468935362054e-05
4.08051878098987e-05 2.62012441933481e-05 1.35000456392265e-05 1.69889010134292e-06 5.91741111616535e-06 1.20803739180388e-05 1.97906199305457e-05 2.88807897375919e-05 3.81056502901249e-05 4.75236367052803e-05 5.4496492979772e-05 6.00801230998514e-05 6.18533762372323e-05 5.86703494670761e-05
6.20830537377265e-05 3.32391172555867e-05 1.22249711141029e-05 1.32448517828386e-06 7.46257540709047e-06 2.10173321451932e-05 4.2686387629273e-05 6.43905376622e-05 8.17933637923677e-05 9.56423816150697e-05 0.000106194852467972 0.000113544323609369 0.00011099957221313 0.000102579880812482
5.89624740690615e-05 3.30614627878354e-05 1.18104646123807e-05 1.40610698962012e-06 8.09770090471922e-06 2.440772957667e-05 4.53539002731434e-05 6.218249572597e-05 7.50059040264717e-05 8.47472270806108e-05 9.12086142123298e-05 9.57424976033842e-05 9.44780797738511e-05 8.93242924355406e-05
6.75411219225466e-05 4.00741219139496e-05 1.71670959585651e-05 1.95363358217441e-06 8.18249110020683e-06 2.29930887550811e-05 4.38031392042348e-05 6.17679569618365e-05 7.66909499465223e-05 8.964159386758e-05 9.90060782372701e-05 0.000105921796068247 0.000105074089953742 9.97422467853307e-05
6.94973795987859e-05 4.13929639871936e-05 1.87355486468189e-05 2.06818736217342e-06 8.54433434482559e-06 2.33557024551526e-05 4.10115412774388e-05 6.15222501683037e-05 7.70949383563656e-05 8.99219235854175e-05 9.92715595318761e-05 0.000105841765272755 0.000106778930270045 0.000101886656621875
4.80825424113494e-05 2.92533557160604e-05 1.28148731835212e-05 1.59762943892091e-06 6.99668230934188e-06 1.61680519560172e-05 2.9800044726197e-05 4.29673995635449e-05 5.37942046547249e-05 6.27274161870856e-05 6.84427751316193e-05 7.25547140291954e-05 7.2564914669373e-05 6.82298913281407e-05
3.22266133825566e-05 1.99586368172732e-05 9.3858762190772e-06 1.19135557758426e-06 5.16858399885639e-06 1.1400158666045e-05 2.12833322426868e-05 3.05144995765007e-05 3.72401031346011e-05 4.3385764234171e-05 4.68491728778422e-05 4.94643076439158e-05 4.92734477313818e-05 4.61545946500771e-05
1.9982691027148e-05 1.30854631726313e-05 6.42900537789084e-06 8.29484110758541e-07 3.71880437986813e-06 7.73413840895575e-06 1.37451634100957e-05 1.89609027942718e-05 2.37399755921715e-05 2.78402420699061e-05 3.12465289835436e-05 3.40509933312448e-05 3.38605943235057e-05 3.06627397343948e-05
3.48116560010967e-05 2.15906333036112e-05 8.39612759478855e-06 1.042044361498e-06 6.50747627830414e-06 1.60091035508068e-05 2.88875866929926e-05 4.09438649804815e-05 4.81705978209661e-05 5.3395390010593e-05 5.56117520706855e-05 5.66450527667985e-05 5.52310212391196e-05 5.13295972990399e-05
2.65617571087584e-05 1.78601222458164e-05 9.11090879777045e-06 1.19701931271938e-06 5.02188359565847e-06 9.47156622967865e-06 1.66642768054e-05 2.28972036374775e-05 2.86182698423205e-05 3.44894997012789e-05 3.79728344043425e-05 4.02032113338667e-05 3.98017904015639e-05 3.69736586992929e-05
5.97917508182418e-05 3.62056949609842e-05 1.66709493528813e-05 1.91131700730418e-06 7.64527393740062e-06 1.89931054350108e-05 3.32381094383205e-05 5.01986230657562e-05 6.33964574501139e-05 7.49687845070784e-05 8.35516336848346e-05 8.91167428462409e-05 9.03747841786917e-05 8.58945898723142e-05
4.29280094228915e-05 2.62549483700409e-05 1.28489782459616e-05 1.58738144072332e-06 6.28914415462447e-06 1.41372275878031e-05 2.60680468708781e-05 3.95598770590515e-05 5.0073951322676e-05 5.91126280149949e-05 6.50768860501689e-05 6.89424298832676e-05 6.90864521187395e-05 6.38630255283152e-05
3.43111119669934e-05 2.08632596523005e-05 9.61332945722223e-06 1.20924809289087e-06 5.25959856216875e-06 1.15857161222632e-05 2.26242482739287e-05 3.35841833574073e-05 4.07895957927815e-05 4.72729726531051e-05 5.07944408052568e-05 5.28500996579295e-05 5.27472506590475e-05 4.92593132042704e-05
5.73705470451619e-05 3.39057955805013e-05 1.57369051349433e-05 1.75226062475583e-06 7.1972276847212e-06 1.6331411949735e-05 2.88173549944807e-05 4.30432503305062e-05 5.64540168419891e-05 6.9426208102482e-05 7.9337355942223e-05 8.62560774845188e-05 8.87283377891643e-05 8.37839147375987e-05
3.15390696749827e-05 2.15356263534796e-05 1.13357453515605e-05 1.44744732544839e-06 5.3694017640407e-06 1.12655811294859e-05 1.88632867750947e-05 2.68047777089495e-05 3.24694165856813e-05 3.71500885267753e-05 4.00084875255212e-05 4.20984228668009e-05 4.27834649243893e-05 4.09792378125881e-05
3.4608666851883e-05 2.2631941798155e-05 1.10167444369694e-05 1.4288992544622e-06 6.02044527399838e-06 1.2405008846095e-05 2.18836572072516e-05 3.10434161625916e-05 3.73864860408218e-05 4.3094860959534e-05 4.66832985100024e-05 4.93992667282128e-05 5.01137712566103e-05 4.74708073695433e-05
2.11704809397655e-05 1.25439187036913e-05 6.04002522096712e-06 7.76717297912977e-07 3.13082883927849e-06 6.65511578340988e-06 1.2540206472232e-05 1.97967359585639e-05 2.68684319381682e-05 3.32183802307657e-05 3.71110141532896e-05 4.0464714547257e-05 3.99260880701933e-05 3.57248873395459e-05
1.43370472856815e-05 8.54257991030188e-06 3.72444647146645e-06 4.93452769281248e-07 2.68943113616643e-06 6.4799089482888e-06 1.23636132437231e-05 1.77203827652874e-05 2.08339410553687e-05 2.39570875031986e-05 2.63247077628287e-05 2.85119147280916e-05 2.86385305459685e-05 2.55641984417346e-05
5.14689654497274e-05 3.21589904702758e-05 1.44156089554114e-05 1.72581955332658e-06 8.4458237261326e-06 2.03810839391096e-05 3.70233749385511e-05 5.1925447485385e-05 6.21661129161269e-05 6.94996788054297e-05 7.3761365927846e-05 7.60991993427282e-05 7.53669472278703e-05 7.13374975654764e-05
3.24530810483156e-05 2.1410157666277e-05 1.12435394151264e-05 1.49794621415506e-06 5.46400757897547e-06 1.09321424674089e-05 1.80415479204178e-05 2.68979997472213e-05 3.46920140852018e-05 4.13338966365659e-05 4.48538854931334e-05 4.67059223724375e-05 4.66827610265629e-05 4.38822523455316e-05
3.85029159234963e-05 2.60156106264189e-05 1.37331734614437e-05 1.74207473253917e-06 5.98150135179806e-06 1.19265798642407e-05 2.0052705371538e-05 2.85525724196117e-05 3.54651495486188e-05 4.23128220009451e-05 4.72939248305777e-05 5.10238061673964e-05 5.23923048584242e-05 5.02197500798108e-05
2.05619696152592e-05 1.12920135258509e-05 4.8822704659843e-06 6.31146536453354e-07 3.18595094953552e-06 7.38754384625175e-06 1.41827380895566e-05 2.1003152272577e-05 2.67695372167485e-05 3.40896095697257e-05 3.88905130928603e-05 4.18109716591671e-05 4.15375379234929e-05 3.69926592275248e-05
2.60621565761874e-05 1.67329209616789e-05 7.72855841480913e-06 1.03301939853191e-06 5.19862534651856e-06 1.11630362217403e-05 2.07488548811864e-05 2.95346266494e-05 3.48767770063872e-05 3.89815386396485e-05 4.1145642535041e-05 4.28701620656314e-05 4.18443961285587e-05 3.8412221917134e-05
5.94813220700715e-05 3.53083899650945e-05 1.62515834733126e-05 1.8560740933828e-06 7.42464938526852e-06 1.90443786428439e-05 3.46860346850507e-05 5.38163993207778e-05 6.86399495213671e-05 8.16502976351053e-05 9.06568175215217e-05 9.64757258630161e-05 9.61625738089482e-05 8.96294691950782e-05
2.9245801866708e-05 1.81551041984234e-05 6.80506006609926e-06 9.55698521007623e-07 6.87807240770192e-06 1.77646449396864e-05 2.95389501522507e-05 3.87801667885738e-05 4.21909104367574e-05 4.50442263337379e-05 4.67964534873809e-05 4.93778841345791e-05 4.84692313570252e-05 4.50098328693956e-05
3.99460432692911e-05 2.57225496272781e-05 1.35246773238593e-05 1.77946274077256e-06 5.83225671622332e-06 1.10596758093662e-05 1.95852602572195e-05 2.93224223956796e-05 3.90872840330031e-05 4.79159147539121e-05 5.45391005597853e-05 5.90613473963103e-05 6.04132612277302e-05 5.69410766380437e-05
4.15815381883425e-05 2.78313671283263e-05 1.44317803465683e-05 1.83839420936118e-06 6.64863083495459e-06 1.28418355404692e-05 2.17929125603481e-05 3.10667542407482e-05 3.85707821279015e-05 4.53409792748655e-05 5.02385538732291e-05 5.35292303000656e-05 5.53992700285904e-05 5.35509471245287e-05
4.76593140166914e-05 2.76213911842374e-05 1.23100011921996e-05 1.51665023827207e-06 6.77415842257045e-06 1.66771922499438e-05 3.28106974143223e-05 4.83423155301596e-05 6.15305025939138e-05 7.22211101264818e-05 7.94295311413038e-05 8.33192270513056e-05 8.18749723200531e-05 7.51728395831906e-05
5.18867677870229e-05 3.27945549892466e-05 1.59103833917658e-05 1.85321360593731e-06 7.05979312652763e-06 1.51697316382363e-05 2.62990310498058e-05 3.84433589789803e-05 4.85124765271393e-05 5.87347359332858e-05 6.64158239715038e-05 7.23504482906778e-05 7.48854790334663e-05 7.17607615906314e-05
3.71728788795698e-05 2.49005051061704e-05 1.34235636812627e-05 1.69794428923253e-06 5.5877767049953e-06 1.08543545789115e-05 1.75367491727475e-05 2.53833317812862e-05 3.28819152272029e-05 3.99288064133917e-05 4.54891116131133e-05 5.01199606608132e-05 5.17842547022132e-05 4.96608816018958e-05
2.20519744675332e-05 1.37275149468559e-05 6.04794323964377e-06 7.72680167378789e-07 4.02133116608426e-06 8.42181085115032e-06 1.62219207654101e-05 2.29527076018717e-05 2.79810767123516e-05 3.21838885845841e-05 3.47048057904776e-05 3.61519160387218e-05 3.59057183997882e-05 3.31430518879866e-05
6.96920995178255e-05 4.06338964006069e-05 1.81936623486019e-05 2.02427227937559e-06 8.36106968579185e-06 2.27333921238417e-05 4.05838455195995e-05 5.98895111094209e-05 7.47859215272261e-05 8.78617342538952e-05 9.7423326028706e-05 0.000104494692960483 0.000106723917312748 0.000101140662043415
5.96015699527194e-05 3.6111872345315e-05 1.65181470018377e-05 1.84985540792467e-06 7.91906096705435e-06 2.00004792162557e-05 3.43245576648401e-05 5.1647626246907e-05 6.4708249706031e-05 7.66457161457888e-05 8.50734819842387e-05 9.02794802110794e-05 9.11350618498125e-05 8.63928894190552e-05
5.27626980839721e-05 3.23513278588258e-05 1.50129202735224e-05 1.77978746014828e-06 6.74378655831332e-06 1.4639321805084e-05 2.72590812391486e-05 4.10554016433483e-05 5.24601964944084e-05 6.36101700560902e-05 7.20841762498276e-05 7.77387337682504e-05 8.00679506088861e-05 7.57583385925399e-05
3.24108595497589e-05 2.01093003356777e-05 9.52725339149791e-06 1.26019708849181e-06 5.21962738984723e-06 1.17216174571012e-05 2.19343087179231e-05 3.23813425006925e-05 3.99004132636019e-05 4.66794472671411e-05 5.08731417150557e-05 5.34757112014785e-05 5.31857227027867e-05 4.89234645063678e-05
4.96501459976033e-05 3.230474423236e-05 1.52155097372885e-05 1.79962300661795e-06 7.43184092380548e-06 1.56192727115722e-05 2.78816715224808e-05 4.06345409696822e-05 5.00476946209362e-05 5.84431817267763e-05 6.37236241551503e-05 6.7349897245347e-05 6.8571230815897e-05 6.56690765711341e-05
2.37715256312966e-05 1.43187662412341e-05 6.75764043159431e-06 8.5216774597418e-07 3.67700896484696e-06 7.69338855968314e-06 1.42401298033905e-05 2.16925829433153e-05 2.89944915822701e-05 3.5608030422159e-05 3.93731832742381e-05 4.15117617947636e-05 4.14297506119744e-05 3.74879022022142e-05
4.62113428167226e-05 2.83514128120765e-05 1.37882207146195e-05 1.71870533024513e-06 6.66627293612703e-06 1.43187891264534e-05 2.56055498048234e-05 3.80333748382619e-05 4.94712057546033e-05 6.13976122277105e-05 6.99471279588329e-05 7.67703217908607e-05 7.74695936068552e-05 7.14792946403922e-05
5.2028064158519e-05 3.1387531724816e-05 1.43357418510828e-05 1.72332444256691e-06 6.94699722416315e-06 1.67481519516192e-05 3.1088254158244e-05 4.63026381913899e-05 5.90005345378496e-05 7.00814451051919e-05 7.80357110143165e-05 8.31484684100338e-05 8.39730183910631e-05 7.80633667553854e-05
3.26231948168621e-05 2.08623114428359e-05 9.78843932239748e-06 1.23509780033436e-06 5.222846696372e-06 1.07725591784771e-05 1.87862639079507e-05 2.73778077232064e-05 3.43055703448071e-05 4.03937964227208e-05 4.4612315569523e-05 4.80948184967518e-05 4.87739624325056e-05 4.61289262274229e-05
1.63875845644515e-05 9.10006721396606e-06 3.73836047406058e-06 4.97337960033119e-07 2.71403278156303e-06 6.12935009848725e-06 1.12000660816505e-05 1.72598494890503e-05 2.30657512199848e-05 2.8604804948529e-05 3.13792043584727e-05 3.26479374377188e-05 3.20049436690462e-05 2.82085797542082e-05
1.74076779293591e-05 1.04515144111342e-05 4.07025417255991e-06 5.42078466060103e-07 3.48262456276601e-06 7.7534464948813e-06 1.40469792949e-05 1.92151650480838e-05 2.25548759263436e-05 2.58970433661138e-05 2.83709992700887e-05 3.15922117223437e-05 3.23651108755116e-05 2.97089875809906e-05
4.01775958232142e-05 2.41216471352812e-05 1.13592324040232e-05 1.40279874131048e-06 5.8454291204242e-06 1.28104942316183e-05 2.49977395894584e-05 3.78148502059425e-05 4.79384238234753e-05 5.7297790330537e-05 6.38337277130703e-05 6.78483185089979e-05 6.74785775578029e-05 6.24832844990882e-05
3.24115726197717e-05 1.96439976234838e-05 8.2775278823788e-06 1.03459362683389e-06 4.87268075053296e-06 1.09200296068474e-05 1.9960137141758e-05 2.9796782860402e-05 3.71991092166892e-05 4.44773093802803e-05 4.9227161888288e-05 5.25016624696257e-05 5.29828050651598e-05 4.91924428973091e-05
3.45243996534766e-05 2.16285112447605e-05 1.0998609963333e-05 1.42902835541053e-06 5.08117132399055e-06 1.0318003142318e-05 1.75053861034237e-05 2.65471674239267e-05 3.56440838291172e-05 4.42070944192126e-05 5.03297954881329e-05 5.47135264450046e-05 5.55314599576005e-05 5.14766070306663e-05
3.11690683927581e-05 1.88976968696309e-05 7.02309096024427e-06 9.3588653162506e-07 6.31625129532257e-06 1.49631654375779e-05 2.6415962481319e-05 3.78298057098312e-05 4.32223228207248e-05 4.94236141741979e-05 5.3697043149027e-05 5.8098782766487e-05 6.01493408310617e-05 5.50547825700213e-05
5.39339102275139e-05 3.42612137809121e-05 1.47630846592746e-05 1.76199713936624e-06 8.49842237937544e-06 2.13544783973517e-05 3.8068360067753e-05 5.15448965595111e-05 6.10243625041561e-05 6.90804127964253e-05 7.43937812082671e-05 7.73454476477039e-05 7.78408277393395e-05 7.45967332359134e-05
5.66531881043339e-05 3.52671015510548e-05 1.6310995443577e-05 2.00354891723024e-06 7.78976703673836e-06 1.8126058830393e-05 3.09074811099524e-05 4.63692983774179e-05 5.7890402995316e-05 6.84537203311539e-05 7.6056457281933e-05 8.07940768891867e-05 8.28207969402575e-05 7.8745822638614e-05
6.9698914583646e-05 4.10373653490737e-05 1.88942875788795e-05 2.06685795861165e-06 8.39431176833147e-06 2.31620391156388e-05 4.04577568522821e-05 6.13514685588484e-05 7.80198276819056e-05 9.1888758232163e-05 0.000101807080868691 0.000108729564644194 0.000109087903366009 0.000102080210605504
4.65675249637512e-05 2.7709259764704e-05 1.14010988926936e-05 1.49889700283607e-06 6.98073648473473e-06 1.60569464329609e-05 2.95655732433915e-05 4.39169720520734e-05 5.45519061510953e-05 6.37431920509753e-05 6.98223921936521e-05 7.37939421831055e-05 7.36578629578952e-05 6.93488713811029e-05
4.18706698282326e-05 2.49620622547458e-05 1.14752796155149e-05 1.4212271281664e-06 6.01722870497177e-06 1.29902580483718e-05 2.47395337132278e-05 3.70364030910339e-05 4.7105602466388e-05 5.60816780091175e-05 6.2700010758868e-05 6.78312277409125e-05 6.83712673397753e-05 6.37223577280083e-05
2.49914840290108e-05 1.63013669224106e-05 8.36546770852326e-06 1.11326667165271e-06 4.60357370350655e-06 9.08280072432034e-06 1.63807446951657e-05 2.34786104377285e-05 3.02089605692589e-05 3.59793030860479e-05 3.86269793360723e-05 3.94048308729494e-05 3.82474567759496e-05 3.5634252648086e-05
2.98349965906454e-05 1.77862107229672e-05 8.4384827907558e-06 1.07207805249239e-06 4.26499482944458e-06 8.56571920846872e-06 1.56568210440633e-05 2.4180571819244e-05 3.33393917029796e-05 4.1595632448748e-05 4.72848369658597e-05 5.1824188355284e-05 5.22432326581376e-05 4.76638048807303e-05
1.37999801471321e-05 8.07776325266694e-06 3.54557121890565e-06 4.504661217919e-07 2.08613606294784e-06 4.47663133311434e-06 8.72078736786137e-06 1.41967827286488e-05 1.89197302924229e-05 2.32070419613396e-05 2.5781742938506e-05 2.70960324529132e-05 2.62402199614974e-05 2.32211808528632e-05
3.55509913013305e-05 2.16779756390758e-05 9.79755680462355e-06 1.24300660620241e-06 5.88221285073101e-06 1.31114520971465e-05 2.35931548196083e-05 3.4316771389353e-05 4.20702213398783e-05 4.88812996325912e-05 5.31894819095227e-05 5.63560605377934e-05 5.67198854373571e-05 5.2841309984929e-05
9.87108045030973e-06 6.72782747146946e-06 3.31097985918172e-06 4.5632814294104e-07 1.88621010869055e-06 3.59316346476281e-06 6.93243107384077e-06 1.04139567246753e-05 1.32201794042227e-05 1.4620310119707e-05 1.50583553169413e-05 1.49103753310514e-05 1.41983763226431e-05 1.31383250200503e-05
3.72656910028412e-05 2.13933818025823e-05 8.46536233338043e-06 1.08677755592356e-06 5.95746059670791e-06 1.34498536877435e-05 2.64094877446267e-05 3.64825432568115e-05 4.49071209695898e-05 5.48307127855909e-05 6.25548603040943e-05 6.87459344987052e-05 6.89813317490182e-05 6.25146419700553e-05
