Run,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,Lift,Drag,dlift01,dlift02,dlift03,dlift04,dlift05,dlift06,dlift07,dlift08,dlift09,dlift10,dlift11,dlift12,dlift13,dlift14,dlift15,dlift16,dlift17,dlift18,dlift19,dlift20,dlift21,dlift22,dlift23,dlift24,dlift25,dlift26,dlift27,dlift28,dlift29,dlift30,dlift31,dlift32,dlift33,dlift34,dlift35,dlift36,dlift37,dlift38,dlift39,dlift40,dlift41,dlift42,dlift43,dlift44,dlift45,dlift46,dlift47,dlift48,dlift49,dlift50,ddrag01,ddrag02,ddrag03,ddrag04,ddrag05,ddrag06,ddrag07,ddrag08,ddrag09,ddrag10,ddrag11,ddrag12,ddrag13,ddrag14,ddrag15,ddrag16,ddrag17,ddrag18,ddrag19,ddrag20,ddrag21,ddrag22,ddrag23,ddrag24,ddrag25,ddrag26,ddrag27,ddrag28,ddrag29,ddrag30,ddrag31,ddrag32,ddrag33,ddrag34,ddrag35,ddrag36,ddrag37,ddrag38,ddrag39,ddrag40,ddrag41,ddrag42,ddrag43,ddrag44,ddrag45,ddrag46,ddrag47,ddrag48,ddrag49,ddrag50
1.0000000000000000e+00,4.5968622323653716e-02,-2.3981220808232562e-02,1.4301279511688622e-02,8.3415593462629403e-03,1.6697164844601459e-02,2.8509158506665605e-03,-5.9712016134831764e-03,-6.4867407078095587e-03,2.6246118056717310e-02,3.1178365087660587e-02,-4.7872684903585427e-02,-1.7357424197757147e-02,4.3822314814622620e-02,-4.1277376870203324e-02,-2.8371330064581719e-02,-1.0065953506823530e-02,-3.1381286370280176e-02,1.7657217529228192e-02,4.0960438569496632e-02,-1.2690995893101950e-02,-4.0816567622186231e-02,-1.5696932433076037e-02,3.7451093977418415e-02,-2.7445854766749076e-02,-2.0160371939036179e-02,4.4489802868300204e-02,-2.4122237979422857e-02,1.1412132322939014e-03,4.5691640105246067e-02,-5.7284653817245360e-03,4.7028087021023249e-02,-4.9835798928099168e-02,3.3174166200194963e-02,-4.9650420658160242e-02,3.9428398784014121e-02,1.4395120830990746e-02,7.3994512708205201e-04,3.1088350885965066e-02,-3.3481314968349662e-02,3.8544926424636042e-02,-3.2773676750482622e-02,4.2350694098127903e-02,-7.6393441863403244e-03,-3.5443409064370060e-02,-4.6481653759446712e-02,2.1630776315025996e-02,2.9472071263496283e-02,-3.9792304628704506e-03,2.6026664135377006e-02,7.0646178550781910e-03,3.1440938940000002e-01,2.1003633000000001e-02,-2.1147500000000000e-01,1.5782800000000000e-01,3.8482300000000003e-01,5.8170500000000003e-01,7.0418599999999998e-01,-2.3198500000000000e-02,2.1053100000000000e-01,3.5390899999999997e-01,4.9090200000000001e-01,5.5215700000000001e-01,1.1674200000000000e-01,2.3079900000000000e-01,2.9483700000000002e-01,3.8925100000000001e-01,4.2232199999999998e-01,1.6497700000000001e-01,2.1024399999999999e-01,2.2725799999999999e-01,2.9026900000000000e-01,3.0544700000000002e-01,1.2009499999999999e-01,1.3699800000000001e-01,1.3936499999999999e-01,1.7091899999999999e-01,1.7158000000000001e-01,-5.4201999999999995e-01,1.9275300000000001e-01,4.7974600000000001e-01,6.7583700000000002e-01,7.8552299999999997e-01,-1.3931399999999999e-01,2.9434700000000003e-01,4.4253799999999999e-01,5.5624600000000002e-01,5.9340999999999999e-01,1.4828300000000000e-01,3.2298800000000000e-01,3.5629200000000000e-01,4.2981200000000003e-01,4.4085000000000002e-01,2.2554600000000000e-01,2.7328000000000002e-01,2.7193499999999998e-01,3.2608599999999999e-01,3.1770300000000001e-01,1.4034400000000000e-01,1.6464599999999999e-01,1.7962200000000000e-01,2.0797900000000000e-01,1.8562000000000001e-01,5.8323100000000003e-02,1.5549500000000001e-02,2.0428399999999999e-02,3.9420999999999998e-02,4.4835600000000003e-02,3.4684399999999997e-02,1.5370800000000000e-02,2.0765700000000002e-02,2.8464600000000000e-02,2.8676699999999999e-02,8.1713800000000007e-03,1.5123200000000000e-02,1.7829299999999999e-02,1.5885400000000001e-02,1.5740299999999999e-02,-2.6129600000000001e-03,1.5303300000000001e-02,1.2349600000000001e-02,5.9304099999999997e-03,7.7272299999999999e-03,-6.0712500000000003e-04,1.0960400000000000e-02,5.8101699999999999e-03,1.5339100000000001e-03,3.8964899999999998e-03,7.3534299999999997e-02,-1.7741199999999999e-02,3.0145399999999999e-02,8.1050300000000006e-02,6.9090100000000002e-02,3.3563400000000000e-02,7.6254799999999996e-03,4.9557999999999998e-02,5.9195600000000001e-02,3.6605899999999997e-02,3.3088000000000002e-03,3.3672700000000000e-02,4.6824800000000000e-02,2.5253000000000001e-02,1.0513800000000000e-02,3.3893500000000002e-03,4.8147099999999998e-02,2.9303800000000001e-02,-2.5857499999999999e-03,-3.1037999999999999e-03,1.3581100000000000e-02,3.6310799999999997e-02,1.0002300000000000e-02,-9.3672900000000003e-03,-3.1400000000000000e-03
2.0000000000000000e+00,-1.2699432234396589e-02,4.4627721418187230e-02,7.0532008221370207e-03,-4.2734935092529722e-02,-2.3373056979888451e-02,9.6816595479260817e-03,3.9269770623236708e-02,1.9676709745941184e-02,-4.4795650479592761e-02,2.9252015469929213e-02,2.3324621100943396e-02,1.3601537962027593e-02,4.8554482240759894e-02,-2.4616857956285400e-02,1.8122982536231444e-02,-7.6575226709790431e-03,1.3620531708617226e-03,-3.1910773381182811e-02,4.0381315529091466e-02,-3.9530847752759571e-03,3.9227166692022628e-02,-6.4925305168474640e-03,-1.7742507140666920e-02,1.2694098280716479e-02,-3.6162627048422491e-03,-1.4762588905026755e-02,3.3435291369364337e-02,-1.3863625703669211e-02,2.1964536849366917e-02,4.1147089549471355e-02,-1.8262295676966592e-03,4.6331536636401230e-02,-4.4592376202547405e-02,4.7522789473820742e-02,2.6956031258824106e-02,-1.1183753560136782e-02,5.0731191045233909e-03,-1.9429745602479849e-02,2.6925936588318711e-02,-4.2504022374490275e-02,-6.7880130052127841e-03,1.1004631116644924e-02,2.4256897062417779e-02,-1.4749184375771517e-02,-2.3603762792724012e-03,1.5142309065526466e-02,3.6238310633178519e-02,3.0080684729362608e-02,-1.9457079427029400e-02,-2.9840708265510357e-02,3.6563521840000002e-01,1.9988591900000002e-02,8.1347100000000006e-02,1.5461000000000000e-01,3.4745700000000002e-01,6.4873400000000003e-01,8.3670800000000001e-01,1.0384500000000001e-01,1.9811000000000001e-01,3.4888799999999998e-01,5.5455800000000000e-01,6.3568899999999995e-01,1.4749699999999999e-01,2.2056799999999999e-01,3.0950400000000000e-01,4.3913200000000002e-01,4.6716800000000003e-01,1.6464799999999999e-01,2.0917200000000000e-01,2.5088700000000003e-01,3.2318900000000000e-01,3.2277499999999998e-01,1.0803300000000000e-01,1.4281700000000000e-01,1.6352200000000000e-01,1.8933200000000000e-01,1.7386399999999999e-01,7.4949500000000002e-02,2.4038599999999999e-01,4.5977699999999999e-01,7.0448800000000000e-01,8.7943000000000005e-01,1.6157500000000000e-01,3.1211200000000000e-01,4.1508299999999998e-01,5.6867999999999996e-01,6.5405599999999997e-01,2.5279400000000002e-01,3.1597300000000000e-01,3.3552599999999999e-01,4.4351200000000002e-01,4.7713699999999998e-01,2.5776900000000003e-01,2.6834100000000000e-01,2.6984500000000000e-01,3.4018300000000001e-01,3.3309699999999998e-01,1.4254500000000001e-01,1.7147799999999999e-01,1.9208500000000001e-01,2.1568699999999999e-01,1.8476999999999999e-01,8.6937700000000000e-03,1.4896100000000001e-02,3.3743299999999997e-02,4.8874300000000002e-02,5.1418999999999999e-02,-2.5163300000000002e-03,1.6645600000000000e-02,3.0177099999999998e-02,3.4308800000000000e-02,3.4123800000000003e-02,4.3789200000000000e-04,1.9788799999999999e-02,2.0614100000000000e-02,1.8520999999999999e-02,2.0621500000000001e-02,1.5085500000000000e-02,2.1716599999999999e-02,9.0450200000000008e-03,6.3678199999999997e-03,1.1974700000000000e-02,2.0532000000000002e-02,1.6129399999999999e-02,1.6005600000000000e-03,1.5348600000000001e-03,6.6875199999999997e-03,-2.8319100000000000e-02,1.6702800000000000e-02,9.4245700000000002e-02,1.1507299999999999e-01,7.7222799999999994e-02,-1.9611000000000000e-02,5.3718399999999999e-02,9.0780200000000005e-02,6.9546499999999997e-02,3.7357099999999997e-02,1.4918000000000001e-02,7.2650500000000007e-02,5.9822199999999999e-02,2.3866399999999999e-02,1.0844700000000001e-02,5.4227400000000002e-02,7.0877899999999994e-02,2.2612100000000000e-02,-6.6173999999999998e-03,-9.9221100000000000e-04,5.7494400000000001e-02,4.5960899999999999e-02,2.1457900000000000e-05,-1.1961599999999999e-02,-9.8977399999999991e-04
3.0000000000000000e+00,-4.4065880733550930e-02,2.4010254877320253e-02,4.0685272941038686e-02,-4.3980388672855537e-02,-4.3297833910710397e-02,3.0708619755456468e-02,1.4757824385177351e-02,4.2512951577169750e-02,2.9306236613256223e-02,4.3332676110591994e-02,2.3723865837029484e-02,2.6528280116444578e-02,-4.2047511182034071e-02,3.4276440956954785e-02,-2.0054792998762779e-02,-3.5068896817104026e-03,-4.9846556834949256e-02,-4.1722651816830117e-02,-1.1409360794942910e-02,2.1501359438881276e-02,2.8612146014077675e-02,3.4030480399325977e-02,-1.5986469726284452e-02,3.3883785480832249e-02,-2.1256766555613302e-02,-3.0009720145390734e-02,3.2223746397061881e-02,2.4957314824528995e-02,2.8275693877416283e-02,-1.8635286606333672e-02,-2.9885777462759916e-02,1.5797406088698770e-02,4.0335577290165278e-02,-3.1522809862101445e-02,-3.9788785894839029e-02,2.3277684828393652e-02,-2.8888505927010200e-02,8.1338494005130935e-03,4.0426801442526736e-02,-1.3621326015944221e-03,3.0586113266349441e-03,5.3092073421178859e-03,-1.5609119604798681e-02,-1.7326927878097517e-02,2.3259095001291530e-02,7.9746699275408325e-03,8.3188054920220467e-04,-2.8510452764581497e-02,3.7045958784397467e-02,4.7368304485672294e-02,3.0786863500000000e-01,2.4028585799999998e-02,8.0347399999999999e-02,1.5245700000000001e-01,2.9925299999999999e-01,5.7838000000000001e-01,8.0826399999999998e-01,9.8334900000000003e-02,1.9177100000000000e-01,3.2390900000000000e-01,5.2331899999999998e-01,6.3140300000000005e-01,9.9466600000000002e-02,2.0579100000000000e-01,3.1230300000000000e-01,4.3396600000000002e-01,4.6512700000000001e-01,9.2921299999999998e-02,1.9092799999999999e-01,2.6497700000000002e-01,3.2684099999999999e-01,3.2064500000000001e-01,6.8052199999999993e-02,1.2911600000000001e-01,1.6234999999999999e-01,1.8508500000000000e-01,1.7294100000000001e-01,1.2385800000000000e-01,2.5851400000000002e-01,3.7806499999999998e-01,6.1735899999999999e-01,8.1072400000000000e-01,1.4380499999999999e-01,2.7956599999999998e-01,3.6033599999999999e-01,5.3235600000000005e-01,6.2399700000000002e-01,1.3517799999999999e-01,2.6464900000000002e-01,3.2687800000000000e-01,4.3558700000000000e-01,4.6347899999999997e-01,1.0265199999999999e-01,2.2604900000000000e-01,2.8382200000000002e-01,3.3718900000000002e-01,3.2908599999999999e-01,5.8756900000000001e-02,1.4889600000000000e-01,1.8697800000000001e-01,2.0216400000000001e-01,1.8629200000000001e-01,8.9545200000000005e-03,1.7346199999999999e-02,2.6096800000000000e-02,2.8504600000000001e-02,3.2309699999999997e-02,1.5315700000000000e-02,2.0030800000000001e-02,2.1661600000000000e-02,2.1115800000000001e-02,2.4546499999999999e-02,3.4661299999999999e-02,2.3462400000000001e-02,1.1931100000000000e-02,1.3210599999999999e-02,1.9131499999999999e-02,5.3114900000000000e-02,2.3175299999999999e-02,9.8366699999999992e-04,7.3195300000000003e-03,1.5679100000000001e-02,4.3221200000000001e-02,1.3813000000000001e-02,-4.2955099999999998e-03,3.7001500000000001e-03,1.0152899999999999e-02,-1.4943200000000000e-02,5.8474499999999999e-02,1.2523699999999999e-01,8.3242300000000005e-02,2.4611899999999999e-02,2.0636900000000000e-02,7.6658900000000002e-02,9.2047000000000004e-02,4.2192700000000000e-02,8.7974400000000001e-03,7.2052900000000003e-02,7.0002800000000004e-02,4.1390499999999997e-02,1.1475100000000000e-02,5.0610200000000003e-03,1.0590200000000000e-01,4.7971800000000002e-02,-2.9600400000000002e-03,-4.6011200000000002e-03,7.8343300000000005e-03,8.1472500000000003e-02,2.0227300000000000e-02,-1.8512500000000001e-02,-5.7761200000000000e-03,8.3941299999999996e-03
4.0000000000000000e+00,-2.9960601107302018e-02,-2.4047146063951377e-03,4.6657748184207634e-02,-3.7569400621165649e-02,-4.9165021429422459e-02,3.7422701460979493e-02,-8.3657879227727605e-04,3.5482060996923234e-02,4.6632336809392813e-02,3.6926320848446270e-02,-1.8895541909755870e-02,2.1542661971664628e-02,-2.9377667873354246e-02,3.2138293145573912e-02,-2.5054450346749312e-02,1.1881166889189373e-02,-1.6188451965752665e-02,-8.8260237318143128e-03,-4.0607019109645690e-02,4.3213424706500025e-02,2.2753568806448479e-02,-2.3231197803034915e-02,2.4153984561682829e-03,1.7924140422309359e-02,-5.5147524449620858e-03,4.0430138225618542e-02,2.7044943845707103e-02,8.3946404706333605e-03,-4.4903450228526848e-03,-3.0545343350325264e-02,-7.7056787508676533e-03,-1.1744322027177755e-02,-1.6408837974419561e-02,4.8492785707291430e-02,2.5343878730281266e-02,2.8878260582932899e-02,8.7797023911162508e-03,-3.1172877671348562e-02,3.6480120152166604e-03,-3.6267134018049194e-03,1.9297788288574952e-02,-4.1337606155110958e-02,-1.6725244576706148e-02,-1.0084943987628006e-02,2.5675042656493702e-02,-1.1544349619619816e-02,4.3799514476776463e-02,-1.3783695977847787e-02,-4.3107103321038426e-02,3.8279189064952132e-02,2.8793408809999999e-01,2.0025070400000001e-02,5.5938900000000000e-02,1.5631600000000001e-01,3.0286600000000002e-01,5.4372699999999996e-01,7.5251500000000004e-01,7.7539700000000003e-02,1.9858700000000001e-01,3.2897900000000002e-01,4.9745699999999998e-01,5.9521700000000000e-01,9.8520800000000006e-02,2.1378400000000000e-01,3.1715500000000002e-01,4.1745800000000000e-01,4.4585700000000000e-01,1.0123799999999999e-01,1.9548499999999999e-01,2.6491100000000001e-01,3.1552300000000000e-01,3.1025100000000000e-01,7.4767100000000003e-02,1.2854099999999999e-01,1.5767999999999999e-01,1.7725299999999999e-01,1.6632100000000000e-01,7.2712100000000002e-02,3.3972500000000000e-01,4.8695500000000003e-01,6.2947900000000001e-01,7.4350799999999995e-01,1.2451300000000000e-01,3.5764600000000002e-01,4.4620199999999999e-01,5.2212400000000003e-01,5.6710799999999995e-01,1.3482300000000000e-01,3.2617400000000002e-01,3.9227400000000001e-01,4.1745700000000002e-01,4.2049199999999998e-01,1.0973600000000000e-01,2.6047199999999998e-01,3.1420700000000001e-01,3.1431999999999999e-01,2.9755199999999998e-01,7.2654700000000003e-02,1.5932499999999999e-01,1.8623200000000001e-01,1.8260000000000001e-01,1.6668800000000000e-01,3.4823800000000002e-02,1.9849900000000000e-02,1.1695400000000000e-02,1.9423599999999999e-02,3.0632500000000000e-02,6.1751599999999997e-02,2.6946399999999999e-02,5.8948700000000000e-03,1.5025000000000000e-02,2.6533000000000001e-02,8.1882600000000000e-02,3.0998399999999999e-02,-1.2959099999999999e-03,8.3907400000000007e-03,1.9943099999999998e-02,7.9043199999999994e-02,2.7206100000000000e-02,-7.5043999999999996e-03,1.8562800000000001e-03,1.2241500000000001e-02,4.8083800000000003e-02,1.4502100000000000e-02,-8.0688200000000009e-03,-1.3128500000000000e-03,4.9745199999999996e-03,5.6244299999999997e-02,4.4307600000000003e-02,2.5856400000000002e-02,1.7369200000000001e-02,2.2302499999999999e-02,1.2336700000000000e-01,4.4734599999999999e-02,-8.0666799999999997e-03,-8.0979399999999997e-04,1.8413400000000000e-02,1.6177600000000000e-01,4.0257200000000000e-02,-3.2743500000000002e-02,-1.3037999999999999e-02,1.3788699999999999e-02,1.5226700000000001e-01,3.1263800000000001e-02,-4.2197900000000003e-02,-1.8546600000000000e-02,8.2348700000000000e-03,9.2672299999999999e-02,1.6477599999999998e-02,-3.0920099999999999e-02,-1.3825700000000000e-02,3.2743300000000002e-03
5.0000000000000000e+00,4.7763530483097838e-02,3.1835776902394697e-03,1.1189486006864424e-02,-2.5888309911910261e-02,-3.3398209170593135e-02,4.7686455876189457e-02,5.8654488717433742e-03,3.7395810789928319e-02,-4.5454497264044921e-02,2.4644028665859949e-02,-2.4647696104447142e-03,-1.5146110764940171e-02,-2.2600210094325668e-02,-3.8679407629153062e-02,4.3443181704828845e-03,-3.5553296386811914e-02,1.0445590762758507e-02,1.9561241381192321e-02,3.5319762621396536e-02,2.3015033205361496e-02,1.5855305057878924e-02,-2.3945082601050605e-02,-9.0414835612883104e-03,2.6398186435833540e-02,-7.9013559449668744e-03,-2.7821732238128984e-02,9.8408221353840780e-03,4.3126667477681332e-02,4.8814926695455840e-02,1.4809174138625494e-02,-3.1802931837113510e-02,-1.6847488120154373e-02,3.2655727604908660e-03,3.9030636812630012e-02,-5.1449171180283845e-03,-3.5519170279074766e-02,-2.5914596265450437e-02,-4.8719975349321917e-02,-1.0486872096915324e-02,-4.6297821392035400e-02,-1.8617612008982896e-02,-3.6030082508943725e-02,4.7859961493396039e-02,-4.4693909366878809e-02,4.7113007925109668e-02,-1.8891412694047906e-02,4.5851827481181162e-02,4.0954172204615433e-02,3.2129036160476618e-02,1.8203926131492465e-02,2.9983444599999998e-01,1.8546616100000000e-02,7.2719000000000006e-02,1.4827799999999999e-01,3.3577000000000001e-01,6.3866900000000004e-01,8.4225200000000000e-01,9.1062000000000004e-02,1.8794400000000000e-01,3.4995399999999999e-01,5.6095099999999998e-01,6.5015900000000004e-01,1.1088300000000000e-01,2.0640900000000001e-01,3.1911200000000001e-01,4.5114100000000001e-01,4.8096699999999998e-01,1.1939500000000000e-01,1.9306799999999999e-01,2.5445699999999999e-01,3.3012999999999998e-01,3.3273799999999998e-01,8.7789900000000004e-02,1.2584200000000001e-01,1.4946300000000001e-01,1.8630800000000000e-01,1.8128000000000000e-01,6.3385399999999995e-02,1.8391600000000000e-01,3.6600199999999999e-01,6.2006399999999995e-01,8.4318599999999999e-01,9.4566700000000004e-02,2.3279200000000000e-01,3.7296800000000002e-01,5.4906900000000003e-01,6.6123399999999999e-01,1.2356200000000001e-01,2.4817700000000001e-01,3.3576200000000000e-01,4.5234000000000002e-01,5.0203100000000001e-01,1.3224100000000000e-01,2.2078700000000001e-01,2.6768999999999998e-01,3.4545700000000001e-01,3.5914400000000002e-01,9.1272199999999998e-02,1.3519400000000001e-01,1.6303999999999999e-01,2.1120200000000000e-01,2.0679100000000000e-01,-2.9937499999999999e-02,-1.9299400000000000e-03,2.8946900000000001e-02,4.4194700000000003e-02,4.1228800000000003e-02,-2.4899200000000000e-02,1.2022700000000001e-03,2.9061300000000002e-02,3.4803899999999999e-02,2.6500800000000001e-02,-1.4099600000000000e-02,7.0325600000000002e-03,2.7330699999999999e-02,2.5710199999999999e-02,1.6638300000000002e-02,-3.7719699999999999e-03,1.1896100000000000e-02,2.3288900000000001e-02,1.8372099999999999e-02,1.2025900000000001e-02,1.5727899999999999e-03,1.0391600000000001e-02,1.4366800000000001e-02,1.1098800000000001e-02,8.8353400000000006e-03,-6.1847500000000000e-02,-7.1162899999999999e-03,1.0397900000000000e-01,1.3624100000000000e-01,7.2628100000000001e-02,-5.0944999999999997e-02,1.7175300000000001e-02,1.0960200000000000e-01,1.0458900000000000e-01,4.0286599999999999e-02,-2.9976599999999999e-02,3.5018899999999999e-02,9.7723299999999999e-02,7.1675199999999994e-02,1.9445400000000002e-02,-1.0072400000000000e-02,4.1741599999999997e-02,7.4253899999999998e-02,4.2943900000000000e-02,9.4961500000000001e-03,2.0743100000000002e-03,3.0949500000000001e-02,4.0048399999999998e-02,2.0165400000000000e-02,6.8652499999999998e-03
6.0000000000000000e+00,-3.9104853661276792e-02,-8.3566562393405791e-03,4.7911128510385412e-02,1.7501746678049171e-02,2.6390093564123654e-02,1.2211049074071202e-02,2.0511668615094278e-02,2.1307281731879318e-02,-2.7099299616113071e-02,3.6153422471457988e-02,-4.1975829998535281e-02,-4.5773414437012300e-02,-2.1972169842953727e-02,3.7268023724143895e-02,-2.0953211020797020e-02,4.1736584151458020e-02,2.6730367710934261e-02,3.8936354552878680e-02,-4.8524298308687958e-02,4.4724737155232008e-02,-4.0564534480229120e-02,2.0376215579481577e-02,-1.5442943837457784e-02,2.4464247095968270e-02,-4.2123001113960626e-02,-2.7379935704427025e-02,1.8055360300096537e-02,-1.0076248238070455e-02,-2.7474373780052758e-02,5.0483384606982984e-03,5.4561721818488507e-05,-3.7808887327553241e-02,4.3305783724127231e-02,1.8906404948582478e-02,3.7049070383964974e-02,-1.0033007178631349e-02,2.9338123370733632e-02,2.7453007139970800e-02,-4.6341875684193692e-02,-2.8648597333177084e-02,-6.2756207226432950e-03,4.8237063646658904e-02,-2.7488229462243371e-02,-3.9609823081503660e-02,-2.8233182299897255e-02,-3.1574251899568931e-02,2.7912076923997456e-03,-2.4626097359815163e-02,-4.0178642455924063e-02,-2.9513355585019687e-02,3.1312571670000000e-01,2.1438901500000000e-02,1.2829099999999999e-01,1.8780900000000000e-01,3.2948499999999997e-01,5.6855299999999998e-01,7.4551599999999996e-01,1.3540099999999999e-01,2.1258099999999999e-01,3.2496700000000001e-01,4.9119299999999999e-01,5.7371399999999995e-01,1.4762800000000001e-01,2.1890999999999999e-01,2.8983500000000001e-01,4.0010499999999999e-01,4.3537199999999998e-01,1.5463199999999999e-01,2.1509100000000000e-01,2.5179900000000000e-01,3.1194100000000002e-01,3.1516200000000000e-01,1.2556999999999999e-01,2.0173300000000000e-01,2.2517100000000001e-01,2.2292899999999999e-01,1.8643199999999999e-01,7.1518700000000004e-02,1.7664800000000000e-01,4.1537099999999999e-01,7.1107200000000004e-01,8.8449000000000000e-01,1.3417100000000001e-01,2.6893200000000000e-01,4.1510900000000001e-01,5.8652599999999999e-01,6.4822000000000002e-01,1.9765500000000000e-01,2.9384199999999999e-01,3.5229800000000000e-01,4.5350699999999999e-01,4.6446599999999999e-01,2.1416800000000000e-01,2.7335100000000001e-01,2.9061900000000002e-01,3.3906599999999998e-01,3.1817800000000002e-01,1.5191900000000000e-01,2.2651700000000000e-01,2.3898600000000000e-01,2.2579299999999999e-01,1.7821000000000001e-01,1.8864800000000001e-02,2.0435800000000000e-02,3.1705600000000000e-02,4.0078000000000003e-02,4.3122000000000001e-02,7.7559800000000000e-03,2.1795300000000000e-02,2.9166800000000000e-02,2.6245399999999999e-02,2.5694999999999999e-02,7.5476500000000001e-05,2.2308200000000000e-02,2.1050500000000000e-02,1.0992099999999999e-02,1.1101900000000000e-02,3.5621600000000000e-03,2.2745100000000001e-02,1.1442300000000001e-02,-3.1267799999999999e-05,1.8664300000000001e-03,1.1438400000000000e-02,2.1871800000000000e-02,9.3381200000000001e-03,2.5608400000000001e-04,7.2692400000000002e-05,-1.9463299999999999e-02,3.1356299999999997e-02,1.0380600000000000e-01,1.0099700000000000e-01,5.8542499999999997e-02,-1.2336800000000000e-02,6.9011600000000006e-02,1.0200300000000000e-01,5.6976899999999997e-02,2.1116400000000000e-02,5.8473500000000003e-03,8.6599800000000005e-02,7.1841500000000003e-02,1.2800600000000001e-02,-3.8046700000000000e-03,2.9525300000000001e-02,7.9596799999999995e-02,3.1582300000000001e-02,-1.5956700000000001e-02,-1.3724000000000000e-02,3.7889500000000000e-02,5.2659900000000003e-02,8.1272700000000007e-03,-1.6053800000000000e-02,-9.1394000000000006e-03
7.0000000000000000e+00,-3.9544796061702206e-02,-4.0571131085688217e-03,2.3155212430764113e-02,2.7522326829974228e-02,4.8273354631473225e-02,5.1409350292651174e-03,-4.0956489299742528e-02,-2.8424869643830293e-02,-2.6349929123073601e-02,-1.8788229656193173e-02,4.0370745925772236e-02,4.1343034243574925e-02,1.5397271277993993e-02,1.0838206538080854e-02,2.0740263348471427e-02,-8.1342774221225059e-03,4.7030488974920182e-02,4.8895255883126279e-02,-2.4894267867693887e-03,3.3106250203726789e-02,-7.1308662091509809e-03,1.4869231411599015e-02,-2.5713620915982702e-02,-4.2633716927318023e-02,-3.6865024993144348e-02,-6.3168339264171799e-03,-1.8077768234845130e-02,-3.2389750457665969e-02,3.9140936340144761e-02,1.7524304766728269e-02,-4.6513681353245150e-02,-2.4156167877871854e-02,-3.6106195386946136e-02,-4.2481833283206920e-02,-8.1220534208685663e-03,-2.0728214530156081e-02,3.1444116349283915e-02,-3.1396239510413190e-02,1.5227418859961719e-02,4.1839898146298460e-02,4.8518984144699059e-02,1.8221611901155663e-02,4.8089065802092198e-02,-1.6464992631598112e-02,-1.9771502268204712e-02,3.5199247330504141e-02,1.8111249191837764e-02,3.1249892372129176e-03,2.3071995079962229e-02,1.7968171109572995e-02,3.7760913480000002e-01,2.0367777300000001e-02,1.1369500000000000e-01,1.9288100000000000e-01,3.6181300000000000e-01,6.0146599999999995e-01,7.4046699999999999e-01,1.0481400000000000e-01,2.0613200000000001e-01,3.5468699999999997e-01,5.4463099999999998e-01,6.4272499999999999e-01,1.2096200000000000e-01,2.1188699999999999e-01,3.1177899999999997e-01,4.3911000000000000e-01,4.8266500000000001e-01,1.4390000000000000e-01,2.0083400000000001e-01,2.4894700000000000e-01,3.2311099999999998e-01,3.3193099999999998e-01,1.0634000000000000e-01,1.3984700000000000e-01,1.5520900000000001e-01,1.8329000000000001e-01,1.7719799999999999e-01,2.7343500000000000e-02,8.9981500000000006e-02,3.5847800000000002e-01,7.3070599999999997e-01,8.8296699999999995e-01,5.7814299999999999e-02,2.0994800000000000e-01,4.4601600000000002e-01,6.9222399999999995e-01,7.8005899999999995e-01,1.4614500000000000e-01,2.9171799999999998e-01,4.1587299999999999e-01,5.3970300000000004e-01,5.5937700000000001e-01,2.1157300000000001e-01,2.9260900000000001e-01,3.3009699999999997e-01,3.8224200000000003e-01,3.6454599999999998e-01,1.4519099999999999e-01,1.9645299999999999e-01,2.1288399999999999e-01,2.2373000000000001e-01,1.9494900000000001e-01,1.3639699999999999e-02,1.5790599999999998e-02,3.6589900000000002e-02,6.7984400000000000e-02,7.9523899999999995e-02,8.6912499999999993e-03,1.6218099999999999e-02,3.1674300000000002e-02,4.5629000000000003e-02,4.5780700000000001e-02,1.5043100000000000e-02,2.0401499999999999e-02,2.0903300000000000e-02,2.3883200000000000e-02,2.4499500000000000e-02,3.2037900000000001e-02,2.5371299999999999e-02,7.6333399999999997e-03,7.7297900000000003e-03,1.3157000000000000e-02,3.4386100000000003e-02,2.0338400000000000e-02,-9.0437099999999995e-04,2.1788700000000000e-04,6.2172199999999999e-03,-2.0420700000000000e-02,-1.7804400000000001e-02,3.8632300000000001e-02,1.1969800000000000e-01,1.4010700000000001e-01,-1.1131000000000000e-02,1.3813000000000001e-02,6.4076300000000003e-02,9.3582899999999997e-02,7.7693600000000002e-02,2.5606400000000001e-02,4.7232000000000003e-02,5.1964999999999997e-02,4.4490200000000001e-02,3.1229799999999999e-02,7.4283900000000000e-02,6.2107999999999997e-02,1.5728700000000002e-02,2.0002900000000001e-03,8.2873800000000004e-03,7.7328900000000006e-02,4.4881499999999998e-02,-8.2220100000000001e-03,-1.1587600000000000e-02,2.3477900000000002e-03
