Run,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,Lift,Drag,dlift01,dlift02,dlift03,dlift04,dlift05,dlift06,dlift07,dlift08,dlift09,dlift10,dlift11,dlift12,dlift13,dlift14,dlift15,dlift16,dlift17,dlift18,ddrag01,ddrag02,ddrag03,ddrag04,ddrag05,ddrag06,ddrag07,ddrag08,ddrag09,ddrag10,ddrag11,ddrag12,ddrag13,ddrag14,ddrag15,ddrag16,ddrag17,ddrag18
9.7000000000000000e+01,3.5437132710934294e-03,-2.0973590855149701e-04,3.0456639226069011e-03,7.4348705579083147e-03,-4.4440478236652779e-03,6.5078561648777757e-03,-8.3544016023970550e-03,1.2447896970116078e-03,-5.4452672048805649e-03,-5.0481084525887130e-03,-7.2215551095098319e-03,-6.5935316012260946e-03,6.6929584987002830e-03,-1.8474206264917203e-03,3.4892936865034297e-03,-4.7196300191473086e-03,-8.8309383136019100e-03,-4.5447735845240969e-03,1.5085960649999999e-01,1.0659924499999999e-02,-2.2179099999999998e+00,-2.6842299999999999e+00,-2.7142200000000001e+00,-3.3903300000000001e+00,-5.3442200000000000e+00,-7.5659099999999997e+00,-8.0986799999999999e+00,-7.8949299999999996e+00,-1.0020400000000000e+01,2.1005400000000002e+01,1.2336300000000000e+01,-1.0909899999999999e+00,-9.5931800000000003e+00,-8.9096200000000003e+00,-6.1557499999999998e-01,7.5255500000000000e+00,8.6189199999999992e+00,9.3687400000000007e+00,-1.2381300000000001e-01,2.2764999999999999e-01,5.2158499999999997e-01,5.5186199999999996e-01,3.0346200000000001e-01,4.3281000000000000e-02,6.7498299999999997e-02,2.6809600000000000e-01,4.1388799999999998e-01,-4.7668900000000001e+00,-1.9492499999999999e+00,2.0539000000000001e+00,4.4176399999999996e+00,4.0213000000000001e+00,1.6393200000000001e+00,-4.0081899999999998e-01,-6.2169700000000006e-01,-4.4927299999999998e-01
9.8000000000000000e+01,7.5906048320578973e-03,8.7692431542638633e-03,-8.1578332139523833e-03,-7.4371660877689764e-03,7.0615787052186879e-05,4.0479711055002136e-03,-9.5803870292968541e-03,-1.7942049136478750e-03,-2.5490304348481877e-03,1.4871819820525215e-03,2.8200592809552068e-03,9.9874321318664926e-03,3.7403305306315908e-04,3.1464018283373224e-05,-9.7587454259327258e-03,4.3229488735575770e-03,-8.0379968578357039e-03,6.9436489585858290e-04,3.4370814500000002e-01,5.7446575299999997e-02,-2.7458999999999998e+00,-4.1345000000000001e+00,-5.7251899999999996e+00,-6.8260600000000000e+00,-6.7817600000000002e+00,-6.0623800000000001e+00,-6.1131900000000003e+00,-7.5832199999999998e+00,-1.0661400000000000e+01,1.9441600000000001e+00,2.6921899999999999e-01,-7.6488000000000000e-01,5.7021599999999995e-01,4.8334599999999996e+00,1.0614699999999999e+01,1.3446999999999999e+01,9.2708200000000005e+00,8.0370000000000008e+00,8.4114000000000000e-01,6.0888100000000001e-01,-8.5861499999999993e-02,-6.4314099999999996e-01,-7.2776799999999997e-01,-4.9551000000000001e-01,-3.4161700000000000e-01,-3.9152500000000001e-01,-5.6036200000000003e-01,1.2350600000000000e+00,1.9572499999999999e+00,1.7742100000000001e+00,9.8130700000000004e-01,1.6673700000000000e-01,-2.4438299999999999e-01,-1.9567899999999999e-01,1.1200800000000000e-01,4.0352900000000003e-01
9.9000000000000000e+01,8.4748323659969930e-03,-8.9831230903560672e-03,-1.1943614700635746e-03,-7.3578503445512200e-04,-1.9120846080439464e-04,-7.0963916900600174e-03,8.1134065234478008e-03,-7.6050131170702050e-03,4.5806613988270857e-03,-8.9670407421807031e-03,-9.2233700087474869e-03,7.6180121254010632e-03,3.9309175143896861e-03,-2.7561372083651095e-03,1.5918889291613829e-03,-2.8325922182842987e-04,-3.2989399354139337e-03,-5.4789757286883966e-03,2.1871023670000000e-01,1.6245467900000001e-02,-3.1967800000000000e+00,-4.0905399999999998e+00,-4.4926899999999996e+00,-4.7280499999999996e+00,-5.0596300000000003e+00,-5.6441499999999998e+00,-6.5564299999999998e+00,-8.0894200000000005e+00,-1.1307700000000001e+01,3.3860000000000001e+00,3.5738500000000002e+00,2.6872300000000000e+00,1.9202999999999999e+00,2.8704600000000000e+00,6.2487899999999996e+00,9.8267699999999998e+00,8.6745900000000002e+00,7.3997900000000003e+00,-2.9550300000000002e-02,-6.0098600000000002e-02,-1.0866500000000000e-01,-1.4784000000000000e-01,-1.7692800000000000e-01,-2.1231300000000000e-01,-2.6568000000000003e-01,-3.4410400000000002e-01,-4.6370000000000000e-01,2.1037100000000000e-01,9.3635500000000005e-01,1.4673600000000000e+00,1.4553900000000000e+00,8.6597599999999997e-01,1.2215600000000000e-01,-2.0292199999999999e-01,3.3869200000000002e-02,3.0788900000000002e-01
1.0000000000000000e+02,2.2487517788639059e-03,4.1064688761791573e-03,-5.2938897884611483e-03,-5.1370034009611786e-03,7.8852950395484848e-03,1.5670837672609947e-03,-3.9258223483902722e-03,3.6350393968625494e-03,3.5350148902448947e-03,7.1066613170395216e-03,8.2244653485567757e-03,-1.3053162956943448e-04,-8.5663406435872586e-03,-6.7243777455745900e-03,-8.9813318463528719e-03,3.6966114916509429e-03,-7.9157049222790578e-03,1.3520880627640539e-03,5.0348980699999997e-02,4.1336127899999998e-02,-4.5562699999999996e+00,-6.3005699999999996e+00,-7.0576400000000001e+00,-7.2552800000000000e+00,-7.1009300000000000e+00,-6.8387000000000002e+00,-7.3456000000000001e+00,-9.5571999999999999e+00,-1.3048299999999999e+01,-9.2343600000000003e-01,-9.2299200000000003e-01,1.9765900000000001e+00,6.5530099999999996e+00,1.0135999999999999e+01,1.0042500000000000e+01,6.9166699999999999e+00,5.7709999999999999e+00,8.1843299999999992e+00,2.9208899999999999e-01,1.7615700000000001e-01,-1.4787700000000001e-01,-4.4172499999999998e-01,-5.1797099999999996e-01,-3.9951700000000001e-01,-3.1895400000000002e-01,-4.1736699999999999e-01,-5.9262999999999999e-01,1.4108200000000000e+00,1.3893100000000000e+00,6.8358500000000000e-01,-3.1529700000000001e-02,-3.4256500000000001e-01,-2.4021600000000001e-01,1.8759300000000000e-02,2.1081400000000000e-01,3.9147300000000002e-01
1.0100000000000000e+02,3.8086695719322921e-03,2.0699487283159720e-03,-4.4015771602000722e-05,7.8391788534749873e-04,5.8988630714181759e-03,-5.8908388900799661e-03,7.3586919111707453e-03,-5.0199595735012526e-03,-3.4420487069376730e-03,-2.8499674844920594e-03,-7.3897419102787031e-03,-5.0304012722786860e-03,3.2015214226912246e-03,3.3196444477575100e-03,-3.1513857528407416e-03,-4.9594788011064709e-03,-9.0531042602291899e-03,5.6446120071612302e-05,1.6394721670000001e-01,7.0405316999999999e-03,-2.7776800000000001e+00,-4.0343400000000003e+00,-4.8560699999999999e+00,-5.6072899999999999e+00,-6.3916000000000004e+00,-6.8227000000000002e+00,-6.7905300000000004e+00,-7.2342100000000000e+00,-9.2131900000000009e+00,7.3804900000000000e+00,1.5213300000000001e+00,-2.2565300000000001e+00,-1.9807200000000000e+00,1.3450899999999999e+00,5.4714600000000004e+00,7.5533400000000004e+00,7.0230800000000002e+00,8.8911999999999995e+00,7.3605500000000004e-02,2.7521800000000002e-01,3.3021699999999998e-01,1.4263100000000001e-01,-1.7142900000000000e-01,-3.3633299999999999e-01,-2.6039499999999999e-01,-1.9352200000000000e-01,-2.5295899999999999e-01,3.6275000000000002e-01,1.0715500000000000e+00,1.2300899999999999e+00,9.3556600000000001e-01,4.0432499999999999e-01,-7.6076599999999994e-02,-1.9566300000000000e-01,3.2785900000000000e-02,2.1705099999999999e-01
1.0200000000000000e+02,5.1897925648832829e-03,-1.2897874679099492e-03,6.1300058089077871e-03,8.2918277213207565e-03,4.3190109140598728e-03,3.5943222509622116e-03,-9.6067691493661230e-03,8.0779580059890266e-03,-8.2909757266136069e-03,4.3473812916365422e-03,-9.8128180361882131e-03,9.3955889833538583e-03,1.2846779843070106e-03,-8.3556488559263595e-03,8.6818953637516089e-03,-9.9983658241292617e-03,3.3399729804588964e-03,4.7354357495823680e-03,3.1165087990000001e-01,3.7600542000000001e-02,-3.0379900000000002e+00,-2.9554200000000002e+00,-1.9382200000000001e+00,-1.4734600000000000e+00,-3.1027499999999999e+00,-6.4817999999999998e+00,-8.4129299999999994e+00,-7.5501800000000001e+00,-8.1459299999999999e+00,3.8985599999999998e+00,1.7360899999999999e+00,-2.3608899999999999e-02,2.9843100000000000e-01,3.2737799999999999e+00,8.3289500000000007e+00,1.1981100000000000e+01,9.6465099999999993e+00,8.9966100000000004e+00,8.4309200000000001e-02,6.0166699999999995e-01,1.1098800000000000e+00,1.1942200000000001e+00,6.2006700000000003e-01,-2.5654399999999999e-01,-6.2468299999999999e-01,-3.5973100000000002e-01,-2.7584799999999998e-01,1.2415300000000000e+00,1.8753500000000001e+00,1.5473800000000000e+00,7.6106900000000000e-01,1.8416600000000002e-02,-4.1192000000000001e-01,-4.1303299999999998e-01,-3.1203600000000001e-02,2.6706000000000002e-01
1.0300000000000000e+02,4.9839912993441208e-03,5.3575260251807651e-03,-2.8863848684179509e-03,-1.6670009393708416e-03,-3.6106172477305652e-03,1.7606753014239602e-03,-3.7734678582689515e-03,6.0597974022278938e-03,-4.2825426784426626e-03,2.8248554430829968e-03,9.5377774468551630e-03,1.6843344806912602e-03,6.4617006939507952e-03,-3.0873549431420840e-03,4.9451754466057311e-03,5.3927015722497126e-03,8.1447821875241539e-03,-8.5792084539255738e-03,4.9839101099999999e-01,5.0348981199999997e-02,-2.1630500000000001e+00,-2.7217600000000002e+00,-3.6950900000000000e+00,-4.7717499999999999e+00,-5.2908900000000001e+00,-5.3114499999999998e+00,-5.7821100000000003e+00,-7.0423499999999999e+00,-8.4783000000000008e+00,4.0035400000000001e+00,2.0036900000000002e+00,-5.5012499999999998e-01,-1.8832300000000000e+00,-1.5927800000000001e+00,1.9894300000000001e-01,4.1916200000000003e+00,9.9484600000000007e+00,6.6801800000000000e+00,5.3177600000000003e-01,5.7840000000000003e-01,1.6273399999999999e-01,-3.5698500000000000e-01,-5.9851799999999999e-01,-5.3424600000000000e-01,-4.6556700000000001e-01,-5.4264400000000002e-01,-6.9637800000000005e-01,1.3324900000000000e+00,1.9905500000000000e+00,1.7629500000000000e+00,1.0235399999999999e+00,3.0680800000000003e-01,-8.2907599999999998e-02,-1.2966100000000000e-01,1.0342200000000000e-01,3.4360200000000002e-01
1.0400000000000000e+02,3.3047009067703140e-03,-5.5465299638559357e-03,3.1775586226963654e-03,-4.9835478631406974e-03,8.3658962529520233e-03,-3.3967625428031577e-03,-4.4894757205401481e-03,3.9213781236737827e-03,9.1338545776343417e-03,3.9288727574369256e-03,8.1792322452773816e-03,7.5415936911800777e-04,5.1374520091378214e-03,6.3691840244528737e-04,-2.2070043500977653e-03,2.8920102421840840e-03,-7.2037341151903016e-03,-1.0963555313697575e-03,1.7370828799999999e-01,3.5298240400000000e-02,-3.9536199999999999e+00,-4.4973500000000000e+00,-3.6773400000000001e+00,-2.9676100000000001e+00,-3.7660900000000002e+00,-5.6851900000000004e+00,-7.1542199999999996e+00,-8.9440000000000008e+00,-1.2114300000000000e+01,2.2388300000000001e+00,3.5320200000000002e-01,-9.7833400000000004e-01,-1.1629299999999999e-01,3.3406699999999998e+00,8.1321300000000001e+00,1.0495400000000000e+01,7.4688499999999998e+00,6.9043700000000001e+00,-1.0121200000000000e-01,8.2572099999999996e-02,3.3032699999999998e-01,3.7422200000000000e-01,7.3385599999999995e-02,-3.3514100000000002e-01,-4.7701100000000002e-01,-4.2823000000000000e-01,-4.3253500000000000e-01,1.0499000000000001e+00,1.6347600000000000e+00,1.4378599999999999e+00,7.3994499999999996e-01,4.3636800000000003e-02,-2.8674699999999997e-01,-1.8536500000000000e-01,1.3070399999999999e-01,3.5038399999999997e-01
1.0500000000000000e+02,2.5575010765434940e-03,9.8438417272988400e-03,8.3915307524381009e-03,-7.4628730182487585e-04,-1.8559454501252542e-03,6.7183253811147498e-03,5.5909464672754573e-03,-4.6471608678365361e-04,2.2756055001008444e-03,7.2388108410889242e-03,-4.8055494189010329e-03,-2.4248232385465744e-03,2.2118169623094718e-03,9.1382257471467002e-03,6.8014076423453754e-03,-5.8849232007493028e-03,-9.9814950543408235e-03,7.6904055253744653e-03,1.2466613840000000e-01,2.6650913500000002e-02,-3.2456800000000001e+00,-4.5163700000000002e+00,-5.1618100000000000e+00,-5.9301500000000003e+00,-7.4276900000000001e+00,-9.0257699999999996e+00,-8.7115399999999994e+00,-7.1015899999999998e+00,-8.8659700000000008e+00,2.4878000000000000e+00,-1.3278300000000001e+00,-3.0150199999999998e+00,-2.4716999999999998e+00,-3.8827000000000000e-01,3.3569900000000001e+00,7.6159999999999997e+00,7.6240100000000002e+00,6.8327799999999996e+00,6.2857900000000000e-01,1.0559799999999999e+00,9.5059400000000005e-01,3.1197700000000000e-01,-5.0341300000000000e-01,-9.7479600000000000e-01,-7.9433500000000001e-01,-3.4559000000000001e-01,-3.5245599999999999e-01,8.7278400000000000e-01,1.3165800000000001e+00,1.2396600000000000e+00,8.9086900000000002e-01,4.3913000000000002e-01,3.6746000000000001e-03,-1.9311100000000000e-01,4.6370800000000000e-03,2.5763000000000003e-01
1.0600000000000000e+02,-6.0784723889923493e-03,-6.5393416700773623e-03,8.2234235255529680e-03,-7.4022523961116632e-03,6.1422252379670327e-04,2.6040627461985898e-03,5.3749738469366214e-03,1.0299033924972348e-03,-1.1484079609573768e-03,1.7029133418727475e-03,6.7707787842168927e-03,1.3312763239387813e-03,-1.3024542738481817e-03,-2.1389950311942567e-03,-5.3551139281417829e-03,3.3689929630928601e-04,-7.0111605567083173e-03,4.7332384166068504e-04,2.0939782779999999e-01,3.3328809299999998e-02,-2.5540400000000001e+00,-3.7324899999999999e+00,-4.7498699999999996e+00,-5.7031599999999996e+00,-6.7206000000000001e+00,-7.8890099999999999e+00,-9.0235699999999994e+00,-9.6936199999999992e+00,-1.0975899999999999e+01,1.9754799999999999e+00,8.1352999999999998e-01,7.3605600000000004e-01,2.8776899999999999e+00,6.8422599999999996e+00,1.0301700000000000e+01,9.8403899999999993e+00,6.7187999999999999e+00,8.1250999999999998e+00,3.7533000000000002e-03,-3.3511699999999998e-02,-9.3828300000000003e-02,-1.6750399999999999e-01,-2.5049300000000002e-01,-3.3862399999999998e-01,-4.2495400000000000e-01,-4.9632700000000002e-01,-6.1197699999999999e-01,1.1994600000000000e+00,1.6064600000000000e+00,1.2067900000000000e+00,4.5244099999999998e-01,-1.3673600000000000e-01,-2.9361500000000001e-01,-7.8227400000000002e-02,2.2221399999999999e-01,4.4733499999999998e-01
1.0700000000000000e+02,6.9608370485718489e-04,-1.5225511714523424e-03,-3.1587376316419133e-03,1.7843795459509069e-03,7.4274877989251881e-03,2.5393939684792179e-03,9.0394561183052124e-03,2.3943469239265450e-03,2.6177762020753777e-03,-6.8436482469919294e-03,3.6988037209924156e-03,6.0613298077645452e-03,-8.5992846943992399e-03,9.2756900408898346e-03,-5.4544242248347309e-03,2.6345624683754738e-03,2.4814953379207957e-04,9.2346998777400168e-03,2.4150999830000000e-01,2.1270499400000000e-02,-2.4899499999999999e+00,-3.8730099999999998e+00,-5.2808900000000003e+00,-6.5715500000000002e+00,-7.4322400000000002e+00,-7.8736499999999996e+00,-8.9638899999999992e+00,-1.0643599999999999e+01,-1.1480100000000000e+01,3.0270000000000001e+00,2.0745000000000000e+00,7.9353499999999999e-01,9.3653200000000003e-01,3.7395499999999999e+00,9.0554000000000006e+00,1.3221100000000000e+01,1.0837700000000000e+01,9.8907900000000009e+00,-6.7687300000000006e-02,-1.1815600000000000e-01,-1.4322099999999999e-01,-9.8409099999999999e-02,2.6333300000000000e-02,1.0631800000000000e-01,-1.3378399999999999e-01,-5.0679200000000002e-01,-4.8646400000000001e-01,7.8361099999999995e-01,1.4471200000000000e+00,1.4377899999999999e+00,8.5900299999999996e-01,1.4299000000000001e-01,-2.7346999999999999e-01,-2.0643900000000001e-01,1.7006900000000000e-01,4.5417700000000000e-01
1.0800000000000000e+02,5.5525539335636361e-03,4.9428907475999456e-03,-2.7500992474106638e-04,6.1234185712040878e-03,7.9818861579077551e-03,-1.0616903158138079e-03,9.3071777804347843e-03,-8.6696691057339143e-03,1.8373275489114698e-03,5.6665901793393151e-03,-6.7364193027772273e-03,9.7129126516542642e-03,9.3823789441603248e-03,6.7739680793703957e-03,-4.7289154227803769e-03,2.4256980533755423e-03,-3.6939768146735429e-03,8.4330569752466191e-03,2.1994029700000001e-01,4.9748675200000002e-02,-4.2584700000000000e+00,-4.5392099999999997e+00,-3.1124999999999998e+00,-1.7717600000000000e+00,-2.5906099999999999e+00,-5.8536400000000004e+00,-8.6466100000000008e+00,-7.9481700000000002e+00,-8.8583099999999995e+00,2.9777100000000001e+00,5.8997500000000003e-01,-2.5568900000000001e+00,-3.9073300000000000e+00,-1.6567700000000001e+00,4.4413499999999999e+00,1.1481100000000000e+01,1.1116600000000000e+01,6.7892799999999998e+00,-3.7686600000000001e-02,4.9536100000000000e-01,1.0549100000000000e+00,1.1816800000000001e+00,6.4587399999999995e-01,-2.3609100000000000e-01,-7.3446999999999996e-01,-5.0051000000000001e-01,-3.6918400000000001e-01,4.0793400000000002e-01,1.3842699999999999e+00,1.9472499999999999e+00,1.7028099999999999e+00,8.3857000000000004e-01,-6.0500199999999997e-03,-3.0727599999999999e-01,-6.8666099999999994e-02,2.4631800000000001e-01
1.0900000000000000e+02,8.2184007646450199e-03,3.6576556392089368e-03,2.3082397917405829e-03,-8.2250110685294555e-03,-5.4580613053375237e-03,-3.1767873044143561e-03,-1.3018930939761135e-03,3.7335538011756403e-03,3.0575799426565010e-03,5.9718337504830656e-03,-9.3585637711788554e-03,-3.6840944511550297e-03,-1.9102703219171114e-03,2.7571825027930714e-03,-8.6121409084353485e-04,-3.9778236266470642e-03,6.9579040457654426e-03,-5.6713951274298888e-03,2.8856317840000001e-01,2.1310214200000000e-02,-3.2344199999999997e-02,-3.6226999999999998e-01,-2.6166600000000000e+00,-5.4299799999999996e+00,-6.8764399999999997e+00,-6.6344500000000002e+00,-6.7011700000000003e+00,-8.6273599999999995e+00,-1.1265900000000000e+01,5.6786099999999999e+00,3.8863500000000002e+00,2.9267599999999998e+00,3.9562499999999998e+00,6.7356800000000003e+00,9.6909500000000008e+00,1.0101500000000000e+01,8.4168800000000008e+00,9.4143100000000004e+00,9.2043500000000000e-01,9.9400100000000002e-01,4.4518300000000000e-01,-2.1855400000000000e-01,-5.1735100000000001e-01,-4.0502700000000003e-01,-2.2870900000000000e-01,-1.9789300000000001e-01,-2.1706200000000000e-01,1.5078800000000001e+00,1.0830599999999999e+00,3.7535800000000002e-01,-1.6826400000000000e-01,-4.7382099999999999e-01,-5.2423699999999995e-01,-2.6897399999999999e-01,8.9889200000000002e-02,1.7979000000000001e-01
1.1000000000000000e+02,-8.2644998386891301e-03,8.1583298197721917e-03,-5.4310661918645182e-03,1.6774367468656726e-03,-4.7066123292836227e-03,-6.8820727248483388e-03,-7.0262839960091548e-03,3.5570373777026685e-03,-2.8677841777749917e-03,8.3688033236727962e-03,5.8176135247159731e-03,-5.9664083608577103e-03,2.6713093829025432e-03,-5.3591782097851598e-03,7.8943730944101339e-03,2.8280813628825067e-03,-3.0436415969547145e-03,7.4652618676679331e-03,5.9726889220000001e-01,4.6075178100000003e-02,-2.7073200000000002e+00,-3.5204900000000001e+00,-4.0480400000000003e+00,-4.5259999999999998e+00,-4.9308500000000004e+00,-5.2923000000000000e+00,-6.1317800000000000e+00,-8.0045800000000007e+00,-1.0772399999999999e+01,4.0218400000000001e+00,1.9038299999999999e+00,-2.1282899999999999e-01,-1.1318299999999999e+00,-5.1005999999999996e-01,2.4436000000000000e+00,8.7369500000000002e+00,1.3464800000000000e+01,8.3667400000000001e+00,9.5178799999999994e-02,1.4861600000000000e-01,7.5027300000000005e-02,-1.2113599999999999e-01,-3.1942999999999999e-01,-4.1011999999999998e-01,-4.6015099999999998e-01,-5.9673299999999996e-01,-8.3967700000000001e-01,1.7423900000000001e+00,1.8079799999999999e+00,1.1296900000000001e+00,3.8725999999999999e-01,-7.4219700000000000e-02,-2.1891600000000000e-01,-6.6597799999999999e-02,3.3387600000000001e-01,6.0103399999999996e-01
1.1100000000000000e+02,6.2621693237486700e-03,-9.7805919871653529e-03,5.3243491775008932e-03,4.0182121223522761e-03,-6.5787153742313817e-03,8.8522631661601056e-04,7.7854319404907623e-03,4.3812489899988476e-03,-2.7773814038479774e-03,2.2011138057825581e-03,-5.9306866025037180e-03,9.8600029222630971e-03,-1.0835899463984885e-03,-2.8545229725675638e-03,-2.3049998135155321e-03,4.9226529650259025e-03,7.7279069397991756e-04,-3.4823939677109143e-03,2.7370937880000001e-01,2.3049930499999999e-02,-2.8289200000000001e+00,-3.8651900000000001e+00,-4.7167000000000003e+00,-5.6803200000000000e+00,-6.8518200000000000e+00,-8.2693200000000004e+00,-1.0081099999999999e+01,-1.1673299999999999e+01,-1.2483300000000000e+01,3.6661400000000000e+00,3.8088099999999998e+00,3.5501000000000000e+00,4.6273700000000000e+00,8.0681600000000007e+00,1.2907900000000000e+01,1.4902400000000000e+01,1.0660200000000000e+01,1.0063200000000000e+01,2.9888000000000001e-02,7.7652200000000005e-02,4.7387499999999999e-02,-7.4249800000000005e-02,-2.2436300000000001e-01,-3.2014900000000002e-01,-3.7248999999999999e-01,-4.2678800000000000e-01,-4.9759599999999998e-01,9.7073299999999996e-01,1.6224400000000001e+00,1.4534199999999999e+00,7.4695999999999996e-01,2.1266799999999999e-02,-3.4370600000000001e-01,-2.3764800000000000e-01,1.5824600000000000e-01,3.9270200000000000e-01
1.1200000000000000e+02,8.4180958128345969e-03,4.2936374608103407e-03,-1.3672865805504780e-03,9.3009418152802791e-03,-3.5293083720633776e-03,-9.3206994234931277e-03,1.1379271872698424e-03,-7.7250766686667166e-04,7.1409649430641074e-03,-8.7097205089530904e-03,-3.4373631640609269e-03,-8.2215670798133772e-04,-9.0150902579719944e-05,-5.6179166494518601e-03,-6.5143318927861175e-04,-4.5077005416756357e-03,-1.1862238608128274e-03,9.5247214483156015e-03,2.2226709110000001e-01,1.8510808300000001e-02,-1.7300800000000001e+00,-7.3102400000000001e-01,-6.7878300000000003e-01,-2.5387200000000001e+00,-5.3515600000000001e+00,-6.8824199999999998e+00,-6.5714899999999998e+00,-7.2377300000000000e+00,-9.8628099999999996e+00,4.0341199999999997e+00,2.3554599999999999e+00,1.2330900000000000e+00,2.1971699999999998e+00,5.0221099999999996e+00,8.1087299999999995e+00,8.8155300000000008e+00,7.7782700000000000e+00,9.7369699999999995e+00,4.3797399999999997e-01,9.1028500000000001e-01,9.1379600000000005e-01,4.2034300000000002e-01,-1.8780700000000000e-01,-4.2954599999999998e-01,-2.6705499999999999e-01,-1.1075800000000000e-01,-5.6308100000000000e-02,6.2258199999999997e-01,1.6446300000000000e+00,1.5320300000000000e+00,7.1141500000000002e-01,-1.2785900000000000e-01,-5.2785099999999996e-01,-3.8180700000000001e-01,-1.1536899999999999e-02,2.0392800000000000e-01
1.1300000000000000e+02,-9.2820053606742520e-03,4.9288958784908070e-03,-9.8877233029473367e-03,-5.1098183526271899e-03,8.9567354717795360e-04,-4.4528734797397206e-03,6.0183658811140146e-03,-9.6842878181886867e-04,-5.6956772354641722e-04,-1.1894453938767757e-03,8.5103064617843092e-03,6.4053361650485505e-03,8.7404412253988348e-03,-2.2092617670840418e-03,4.8932084288875952e-03,-1.5689207197315258e-03,5.0522573778537944e-04,1.8781619626495501e-03,4.3639260610000002e-01,5.5366043699999999e-02,-2.7176900000000002e+00,-3.5392600000000001e+00,-4.1152100000000003e+00,-4.6837099999999996e+00,-5.4393799999999999e+00,-6.5187499999999998e+00,-7.9322800000000004e+00,-9.4816900000000004e+00,-1.1522000000000000e+01,2.3323399999999999e+00,5.0951199999999996e-01,-1.7761100000000001e+00,-2.6161200000000000e+00,-4.7668500000000003e-01,5.3485600000000000e+00,1.2936700000000000e+01,1.3611200000000000e+01,7.3047399999999998e+00,-4.2766699999999998e-02,-9.4299400000000005e-02,-1.5783800000000001e-01,-2.2813500000000000e-01,-3.1048300000000001e-01,-4.1392000000000001e-01,-5.4386500000000004e-01,-6.9242000000000004e-01,-8.9972200000000002e-01,8.2682800000000001e-01,1.6115500000000000e+00,1.7492399999999999e+00,1.2234200000000000e+00,4.6705799999999997e-01,2.6443200000000000e-02,1.0902700000000000e-01,3.8723200000000002e-01,5.2688500000000005e-01
1.1400000000000000e+02,7.7530529315174204e-03,4.4990662254900497e-03,-9.0368022394757361e-03,-1.4866527923844425e-03,-1.2505224499375894e-03,-1.7812159756080553e-03,-3.2396952848630272e-03,-5.1235196838578696e-03,-4.2079087259164118e-03,2.9005657031054895e-03,9.5026501960985936e-04,-4.3178694467667323e-03,9.9854129537976181e-03,-7.5359396561705400e-03,-5.2277856563523115e-05,-8.1118674364361945e-03,-4.1468160404278332e-03,-2.8336591222647665e-03,3.0256901770000000e-01,3.6443481899999998e-02,-2.8672499999999999e+00,-3.9322300000000001e+00,-4.9792899999999998e+00,-5.6811100000000003e+00,-5.7094199999999997e+00,-5.4547200000000000e+00,-5.7628000000000004e+00,-6.8977399999999998e+00,-9.4246700000000008e+00,3.3290199999999999e+00,1.2858200000000000e+00,-5.5326399999999998e-02,8.6163800000000001e-01,4.0732600000000003e+00,8.0166199999999996e+00,9.2853300000000001e+00,6.6830800000000004e+00,7.2563399999999998e+00,6.1563400000000001e-01,4.6523999999999999e-01,-5.3494600000000003e-02,-4.7878799999999999e-01,-5.5063799999999996e-01,-3.9726600000000001e-01,-3.0903999999999998e-01,-3.5788399999999998e-01,-5.0798600000000005e-01,1.3369500000000001e+00,1.8402700000000001e+00,1.4461599999999999e+00,6.6474000000000000e-01,-3.5911699999999999e-03,-3.0514100000000000e-01,-2.0465300000000000e-01,1.1764300000000000e-01,3.5668899999999998e-01
1.1500000000000000e+02,-7.8178448578257870e-03,-5.2804110817906017e-03,5.5473792731115766e-03,8.3805498775743285e-03,-9.7096704371243420e-03,-1.3240311417857704e-03,6.0202723302087476e-03,-3.3572530368607186e-03,6.5960438308824820e-03,-8.6554622825025778e-03,-7.5810609463616129e-03,-8.4606348109716161e-03,5.9601839705613491e-03,4.1293030853767412e-03,-6.1283832041560543e-03,3.1391091305752409e-03,-3.9500692380267446e-03,-3.6581931766697549e-03,1.2683558930000000e-01,5.7182014000000001e-03,-2.2427500000000000e+00,-2.8680800000000000e+00,-3.4239600000000001e+00,-4.3338299999999998e+00,-5.6174999999999997e+00,-6.5816299999999996e+00,-6.8655400000000002e+00,-7.9584099999999998e+00,-1.0742699999999999e+01,3.5865999999999998e+00,4.6329399999999996e+00,4.2630499999999998e+00,3.6555599999999999e+00,4.1095699999999997e+00,6.2535299999999996e+00,8.3484099999999994e+00,7.7211999999999996e+00,8.3460500000000000e+00,1.0117600000000000e-01,2.9422399999999999e-01,3.8861600000000002e-01,2.7290500000000001e-01,-1.7750300000000000e-02,-2.3786599999999999e-01,-2.0597699999999999e-01,-1.1465599999999999e-01,-8.0061999999999994e-02,-9.9128099999999997e-02,1.7629900000000001e-01,6.1268500000000004e-01,8.9627299999999999e-01,7.3717299999999997e-01,1.7611499999999999e-01,-2.3211399999999999e-01,-7.3608199999999999e-02,8.8086800000000007e-02
