,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
220,998.931953327,947.217662319,461.302517915,417.277243549,426.978747409,450.942225727,473.747522137,495.057410876,532.674254235,592.364656767,597.984952376,564.347627763,539.613978763,520.45699954,486.711260437,477.373354125,468.417972585,459.589256012,450.644118565,431.330708144,392.489225045
221,999.380935067,907.823673244,369.954706352,390.649195415,401.727959767,428.569955667,453.776401552,477.12613884,517.71661542,575.747585252,574.071492012,531.600575783,495.805256824,462.722486241,369.950137607,320.721502013,242.483443781,91.3496252842,0.0999999576832,0.0999999576832,0.0999999576832
222,1000.60080043,970.230508441,546.384737032,443.477962175,453.091588796,477.316377159,500.607007418,522.444757074,561.05656228,622.14039916,628.429459144,598.201837271,574.958019496,557.938893466,531.685137193,525.588885714,520.311260439,515.67367321,511.544297181,504.435304937,495.721468837
223,997.408532881,917.54866228,398.766917002,393.228482019,403.283175512,427.804273429,450.895826123,472.290255579,509.499290424,564.578972636,563.558313268,517.660251294,487.550689012,462.40830874,407.453065289,386.891269017,362.628136345,331.602971087,287.643297805,76.4530454689,0.0999995738082
224,998.318139576,915.554574336,391.488787694,395.010900546,405.195147546,429.992514216,453.366712867,475.082940022,513.081303724,570.604824507,571.24678488,525.19936237,488.974844337,454.746407512,350.754167171,288.310287734,175.948057762,0.0999999659279,0.0999999659279,0.0999999659279,0.0999999659279
225,999.223231865,919.768615687,379.709415752,397.525642441,408.124778296,433.806567455,457.988925025,480.494169817,520.008655168,579.330147887,582.773795669,548.175511844,517.892338321,492.139468913,436.254146636,415.842080777,392.266638755,363.023685274,323.39958542,155.038993307,0.0999990325613
226,998.572935118,926.656172176,410.756572658,403.70197082,413.9807169,439.06784819,462.743475882,484.749635416,523.292257223,582.352909576,586.268397203,551.941511143,524.141673239,500.859819952,452.006056541,434.941415833,415.852580298,393.137509936,364.031049418,257.029757947,0.099999856073
227,997.517331377,926.815830309,430.070660508,402.169473565,411.803261067,435.495191895,457.885008823,478.626640275,514.644935875,568.688340249,570.676830492,529.261391602,505.718729838,488.350870322,459.833546996,452.577189621,445.949552668,439.766892873,433.883945169,422.544739487,405.008593458
228,997.984964175,943.107008382,468.746911071,411.649007096,420.990577831,444.246027354,466.427891427,487.113589993,523.410637373,580.128491152,584.296168292,549.335354908,529.124462838,514.891112708,493.949938669,489.350977351,485.488945097,482.206153488,479.386623939,474.809256494,469.796736364
229,997.710352768,931.725266996,444.596673937,409.448332364,418.9547369,442.418457603,464.6636815,485.326692274,521.376588869,576.564217277,579.823841273,540.911392854,517.166244289,498.823112609,465.731116235,456.241514036,446.937921665,437.529484107,427.710703632,405.282135222,353.044132474
230,1000.72880376,955.288554004,487.152110488,420.264880839,430.145526827,454.805720437,478.338223279,500.245405649,538.419561091,594.595583789,592.55825033,537.46882845,501.933775191,471.549699568,399.416943369,368.883690746,329.080233015,270.478521694,168.51952721,0.0999998194298,0.0999998194298
231,998.955192962,960.82227613,511.356706065,430.204075838,439.574002161,462.975344434,485.381427118,506.379037037,543.593042067,604.03977426,613.892022187,589.944804373,572.051219452,559.921215648,543.939445619,540.925786178,538.593431616,536.776622027,535.354155868,533.354118785,531.666489469
232,999.310978672,960.190638988,488.894193303,426.674286591,436.589321553,461.128065489,484.532864591,506.467322359,545.429769895,608.957533729,620.196660545,603.938701439,586.08133911,573.368037928,555.684485455,552.142566567,549.318185054,547.048263558,545.212279222,542.50070264,540.005601485
233,999.00012116,905.780668251,372.478854845,396.116872832,406.854599031,432.827859919,457.19439288,479.758186832,518.976423492,575.189302858,574.14606437,528.453850356,490.846497233,455.324866643,347.954348293,284.209096065,171.61249367,0.0999997855692,0.0999997834577,0.0999997834577,0.0999997834577
234,997.158155873,898.738344314,367.943068577,388.986786805,399.280152145,424.205807663,447.632292758,469.385390236,507.484586153,565.487790277,567.794317289,532.98293708,506.18346628,484.321398799,440.726433385,426.469377545,411.228553155,394.106017699,373.758928704,312.141130781,0.0999997630964
235,998.968208567,937.922934575,433.139133633,409.516654706,419.717275905,444.713722494,468.337042746,490.279872379,528.598836581,586.403006118,589.440894347,550.826119438,522.019349078,497.991928342,447.078532278,428.980901093,408.466526686,383.625256126,351.02783534,223.02036169,0.0999996801304
236,1000.0070563,966.232713317,523.231772882,440.508686657,450.086358554,473.975665898,496.853053683,518.324647546,556.533299207,619.985851284,635.277370972,615.726633483,593.711002039,576.692718285,548.535805911,541.444368568,535.02537029,529.102816967,523.540270026,513.070730332,497.718268683
237,998.30620143,948.75595792,473.6541516,423.452479782,433.157098455,457.145879747,479.957337098,501.241752502,538.729385318,598.294187509,606.49409317,573.784362692,548.085714103,527.359950748,487.580180374,475.287815728,462.659023452,449.158849132,434.097588176,394.64860828,253.270516276
238,999.575260561,924.890686655,413.039136561,396.220714244,406.362943306,431.247654438,454.739701318,476.484377562,514.118648365,568.606136257,567.593396757,531.552757755,511.617076759,497.805451303,478.01172596,473.804254953,470.331879438,467.434888193,464.995818807,461.159114179,457.196495507
239,999.761449075,917.207472495,394.931953865,394.803937595,405.454331322,431.42918056,455.873371107,478.483992018,517.622808474,573.818795119,572.246659911,525.569936718,491.276667624,460.376371978,378.024404044,337.221331373,276.248774191,165.977867977,0.0999999052104,0.0999998928152,0.0999998928152
240,1000.39089166,915.268096213,376.82140482,389.908570841,400.85944101,427.457960378,452.470198118,475.643684346,515.883185069,572.952109317,570.373174307,534.19666112,507.805544532,486.985427851,448.303465805,436.751754959,425.110153318,412.93487499,399.69552512,366.784032356,267.73579413
241,1000.1487749,940.693858792,424.304809558,407.542403853,418.001663737,443.593910223,467.821818635,490.411743007,530.157141408,591.15081513,594.856484965,567.316306123,543.213140176,524.394972975,491.519076699,482.55983923,474.049580743,465.751813451,457.4510929,439.949240447,406.740888282
242,999.971287715,950.114476652,465.228264716,421.547426474,431.658021833,456.600131513,480.286473624,502.357972411,541.074200137,600.200841552,603.297326045,571.533938633,547.528305799,528.914734514,495.925315086,486.727827215,477.871607509,469.102792733,460.176164778,440.740363344,400.87165424
243,999.10260871,949.649559708,464.143847035,418.417237465,428.351802299,452.859142744,476.140256381,497.852666672,536.03919625,595.582792797,600.835644283,566.025944989,539.86808479,519.35648352,482.145087325,471.407470913,460.825295565,450.049174907,438.701125591,412.272299704,347.003135945
244,999.759530909,942.984164643,441.547364627,414.305690861,424.668357744,450.09809295,474.174504956,496.583164444,535.865596616,596.04439681,601.131489115,570.174241909,543.785899333,521.99533909,478.104920029,463.651700558,448.158504582,430.707985531,409.919736741,346.681559313,0.0999999261715
245,1001.09468338,957.341721245,463.646347562,425.030978401,435.519480207,461.305984676,485.797057186,508.678514201,549.038099798,611.112286072,615.368062833,580.644949112,549.4463074,523.008074895,466.004146231,445.359625633,421.662675046,392.503518449,353.412164719,191.267114405,0.0999996188143
246,998.483271775,915.458256491,387.883917883,397.738131356,408.156797489,433.447150881,457.231564129,479.29766794,517.831625925,575.760112635,579.016198622,538.191298275,506.077329082,478.363865882,414.319013975,388.570071544,356.480116211,312.247068441,242.380273756,0.099999986868,0.099999986868
247,997.950508222,921.802883113,393.996841462,400.872051975,411.279410397,436.565128049,460.405546965,482.604913651,521.655849008,581.356286948,582.26091929,544.329784609,511.538142426,482.342427382,409.590001466,377.184447363,333.304399773,265.103237956,137.087184489,0.0999994581944,0.0999994581944
248,997.868278836,949.534212522,492.071806915,425.250142824,434.487587246,457.523125491,479.509397685,500.017656396,536.026158921,592.676647537,599.081282314,562.19735272,538.389169397,520.075562456,487.756988841,478.781867087,470.160183662,461.647285769,453.009545293,434.320758963,396.600244582
249,1000.43015968,927.634518768,398.112768714,404.914183344,415.883875423,442.560214479,467.709453861,491.099384886,532.084951618,593.150259941,595.351756388,569.407159448,543.498212109,522.205434347,480.585749198,467.459994308,453.79566223,438.951083074,422.05492408,375.803340629,180.286907659
250,999.733662118,945.584007966,426.106216416,410.086331001,420.718787055,446.682746227,471.255736366,494.194348736,534.667892135,596.853782145,600.345423939,568.687585665,538.328642208,512.304607133,455.235744681,434.08662512,409.383422562,378.267054672,335.165942432,139.451948951,0.0999998870691
251,998.937273276,931.070153093,419.925949727,409.749788305,419.877641694,444.626206745,468.030115228,489.842069519,528.264725175,588.959202164,596.713270703,578.193880973,560.863297311,548.485901426,530.792223071,527.103940271,524.099589541,521.62985407,519.584137066,516.449949913,513.369790512
252,1000.38392391,932.18384807,410.222367817,405.275021757,415.845842595,441.613023132,465.893257305,488.410727871,527.577823584,584.188865792,583.273963926,529.596687307,486.38755466,442.947165858,276.037586898,133.470639832,0.099999963268,0.099999963268,0.099999963268,0.099999963268,0.099999963268
253,996.795690996,863.236004035,338.200088334,372.547856753,382.929918436,407.961044864,431.33955606,452.885997539,490.052827308,542.894428212,540.375573945,505.086928299,483.530346014,467.52563718,441.180540291,434.474039691,428.350188837,422.640123548,417.210432889,406.759347426,390.653036163
254,1000.64661735,957.18503901,489.675758756,428.158721495,438.134920181,462.918345973,486.543070339,508.586387804,547.302073469,607.282155798,613.449641425,583.558478187,561.041427293,544.434253074,518.284480714,512.037763931,506.541992456,501.626305837,497.163575303,489.229821224,478.868835536
255,997.65602022,937.254964212,454.675736174,403.813639104,413.215473505,436.561695911,458.740983363,479.313721402,514.990050598,567.49415418,565.028176696,501.555672243,461.527499851,423.326803155,294.483764936,202.781148224,25.4999280487,0.0999999417166,0.0999999417166,0.0999999417166,0.0999999417166
256,999.088143244,946.327995895,446.278224232,413.925275748,424.068961845,448.96792931,472.56569909,494.566605363,533.282513801,593.65004475,599.647729713,564.64595486,536.215427199,512.899031169,466.192814274,450.830861865,434.340339107,415.714376567,393.425776762,324.776497249,0.0999999585319
257,999.461378432,969.463337315,570.849122618,446.890936345,455.670353078,478.119289519,499.869361162,520.329379458,556.679373361,616.668744807,628.967934768,592.425254533,564.402414829,541.34120636,494.523914115,478.864686898,461.875955174,442.438932233,418.797966973,342.996403847,0.0999999378774
258,999.583123566,959.707111435,513.476920299,431.813140334,441.171721367,464.624609996,487.097789267,508.124718221,545.206031333,603.961309194,610.02459427,566.228698051,534.210331761,506.565787048,441.94122868,415.598089351,382.453990338,336.159179247,261.443359453,0.0999990074764,0.0999990074764
259,1000.03057649,920.535961255,397.998093476,405.841972824,416.501336419,442.410409486,466.787686053,489.38843205,528.723073177,585.811626247,585.345848924,544.143752314,511.634606297,483.216518077,414.901377455,385.856328139,347.984328947,292.25847244,195.062571313,0.0999994258654,0.0999994258654
260,998.008438385,968.967724986,583.4708142,440.470128462,449.002086095,471.026126453,492.445901902,512.603607892,548.361947046,606.511905726,613.833238082,571.184163253,545.169817313,525.907199836,494.261348802,486.200169297,478.828385465,471.93979746,465.370658877,452.653113381,432.773414555
261,1000.53579739,948.258021656,432.124539766,416.205866682,426.874669829,452.945185946,477.648293786,500.742528526,541.614565244,605.308383381,610.154803668,585.303460113,556.834978968,532.479358731,481.172873903,463.357235034,443.555474125,420.204934141,390.668701217,286.118823801,0.0999990887443
262,998.975068142,961.122230293,507.552211715,431.973805018,441.510949742,465.269480336,488.01911157,509.383341188,547.454521693,610.835607155,622.912876301,594.861700901,568.572906993,547.302282282,507.174015672,495.091348249,482.883659214,470.090910744,456.158844921,421.471730853,316.968300029
263,1000.75766977,919.811788352,386.192501921,399.251004217,410.200985354,436.803633765,461.84655146,485.088438159,525.60206315,584.100485303,583.051838161,545.854543237,515.154642737,488.775951633,428.668678705,405.039362086,376.146119638,337.389007587,278.56190018,0.0999999770719,0.0999999770719
264,998.523346025,952.824811982,506.943872432,429.120039238,438.13644538,460.773813768,482.472685331,502.758326121,538.479464867,595.488746801,603.478352689,570.583212313,550.12541231,535.375958348,512.848270523,507.673052432,503.221870928,499.33978896,495.912490627,490.097604984,483.177623568
265,1000.4412478,953.75282939,468.405701237,424.701726609,434.917964082,460.12119534,484.090326511,506.481637754,545.97396261,607.730866535,612.961932676,580.48624351,551.931409431,528.133441592,479.068528218,462.328744172,443.906374994,422.436102602,395.673960367,304.264531439,0.0999990313335
266,999.082458822,958.261761054,497.817099368,426.025689499,435.679446118,459.708151122,482.661933279,504.134772597,542.051459511,602.015496238,606.901934201,560.102987022,521.732622329,484.9519434,368.991962051,295.85997364,158.498850909,0.0999991408399,0.0999991408399,0.0999991408399,0.0999991408399
267,998.935029279,924.875960471,394.531561606,402.819685764,413.339760251,438.899781901,463.013587234,485.489189762,525.106663469,586.651456543,592.732940494,570.473471422,548.787073566,532.424119333,506.14762137,499.766094613,494.109694511,489.011783517,484.347165168,475.951237197,464.727511515
268,1000.20730547,908.87375023,373.319986168,389.696626924,400.615260824,427.096487871,451.941743823,474.899462364,514.575440368,570.3421986,569.106036446,536.251466329,512.392693264,494.023299048,462.26102794,453.680024439,445.563914878,437.686596043,429.84564998,413.456569809,382.969222329
269,999.710320922,938.532209706,416.014689991,405.452976703,416.136037652,442.203169799,466.819934652,489.723683453,529.853819047,589.838930063,591.834568711,556.634943895,526.1320592,499.789439096,440.436619305,417.638999358,390.30740499,354.661545935,302.799955603,43.4492617396,0.0999993452976
270,998.97965421,968.575488608,539.92895469,439.583425409,448.862391503,472.137974061,494.507872323,515.552542676,553.120365698,615.656604769,626.114831674,591.778447415,561.867297341,536.575748232,482.101683564,462.406324502,439.840021256,412.148415484,375.172162075,222.943697163,0.099999817862
271,997.327145943,959.321066905,525.972801419,427.753683687,436.765349598,459.46126734,481.286678532,501.778812647,538.211014487,598.908415299,611.055621653,576.109956408,550.527063661,530.753314696,496.037853862,486.468758823,477.311814877,468.306468294,459.207449359,439.659627493,400.815176655
272,998.556889634,938.781651417,431.208856503,410.184853851,420.355345312,445.239002614,468.76382425,490.654071003,529.029723991,587.317971386,589.187483234,553.1007656,525.767984386,503.593805005,460.126877015,446.27038321,431.721899275,415.742342682,397.294622848,345.113937306,97.5182423986
273,998.733810145,950.886673532,474.462005037,416.492474916,426.071786444,449.851515843,472.534072175,493.734297623,531.11917212,590.065715324,594.210816764,554.436816027,527.095579294,505.394321457,464.382030396,451.880976839,439.127008243,425.595488518,410.626523444,372.06501242,241.428805074
274,998.895341399,958.209422589,514.936942311,427.059797066,436.236274531,459.315046825,481.473116445,502.223232109,538.863939593,597.505141492,604.285798708,565.320330034,539.15158874,518.719829333,481.408986941,470.523668998,459.722028528,448.634600495,436.849531717,408.897955323,336.186015514
275,1000.79423745,931.67600763,404.446150065,406.945578949,417.825625548,444.316372233,469.307732712,492.553773576,533.27226174,593.770369413,595.501149621,568.874076959,545.065517483,526.857293418,496.33289131,488.44243003,481.178628266,474.344149406,467.779234711,454.917041751,434.31273896
276,999.176340264,959.52501552,473.624152013,425.140458299,435.488419222,460.928638575,485.121566745,507.792931111,548.113505432,613.07054549,620.195950476,594.585234879,564.954836055,539.12481465,481.53811296,459.927237055,434.525831264,402.302036295,357.264521472,147.136364315,0.0999991632906
277,997.254644971,903.593279941,385.511888242,387.423989947,397.351419733,421.546276211,444.30717297,465.367263399,501.912489422,556.054338421,555.562854344,514.541320754,490.523965483,472.372543617,441.077079233,432.578951618,424.505499486,416.626554658,408.732103636,392.021077054,359.940319689
278,999.59136011,953.178003044,444.900081235,414.719560093,425.166958262,450.745901005,474.99208397,497.643570754,537.651333221,599.586372668,604.285254978,567.474478373,535.189096035,507.772551787,448.221784355,426.37607553,401.033429742,369.395864042,326.124950184,138.19652109,0.0999998676749
279,999.011869212,967.405178856,552.969413569,441.824900464,450.906906661,473.884315587,496.027007709,516.823941719,553.752612782,614.365947259,625.332028826,594.763722445,571.355209418,553.796797249,525.279975589,518.214852047,511.875742223,506.083325325,500.700836414,490.752758441,476.703810675
280,1000.25880146,941.804787328,424.489316741,409.782069801,420.295080311,446.009588219,470.36403735,493.094549474,533.171428399,595.044140114,598.482010154,566.28532382,537.491111515,513.618312705,465.364629088,449.353821847,432.070089784,412.411982792,388.678035414,313.988836858,0.0999998367459
281,999.57162433,936.975766109,417.528645337,406.912085214,417.462305273,443.212482935,467.532526803,490.161631903,529.83293901,589.802963863,593.18611392,561.134338063,535.170110306,514.812065352,478.220386547,467.803593298,457.624967521,447.363674419,436.686431289,412.403617203,356.337430048
282,999.517390272,953.278902903,477.730470598,421.164875452,430.990450952,455.343050325,478.535640294,500.179842928,538.234770996,597.33465434,601.59299382,561.846813853,532.557544807,508.187277867,456.480601122,438.047179509,417.112039589,391.704387682,358.272765853,226.07430691,0.0999997468205
283,998.978429112,932.135997804,416.853119257,407.242660384,417.664120619,443.109977854,467.137985589,489.481757739,528.60552947,587.423369816,588.238167021,554.199433977,528.258124032,507.743098931,469.714705713,458.435703413,447.132129601,435.394518138,422.745843257,391.905759257,304.756148317
284,1000.45133663,970.595712456,509.126276514,435.292575565,445.494416274,470.749859465,494.8822177,517.570549717,558.127262964,625.183143822,637.099963697,618.284803004,591.964160584,570.244860695,528.855230804,516.301750445,503.568121281,490.163326335,475.485818635,438.537942307,323.2281796
285,998.781775819,931.449789985,421.539017265,406.386320325,416.702302566,441.929776335,465.74886157,487.875733583,526.574723049,585.767916601,590.95255356,568.279962957,549.773952103,536.500183388,517.13762758,512.978892193,509.533863667,506.649531518,504.212847061,500.361255097,496.351045588
286,998.78070733,924.182955959,414.070276646,404.26285473,414.577481803,439.779668973,463.518151251,485.483134478,523.521669478,578.137216232,575.204855185,536.930248249,513.257743831,495.480005572,465.235496176,457.175914169,449.611172513,442.333097562,435.161465278,420.448748994,394.276779839
287,998.340624768,969.121374631,570.628500891,443.84753282,452.630321053,475.015127985,496.675196056,517.06578963,553.402436857,614.086265229,626.408822185,592.804128861,566.220265849,544.786012373,503.81876701,491.226910291,478.330585516,464.592952831,449.329564305,409.68381282,271.655262337
288,1000.38232737,954.417721899,464.478356715,417.452330882,427.66334168,452.878142364,476.869866441,499.281614091,538.77879286,600.139731875,604.585261026,565.088841219,532.107332331,503.036873049,432.71560637,402.757089852,363.722535986,306.42318889,206.990334161,0.0999995804372,0.0999995804372
289,999.830695812,949.787157982,447.52491237,415.430794907,425.595228268,450.551226205,474.23645952,496.361058692,535.402757815,596.056593297,599.899233522,562.478822858,532.123643099,506.701381686,452.945217963,433.940054753,412.489653625,386.666101519,353.060277258,224.615912964,0.0999993019706
290,998.434680066,944.300420698,460.740127569,413.464348448,423.236907719,447.403641159,470.371775988,491.770240169,529.318574781,587.862953761,593.174970522,558.733822394,533.884602613,514.057829578,476.543673275,465.155041765,453.589025595,441.396464672,428.025048023,394.259382291,287.699623439
291,1001.33454931,966.658158223,509.949071319,434.378385402,444.543157079,469.87427265,494.123296345,516.865610176,557.20057275,621.44691445,627.410313877,603.445187385,579.910491817,561.941528107,532.387769128,524.965114523,518.250731347,512.057934875,506.242142436,495.291774419,479.201576838
292,996.937159007,934.102637863,449.222702078,402.735639774,412.05547367,435.15335234,457.086636908,477.449494282,512.874049072,566.036940485,565.119750953,508.854014202,475.561402259,447.026604019,378.153343339,348.312737223,308.664426597,248.621749836,139.689376383,0.0999992637237,0.0999992637237
293,998.903127696,925.514943833,397.67594869,393.757971529,404.172803532,429.573922943,453.5416748,475.815215085,514.752844595,572.568655482,571.200498976,530.130350003,500.631492077,476.015753456,422.919689141,403.513890062,381.055073542,353.103350516,315.016997793,149.275179876,0.0999998803667
294,998.472085382,946.121554779,459.912283083,410.175649383,419.810841243,443.655572785,466.343895911,487.508671669,524.719331167,582.95281532,587.858148631,551.249449771,528.255188436,511.683577394,486.212990015,480.27774689,475.12173953,470.571787954,466.500306983,459.429978892,450.607438027
295,997.791461165,906.104629865,390.182936843,390.405117206,400.590678384,425.405707399,448.690555846,470.143415733,507.007980169,558.973815272,556.001583282,514.098439381,490.688852651,473.147598678,443.1784613,435.141751527,427.570641406,420.256261695,413.015161689,398.034867196,370.866270557
296,999.831910387,957.904058619,490.76211815,430.500492747,440.234687349,464.366381844,487.387287834,508.937618379,547.109988381,608.969382143,620.168635035,593.644526688,568.08031886,546.977041489,505.893623152,493.067917704,479.819551836,465.568557269,449.550966332,406.928048094,245.027757435
297,1000.58917838,967.626168388,551.063779258,440.109754527,449.392221524,473.027424315,495.867136798,517.300483976,555.174362531,615.685811655,623.919151692,592.352705548,569.674808174,552.833233084,525.853250336,519.278907623,513.436019053,508.153574093,503.302888969,494.518126812,482.623624434
298,1000.68202448,926.916502777,397.889134189,400.793078479,411.614956672,437.947609242,462.721714437,485.659887279,525.399883404,581.099744032,577.904517433,522.567201551,480.29292714,439.463545466,301.481349168,203.350153461,20.2209268359,0.0999995882171,0.0999995882171,0.0999995882171,0.0999995882171
299,1000.07276878,956.816630109,473.805732279,419.674366936,429.980616527,455.460993551,479.721948076,502.400907327,542.455433582,605.737886342,612.805423242,586.348258878,560.752378709,539.860597187,499.781669345,487.465214238,474.863165856,461.458456979,446.594788712,408.168159,276.675045728
300,999.867471913,938.42091212,416.653877246,403.521260455,414.052565336,439.782894139,464.102684941,486.743294211,526.471163899,586.9368458,590.742494169,555.910553545,525.610637153,499.36404025,439.613567137,416.249175741,387.811480234,349.914637533,292.954890443,3.05796851777,0.0999988203247
301,999.528316763,972.767157476,561.583299619,451.413812232,460.911885012,484.794955857,507.759613387,529.351708868,567.836309808,631.304548789,641.668325398,605.828925689,571.285145112,540.12326743,460.861022982,424.659869357,374.620465131,294.355414389,136.234343101,0.0999998531898,0.0999998531898
302,1000.14134053,978.877254394,638.061428102,461.586240596,469.998456275,492.291778448,514.255017635,535.024327412,572.026038762,633.211644668,645.349818453,616.550714041,594.29418543,577.597379992,550.63214801,544.016054274,538.117009532,532.765887854,527.834817917,518.85374451,506.559097421
303,999.994050977,962.654459457,495.522451948,424.224535875,434.158954729,458.84263237,482.426686599,504.526848548,543.713110454,606.811400977,615.60001716,584.476454602,557.080265628,535.177229137,494.795028035,482.958224935,471.183825137,459.062115385,446.130191331,415.218195689,332.842854747
304,1000.794222,953.878401945,477.454623934,411.776446906,421.828743852,446.917173087,470.855552905,493.131025913,531.887380364,588.126149245,584.628337782,542.525284796,518.982857955,502.214999561,476.496991921,470.490052353,465.26152354,460.636921294,456.487735588,449.249856126,440.134828611
305,998.360338427,946.445649568,453.699661887,409.275824333,419.237726628,443.797558702,467.105147762,488.81280789,526.874296391,585.186724835,587.84171017,547.744104242,519.886951373,497.557595858,454.273195377,440.610323122,426.342391033,410.767518014,392.918833165,343.230705078,120.391783181
306,999.142731884,951.834914888,482.516694974,417.507863516,426.973197552,450.569975575,473.115143625,494.176957385,531.230607128,589.086373227,592.166925195,554.094317176,530.32144512,512.658320344,483.586835392,476.193545163,469.448281359,463.165409039,457.19856044,445.740224709,428.17416789
307,998.352224608,920.763682562,388.645672064,396.974117203,407.409029613,432.750550719,456.628261779,478.844201807,517.859671104,577.490978309,581.101877943,546.061139594,516.139974624,490.532004769,433.502093181,411.799564646,385.906463336,352.322914999,303.791996262,59.8007251974,0.0999992514427
308,998.800055783,932.883559861,425.671676166,405.309179257,415.378069746,440.064205177,463.410178608,485.109874247,523.054074868,580.780859148,583.260009116,537.170290749,502.853574148,471.879892286,389.417020695,348.846899225,288.78307455,181.848833626,0.099999182934,0.0999991874419,0.0999991874419
309,999.61705893,925.560442802,400.989210128,405.056684384,415.713528043,441.621253184,466.012719508,488.657304154,528.235516901,587.82159554,592.665931952,559.149683989,528.497850272,501.362289737,436.1398006,408.701628562,373.336704718,322.218529569,235.311252118,0.0999997549966,0.0999997549966
310,999.107551535,919.959314769,386.904502495,396.50008121,407.375283389,433.789894019,458.648533391,481.719432502,521.97164197,580.627333613,579.767626499,547.664725891,521.583287368,500.576360625,460.290099791,447.815954248,434.967854016,421.183623982,405.730234458,364.794095694,212.058612866
311,998.863109408,920.664466878,394.089248449,397.490060571,407.852395992,433.062269233,456.813779147,478.877413154,517.47766968,575.83984531,578.546282558,534.271530838,497.813932636,463.381205232,359.02564263,296.653894931,184.990154616,0.0999994075844,0.0999994075844,0.0999994075844,0.0999994075844
312,997.243931556,948.078177656,479.332695639,423.223589879,432.469689426,455.355877311,477.127090845,497.437906067,533.201173117,590.239979692,598.046663844,554.891210784,525.121460147,500.820472755,451.508045515,434.908546881,416.777670029,395.832857575,370.011333663,284.255814805,0.0999995683476
313,1000.04271354,885.693117329,335.576907672,380.939955833,392.352991674,419.873831252,445.704487829,469.690268854,511.576496603,570.666305709,570.504857053,534.261572891,499.051317966,467.041616374,383.847542859,344.42922625,288.057777888,193.358523776,19.8494818873,0.0999994942139,0.0999994942139
314,999.891819773,921.08992566,391.727709874,401.055803261,411.788712911,437.85889059,462.390993313,485.156552906,524.892734439,583.986779083,587.993708253,558.519053851,532.760868552,511.924798852,472.33121052,460.258847784,447.950671163,434.906351687,420.498766158,383.521400605,259.896615838
315,998.878425249,919.873652803,394.554179981,394.273382878,404.901391881,430.770458989,455.07973669,477.548417959,516.408449894,572.028945274,571.722747032,532.980952819,507.16320845,487.336143122,452.576322915,442.956943559,433.71200122,424.566998619,415.257532184,394.947480991,352.862546698
316,999.664786288,949.287486307,465.418527298,420.564222746,430.620621814,455.442031522,479.000321858,500.917651569,539.198013505,596.081837337,595.516876442,547.733043846,514.825690353,487.121955605,425.492136599,401.875073389,373.498935954,336.31639888,281.777144887,15.7725907254,0.0999999980934
317,999.509999847,955.997342674,487.553323355,418.18724677,428.064403147,452.658646045,476.117567764,497.991393354,536.311327047,594.469920329,595.572239479,548.514332243,515.084123469,486.005864901,415.705382484,385.459737341,345.602872039,286.026184089,179.7067331,0.0999993926016,0.0999993926016
318,998.851459869,928.552106699,400.996296664,394.967890264,405.595593995,431.506715068,455.930230661,478.59314011,518.080021088,575.702774726,574.219656445,523.960790163,483.916316237,444.646621444,308.54595387,209.200094733,19.0703631033,0.0999998076156,0.0999998076156,0.0999998076156,0.0999998076156
319,999.136040636,954.833449688,508.598258073,428.501823773,437.627882413,460.579263751,482.611543467,503.231348269,539.590217867,597.628375402,604.708681669,569.84578216,546.903431235,529.376771294,499.020082912,490.800093043,483.025832465,475.486984345,467.996256763,452.412552138,423.847127403
320,998.522450561,961.893350194,502.496059815,425.694130001,435.397645597,459.503333976,482.526704152,504.100413313,542.375474511,604.305487333,612.885403926,581.475734354,553.797434449,530.613692624,482.448641859,465.933823884,447.734836156,426.512480923,400.068296175,310.109971079,0.0999957915517
321,999.094855525,942.516923368,427.497040455,402.069013055,412.26199486,437.254380356,460.943232889,483.043714796,521.961478739,582.017573954,584.16059912,543.534678303,511.515281883,483.480077174,416.130992738,387.631185959,350.674168358,296.786784656,204.203723787,0.099999381574,0.099999381574
322,998.186535377,880.763107959,350.893314514,382.371974001,393.026355107,418.741501876,442.784461213,464.957544238,503.191470353,556.441989901,552.842941373,508.857634789,478.992445154,453.673336545,395.945267887,373.120485509,345.077072402,307.209723286,249.180154116,0.0999994959723,0.0999994959723
323,998.073583406,849.722487509,318.613681963,370.557938357,381.732496635,408.602492139,433.725880103,456.965556341,497.333835726,554.724937436,555.069862591,525.351539728,497.864695791,474.659108545,425.850244923,408.77633747,389.653657761,366.859917979,337.588361458,229.578233969,0.0999998353281
324,998.647528816,921.36144483,397.926859895,392.113215356,402.6003978,428.190313428,452.273862265,474.54430582,513.048884045,567.57860033,563.82884885,522.90814296,497.387165017,477.494963536,440.82352699,429.968799316,419.096686592,407.813009166,395.659924161,366.056892538,282.658059982
325,1001.18068711,965.93519364,491.67695468,435.644482074,446.078461113,471.827923507,496.368347932,519.379166381,560.289007865,626.149726713,635.972997985,613.114371772,585.144962839,561.803371934,515.480745431,500.624737284,484.990582327,467.779527098,447.86316179,391.277653212,117.038119551
326,999.133660272,943.355533508,420.586623213,408.976735678,419.37616202,444.735996094,468.739053323,491.173949614,530.896928142,593.36178186,599.338030823,562.398653703,526.387404106,493.109728077,403.163475356,358.308413108,291.23765052,171.038900993,0.0999993500166,0.0999993500166,0.0999993500166
