,0,1,2,3,4,5,6,7,8,9,10
34,0.001652989174,0.4208354755,0.261616982,0.1533701995,0.2636548928,0.0650556455,-43.2055,0.0122691,0.277458,-0.398339,0.198693585
35,0.002516193917,0.1247713171,0.3797257485,4.00787636,0.1384784935,0.00138620864,-0.543103,-5.0777e-05,0.00363285,-0.000344129,0.009914724
36,0.005643468569,0.215644623,0.3770851593,0.2583258119,0.1101266847,0.00741769109,-1.31602,0.000335691,0.0200385,-0.0281897,0.0636797885
37,0.005059461129,0.3346282327,0.2050191756,0.1330047495,0.2227168076,0.0146599178,-2.86993,0.00259197,0.0809418,-0.0961298,0.03941315
38,0.006520732949,0.2229893963,0.1622003097,0.2923960503,0.1303870649,0.00283379867,-0.422592,9.29961e-05,0.0176381,-0.00928239,0.019797057
39,0.002595436693,4.154177342,0.3321081597,0.2214580626,0.3718476242,0.0550955689,-22.1484,0.000208223,0.164127,-0.251768,0.15953601
41,0.004660418897,7.935116364,0.1062236956,1.069790098,0.2670251482,0.00149547741,-0.317241,5.06041e-09,0.0140636,-0.00138195,0.005484696
42,0.007721963065,3.061578769,0.1052083685,2.9534958,0.1090792536,0.000134546183,-0.0172765,-1.51746e-07,0.00127349,-4.54842e-05,0.00123146735
43,0.001285781237,1.699146071,0.1736816468,0.4159083034,0.7189084136,0.0723029367,-106.107,0.0155161,0.508891,-0.201258,0.16092929
44,0.002093425177,0.3449497906,0.4351216128,0.5811230052,0.7370935699,0.0517919891,-33.7598,0.0430523,0.163635,-0.0705049,0.02853827
45,0.008492078428,0.6143981502,0.4159968753,5.92889958,0.6186152478,0.00133839754,-0.156158,2.06976e-05,0.00323082,-0.000219378,0.002064515
46,0.001409818392,1.191846837,0.4652997984,6.247977159,0.1313412544,0.00169140858,-1.07003,-7.72203e-05,0.00343848,-0.000270907,0.012888121
47,0.007072270991,1.193303908,0.2927372185,0.2833425481,0.6676351415,0.0160993943,-2.19692,0.00227506,0.0660475,-0.0356725,0.00460809
48,0.001689648201,7.528114541,0.3122379471,4.34254693,0.1111742521,0.00109322898,-0.59147,-6.3208e-06,0.00334989,-0.000252051,0.00985145305
49,0.003887154738,0.2585147726,0.2202203346,3.198186856,0.2083129572,0.000977133374,-0.250463,1.72296e-05,0.00445117,-0.000301633,0.00458396045
50,0.00644549908,3.447590452,0.1904141471,0.3582232449,0.1290920575,0.00279892768,-0.435465,5.83327e-06,0.0148116,-0.00772302,0.0211588275
51,0.001175128058,0.2211549526,0.1769027344,1.140683139,0.1144091673,0.00397931344,-3.40792,0.000139704,0.0226935,-0.00345665,0.0340676435
52,0.006931682444,0.5308021687,0.2617499773,0.1047361752,0.1674645963,0.0145437411,-2.11684,0.0008919,0.0599734,-0.131059,0.06894195
53,0.001358871582,3.050223966,0.4313368628,1.14171181,0.7072468576,0.0556270173,-50.5969,0.000638118,0.126701,-0.0568112,0.113043385
54,0.001918861228,0.3643925314,0.1158587665,0.2325759156,0.7186603759,0.013151992,-5.84242,0.0103563,0.153927,-0.015749,-0.01063267
55,0.006124398201,0.204685468,0.4206797041,0.5048444091,0.7573515245,0.0158296078,-2.05025,0.00677408,0.0419159,-0.0193792,0.003834995
56,0.001016601735,5.857048341,0.1122211669,3.486220468,0.1049495088,0.000777271266,-0.695687,-6.11095e-06,0.00661173,-0.0002234,0.00742629605
57,0.004134712079,0.7798452745,0.2167354252,1.101111012,0.2720026773,0.00333107749,-0.79664,5.30154e-05,0.0155509,-0.00291632,0.0113791335
58,0.005735896106,1.49077709,0.1733692078,0.8555706301,0.4940293897,0.00413722053,-0.708285,0.000139972,0.0249544,-0.00426068,0.006462165
59,0.007050588545,0.3144658583,0.3582706756,0.864054725,0.103356885,0.00161482591,-0.229059,1.90227e-05,0.00452366,-0.00185525,0.015396878
60,0.004219174199,0.1938745888,0.2184000847,4.576705894,0.3985879607,0.00117108394,-0.274437,7.08263e-05,0.00540037,-0.000246998,0.002761041
61,0.004372392443,5.607925502,0.4748523059,0.4914961011,0.226696959,0.0126986906,-2.64678,-0.000100961,0.02554,-0.0258499,0.056115345
62,0.002920238507,9.806292919,0.2566142808,0.5027029599,0.3379214002,0.0147403696,-4.88871,-4.24039e-05,0.055611,-0.0300533,0.04611674
63,0.002944499523,0.1556491924,0.2731599715,8.209069501,0.1362099989,0.000411234901,-0.138834,-4.52047e-06,0.00150203,-4.99696e-05,0.00300741865
64,0.001028703169,0.1923873524,0.2034647959,3.17963225,0.1747486058,0.00286748334,-2.75784,-2.28482e-05,0.0140745,-0.000895006,0.016153969
65,0.004394124865,0.3707500497,0.2527295883,2.143304285,0.1016073413,0.000727488855,-0.164633,-1.9597e-06,0.00287456,-0.000338203,0.0071134655
66,0.001959279803,0.1568837748,0.1480146258,0.8267025527,0.1318859657,0.0031284126,-1.57903,0.000172743,0.0213471,-0.00367673,0.022306695
67,0.001457566613,0.8905423437,0.3589450571,4.943045742,0.1221836642,0.00153561955,-0.938106,-9.46628e-05,0.0040448,-0.00031073,0.012564741
68,0.001183711081,1.163881777,0.1462423861,0.7303246744,0.1699508983,0.00733094368,-5.72733,-0.000235098,0.0482489,-0.0100322,0.0431016655
69,0.004913837847,8.78773188,0.1627050235,0.1134604657,0.1878675111,0.0140896198,-2.84893,1.01893e-05,0.0875507,-0.121807,0.07142522
70,0.001488376214,2.000097234,0.1742698431,3.623427633,0.5503642848,0.00449982667,-2.84725,-7.45709e-05,0.0249892,-0.00125187,0.0082926005
71,0.001429113326,0.6752237066,0.224807742,8.764427649,0.1471867047,0.000689676708,-0.444309,-4.0262e-05,0.00294782,-7.8652e-05,0.0046783956
73,0.006637391282,7.365622055,0.3137192927,0.1129625353,0.2353358726,0.0252263493,-3.83185,5.103e-05,0.0823023,-0.2185,0.100713215
74,0.008972605557,0.3464145626,0.2911895513,0.8771869524,0.128735991,0.00126091241,-0.139891,1.09303e-05,0.00434163,-0.00142229,0.0095945025
75,0.00127550759,1.016404318,0.4439560085,0.7474378585,0.1350005662,0.0153940734,-10.9129,-0.000744939,0.0329062,-0.0206489,0.11503607
76,0.009849888126,0.2527159617,0.1093138284,0.9231400791,0.3715508599,0.00110028651,-0.103961,2.58103e-05,0.0100806,-0.00109513,0.0025066405
77,0.001831203534,6.007736586,0.3591739641,0.4528211876,0.2003462541,0.020738325,-10.7336,-0.000118363,0.0553694,-0.0465473,0.10830387
78,0.00204222887,0.1850276379,0.2135926334,0.7231731307,0.5203599683,0.0140070955,-7.00568,0.011912,0.0778013,-0.0136884,0.00956839
79,0.003224276785,8.55954947,0.2781930764,0.4333200936,0.5924842196,0.0312239019,-11.0886,0.000144269,0.114713,-0.0768095,0.061498235
80,0.003484754137,1.635579592,0.1082253592,0.1663540974,0.407314083,0.0132656852,-4.28056,0.00184861,0.15663,-0.0533177,0.007738105
81,0.007195026581,0.7485633267,0.2732331927,9.07008896,0.1539673331,0.000172511576,-0.0239455,-1.08428e-08,0.000630913,-1.8997e-05,0.0011192745
82,0.005217807857,0.7688271581,0.3226516821,0.1505599629,0.2900794464,0.0267071579,-5.4003,0.0026263,0.0951099,-0.160333,0.060841785
83,0.007859691498,0.3250578527,0.3760322524,0.1013239475,0.2698148522,0.0270289231,-3.46538,0.00403001,0.0846055,-0.242957,0.05654472
84,0.001217406515,0.1769548021,0.2341370018,0.1380557557,0.1386656728,0.0482226131,-38.6106,0.00782796,0.204133,-0.320414,0.34029304
85,0.00166000038,0.946139811,0.285439421,1.769625739,0.3052325217,0.00761974591,-4.28307,-0.000254965,0.0258541,-0.00429038,0.0247760865
86,0.007541524115,4.205856758,0.1215823176,1.188786111,0.3982767357,0.00138808986,-0.180876,4.15618e-06,0.011499,-0.00111805,0.00322668
87,0.001307684501,3.021008832,0.1010684107,0.2507978172,0.174489192,0.0136018602,-10.0338,-9.7162e-05,0.130856,-0.0546582,0.08012736
88,0.007854406911,1.498065588,0.3421092913,5.1720634,0.2650546815,0.000593850306,-0.0743801,-2.34464e-06,0.00172386,-0.000114313,0.0022252042
89,0.008990076106,1.9171386,0.1742838942,5.998229029,0.2696347927,0.000232921487,-0.0257977,2.27705e-08,0.00133347,-3.86507e-05,0.00085995765
90,0.004962993369,9.005212771,0.2956708725,2.502055911,0.930472436,0.00566448279,-1.09725,-1.10896e-05,0.0187998,-0.00225629,0.0060596565
91,0.006822902932,1.755450594,0.3048509265,4.888674853,0.1362955114,0.000331464752,-0.0480462,-9.34768e-07,0.00108175,-6.7727e-05,0.0024272874
92,0.0018077307,0.1433701711,0.4211295201,3.604400736,0.16851557,0.0028793188,-1.60109,0.000117389,0.00687844,-0.000793661,0.016857986
93,0.005108974681,2.276308127,0.1341127774,1.281625478,0.4679355946,0.00239574114,-0.466773,3.32698e-05,0.0183243,-0.00174253,0.004484901
94,0.006929842441,0.8082541889,0.3978380565,5.582844151,0.8696324604,0.00228372403,-0.322341,4.55555e-05,0.00578205,-0.000386923,0.0023883485
95,0.00566192281,0.5480016102,0.1224836613,0.2635887612,0.4721620415,0.00638290083,-0.896959,0.000923576,0.0563291,-0.0154266,0.0036638795
96,0.009510229258,4.644896745,0.1590429885,4.520243144,0.383047559,0.000376640526,-0.0388529,-4.14244e-07,0.00234662,-8.25948e-05,0.00097393235
97,0.005466289608,0.4329312066,0.3824085345,1.02257606,0.2297042748,0.00409031622,-0.740325,7.82203e-05,0.0107879,-0.00389126,0.0168271735
98,0.001314814611,6.931237127,0.2092593588,0.2185793185,0.12505958,0.0215457133,-15.6387,-9.40515e-05,0.0988389,-0.100036,0.18080474
99,0.001525892859,0.2754715666,0.1960111501,8.719758363,0.2224351357,0.000868350287,-0.571768,1.51293e-05,0.00444908,-9.90993e-05,0.00386980755
100,0.003358474543,6.42073846,0.2688216421,0.1526720147,0.2129862466,0.0282455949,-7.96648,-0.000113842,0.101759,-0.184824,0.133852155
101,0.002541833758,1.873460505,0.1364684839,1.008088971,0.1247186079,0.00175627328,-0.677717,-6.80527e-06,0.0127785,-0.00173412,0.013945632
102,0.001871349581,0.4200714505,0.4283670909,0.2258330238,0.3760735251,0.0911748311,-53.8446,0.0182024,0.236924,-0.378473,0.197898545
103,0.008076085079,3.486574666,0.1078329458,6.683613601,0.876992276,0.000465316728,-0.0554764,3.66425e-07,0.00417271,-6.66521e-05,0.00052328235
104,0.001215659832,1.59107801,0.3456120167,1.187349604,0.5302306895,0.0330845602,-29.527,0.000152731,0.0945128,-0.0298217,0.073667515
105,0.002497343791,0.3477592146,0.1088869435,0.3288564897,0.3222193939,0.00835620024,-3.25913,0.00277672,0.0873873,-0.0188773,0.011402108
106,0.008377121325,0.1149740195,0.1830455582,6.914189685,0.3262946976,0.000273329165,-0.0324134,5.16909e-06,0.00149322,-3.90996e-05,0.00082301305
108,0.002091758957,2.159398847,0.1624018093,6.566667331,0.2575375679,0.000791728802,-0.347233,-1.49303e-05,0.0046763,-0.000120428,0.00306745305
109,0.006709445383,0.5333530812,0.1196850819,0.5027222876,0.4470318013,0.00332733003,-0.432184,0.00027101,0.028792,-0.00519248,0.0043531165
110,0.002273843164,0.206838439,0.1076809777,4.346315731,0.1028401777,0.000299157857,-0.131104,1.52652e-07,0.00277625,-6.85748e-05,0.00289194105
111,0.001579450046,0.6161749818,0.3322547012,3.816627018,0.2522691412,0.00360732007,-2.10675,-0.000220063,0.0104511,-0.000942902,0.014225536
112,0.005273885952,0.4452569111,0.3135770524,0.3145964388,0.1054778276,0.00523635498,-0.988141,6.02259e-05,0.0168449,-0.0163947,0.047785373
113,0.003782798516,0.1949789489,0.1651869232,4.836382456,0.1203629021,0.00029007059,-0.0767967,3.69113e-06,0.00175893,-5.97692e-05,0.0023971913
114,0.005232332851,0.8200721176,0.1721770446,1.360681325,0.2966244588,0.00185177282,-0.349111,2.83354e-05,0.0108631,-0.00130831,0.0057912565
116,0.004696543083,0.1578341496,0.1329969376,1.020226173,0.5694951967,0.00317900836,-0.557766,0.000686675,0.0244117,-0.00235517,0.0029994685
117,0.002772688998,0.2658785597,0.3726720086,2.987592896,0.1054379972,0.00125961652,-0.451232,-9.80848e-06,0.00337305,-0.00042052,0.0118835285
118,0.002250026747,6.092564589,0.2883116279,0.3891540461,0.5283859701,0.0473524606,-24.7814,0.00033998,0.163704,-0.132638,0.114193625
119,0.00698062746,0.7392863876,0.1201758152,9.538774598,0.2392856683,0.000115507451,-0.0165591,3.52696e-07,0.000960371,-1.20636e-05,0.00048203915
120,0.005166741253,0.1455098449,0.2087521327,0.2040707528,0.7204623474,0.0132570762,-1.47279,0.00324622,0.0704181,-0.0326589,-0.00259233
121,0.00102885794,3.036950077,0.2100626416,3.944200724,0.5489898065,0.00692081318,-6.61516,-7.42195e-05,0.0321237,-0.00183988,0.013639363
122,0.00468320113,0.8665167658,0.1986662567,0.8552167723,0.1089290387,0.00143225793,-0.301402,-5.73269e-06,0.00718291,-0.0016621,0.012954755
123,0.001752034737,5.521852785,0.4202746623,0.4189306911,0.497019942,0.0777809881,-52.1815,0.000479901,0.178855,-0.205583,0.211270835
124,0.006571111365,0.1274080348,0.129450348,0.1193442886,0.252821901,0.0079432749,-0.957295,0.000583359,0.0644538,-0.0514636,0.014598992
125,0.009075222748,1.30882108,0.4430346176,0.7943289509,0.7129841918,0.0098148107,-1.05901,0.000543708,0.0237574,-0.0103075,0.0092041785
126,0.009428423948,0.3961412811,0.2515055234,0.4967393997,0.8896129695,0.00724655587,-0.536347,0.000860194,0.0298243,-0.00880826,0.0018853225
127,0.004958038672,0.5314770046,0.1219656217,5.513426047,0.2401324027,0.000285333392,-0.0574845,2.04818e-06,0.00234117,-5.1299e-05,0.00117472175
128,0.001710673899,0.538455309,0.1409536706,0.4006151397,0.2035943151,0.0104715057,-6.45526,0.00102238,0.0790128,-0.0248164,0.045093715
129,0.005978529374,0.7425460972,0.1917229543,3.828271916,0.8691731503,0.00177901746,-0.286357,8.49682e-05,0.00940707,-0.000414236,0.001690931
130,0.005841439861,0.1702529896,0.2062220552,0.4410863874,0.8079146805,0.00821657079,-0.882515,0.00206441,0.0414854,-0.0100938,0.0008836705
131,0.0075667114,0.7918359073,0.2866594648,0.140593159,0.5842314936,0.0207923301,-2.38628,0.00369953,0.0906576,-0.0867548,-0.00158493
132,0.005436088919,1.776222979,0.1923915609,0.9243994588,0.1577529139,0.00159266671,-0.29011,2.26107e-07,0.00827742,-0.00170517,0.0098946955
133,0.001461890394,2.239553995,0.1551156946,1.788690122,0.2385292588,0.00356123081,-2.21544,-7.44122e-05,0.021892,-0.00199701,0.0150103755
134,0.008078981993,0.1144255296,0.3427515129,0.145625775,0.2733598781,0.0167430361,-1.86285,0.0022015,0.0534569,-0.099888,0.035472485
135,0.001324126126,1.172897197,0.1952902869,0.4940199783,0.8558621099,0.0721774331,-116.752,0.0327941,0.530447,-0.157215,0.11364735
136,0.003862542745,6.069285544,0.461425693,0.7745213261,0.1303202341,0.00501244044,-1.15803,-4.48179e-05,0.0102754,-0.00647752,0.038518399
137,0.005464358011,0.3273862232,0.2053858486,0.1669088287,0.3119517651,0.0134042382,-2.25977,0.00302453,0.0743697,-0.062117,0.01786998
138,0.001207757212,6.147688707,0.2062511741,0.4579187393,0.1451602971,0.0127469499,-10.0189,-7.01548e-05,0.0594164,-0.0283084,0.091639225
139,0.002999622112,1.670646738,0.3078730651,1.979157923,0.1906654106,0.00259895695,-0.82073,-3.87809e-05,0.00823319,-0.00130937,0.013545837
140,0.002485956166,0.1092911041,0.2774344691,4.426167383,0.3312550802,0.00216992577,-0.862796,0.000203188,0.00788565,-0.000474555,0.006157525
141,0.002328289925,0.4613084219,0.1730409236,4.626280175,0.1140836786,0.00048673778,-0.208357,-6.04196e-07,0.00281083,-0.000104981,0.0042489949
142,0.004355941721,0.5567216041,0.3951408044,0.8754146441,0.3200655631,0.00837800684,-1.92511,0.000375142,0.0217997,-0.00910195,0.0234434455
143,0.00204891913,0.895463313,0.3206968576,1.983351185,0.3311443876,0.00678385404,-3.15269,-0.000147404,0.0207464,-0.00339002,0.0201133845
144,0.002559964711,0.2750053973,0.1819542093,0.3493436336,0.1416567885,0.00731684545,-2.84488,0.000466689,0.0413356,-0.0201123,0.0464649235
145,0.005896449825,0.8976377858,0.1886432807,0.2067154068,0.6862700346,0.012627458,-1.71084,0.00226361,0.0796822,-0.0291413,-0.001926615
146,0.004014436819,4.772138175,0.2873272131,6.541906953,0.5496230936,0.00155791084,-0.356318,-1.29723e-05,0.00520349,-0.00023758,0.0028243765
147,0.001729674095,0.2273629559,0.2729399246,2.494884544,0.1028388497,0.00172547263,-1.00321,3.42119e-05,0.00635177,-0.00068928,0.0166573665
148,0.005376335381,8.591763512,0.3452599355,3.483508538,0.1415852703,0.000671799968,-0.112521,-3.8872e-06,0.00184977,-0.000192836,0.00474060425
149,0.001351417211,0.9204439821,0.1928458061,1.543780005,0.7076638939,0.0164933642,-14.1351,0.00157726,0.0929528,-0.010493,0.022529815
150,0.001766620947,4.159565306,0.2578237356,0.138998838,0.1414140256,0.0362471034,-18.8671,-0.000293049,0.131829,-0.257335,0.26428404
151,0.004781093305,0.128156108,0.3356786889,1.29512151,0.6823443305,0.00744271753,-1.35875,0.00341265,0.0233952,-0.00434061,0.005648645
152,0.009465308301,2.658357991,0.3604306418,0.1077694172,0.4568136774,0.0313109039,-3.65173,0.00176885,0.108968,-0.233471,0.027337665
154,0.004269809151,5.412611348,0.1468960074,0.8977564209,0.1076817512,0.00109245105,-0.248038,-2.87221e-06,0.00733287,-0.00121433,0.0100977199
155,0.00198172345,9.528579409,0.1367152174,6.913194521,0.3536274671,0.000852305364,-0.385857,-4.77986e-06,0.0059188,-0.000123785,0.0024159385
156,0.006499254338,0.1547776406,0.4469382586,0.3157979962,0.1174218326,0.00666152821,-1.02095,0.000321845,0.0151254,-0.0206959,0.0537499805
157,0.008557453035,7.855085935,0.1342432253,4.99608404,0.2655827408,0.000221596477,-0.0257323,-4.74277e-08,0.00164519,-4.42243e-05,0.0008322713
158,0.002760934168,0.2160684558,0.1389460333,5.425474218,0.3775227882,0.000912171485,-0.326552,4.6694e-05,0.00660003,-0.000162458,0.0022808207
159,0.006185716609,1.61014431,0.30738645,3.712341265,0.4019903193,0.00141515995,-0.227098,2.89755e-06,0.00461047,-0.00037589,0.0034353005
160,0.002315912747,6.991942196,0.1315343552,1.269711209,0.4703794804,0.00532737075,-2.21529,-1.94956e-05,0.0395092,-0.00425534,0.0116231005
161,0.009798344805,6.119444409,0.3888476785,0.5231863846,0.5921783303,0.0110402396,-1.19083,0.000120431,0.0303254,-0.019485,0.01573624
162,0.001407822381,0.3187527042,0.3070456598,0.3516566744,0.7380531906,0.0805418563,-100.932,0.127527,0.441442,-0.172881,0.01672718
163,0.006366859555,0.1479047277,0.1525403449,0.2427985424,0.2513302924,0.00544770159,-0.741633,0.000507972,0.0365772,-0.0188289,0.0142549005
164,0.005961309017,4.53892098,0.2400460483,0.6706172784,0.1462213587,0.00232449299,-0.389253,9.04574e-07,0.00970291,-0.00344794,0.0157217405
165,0.00990311065,0.1470406535,0.201285711,0.6803779814,0.1473597441,0.00115517826,-0.114701,8.68764e-06,0.00574372,-0.00166575,0.007546629
166,0.007272138195,0.1405879384,0.1195846987,0.2061319235,0.1278457455,0.00256588406,-0.335247,5.10971e-05,0.0215779,-0.0117575,0.017726539
167,0.00557982676,1.09037287,0.1693549783,0.1688836015,0.1352248857,0.00617987547,-1.10121,0.00010015,0.0374599,-0.0350904,0.041127135
168,0.00128593451,0.3605125868,0.4067360047,1.70677311,0.1745782477,0.00836595877,-5.98638,-0.000899566,0.01978,-0.00489034,0.047658791
169,0.006445976282,0.1152116288,0.4658202554,0.5575733531,0.5009179612,0.0131272357,-1.76938,0.00482775,0.0299888,-0.0184603,0.01374989
170,0.005151456847,7.122233387,0.1228741874,0.5806907465,0.103346521,0.00112579555,-0.216843,-3.49012e-07,0.00914349,-0.00193223,0.0108165055
171,0.002715282577,0.4615579755,0.1874345434,3.136482568,0.1568503243,0.000914228073,-0.33322,-4.23262e-06,0.00486484,-0.000289717,0.0057634961
172,0.001388414048,9.484878117,0.1081299565,1.345396303,0.5032856254,0.00737596113,-5.59103,-1.4082e-05,0.0676958,-0.00596835,0.0169466445
173,0.001198110896,0.1013754272,0.1863262218,0.226286992,0.6457028399,0.0313205978,-30.9546,0.111187,0.298093,-0.0642608,-0.043561345
174,0.00453832145,0.734820988,0.3358912315,0.1867511859,0.801040233,0.0333557447,-8.38507,0.0151114,0.152802,-0.0848362,-0.019213595
175,0.001570108646,0.5315686221,0.1444794988,7.857875438,0.1991107634,0.000618698031,-0.391834,-1.39307e-06,0.00427541,-7.84821e-05,0.00308973835
176,0.005314621423,1.405201333,0.1229917075,7.315520954,0.4544391583,0.000381771699,-0.0705186,-3.53149e-07,0.00307499,-5.13664e-05,0.0008272316
177,0.004714664005,0.8595634906,0.498386603,0.2884814788,0.2012610012,0.0189774734,-4.13505,0.000539112,0.0394529,-0.0643667,0.088017895
178,0.005988977044,0.2581264089,0.1485241549,2.590540155,0.1240069196,0.000316104156,-0.0526815,2.05501e-06,0.00213007,-0.000121383,0.0025266107
179,0.001581960371,0.4450942517,0.1857615645,0.2647297218,0.6650206221,0.0396730101,-42.6412,0.0512145,0.382284,-0.0825936,-0.01958321
180,0.00193183155,1.477315224,0.1085103522,0.1340831784,0.1643982425,0.0172938666,-9.43169,0.000527984,0.169298,-0.124256,0.09386532
181,0.003132619313,1.337387716,0.1555559558,0.6820592546,0.4276252043,0.00740556694,-2.51609,0.000475915,0.0517628,-0.00968978,0.0135454055
182,0.005620576033,0.1590199138,0.265858192,1.791160606,0.1244085945,0.000872419078,-0.154807,1.38453e-05,0.00328819,-0.000483319,0.0069111102
183,0.003942683118,0.9745980583,0.391989566,1.732018591,0.2627920253,0.00396678594,-1.01609,4.48312e-05,0.0102318,-0.00226253,0.0147267765
184,0.001329196625,7.542150611,0.1313201404,1.143382203,0.6344277756,0.015144236,-14.0802,4.10568e-05,0.11846,-0.0158268,0.032857705
185,0.003559987676,4.920824239,0.4110666801,1.010562883,0.5553741408,0.016121391,-4.41597,-5.9491e-05,0.0384679,-0.0161359,0.02975083
186,0.003461152069,0.5023430471,0.1713824243,1.570845865,0.1281980048,0.00107150888,-0.305173,-6.42457e-06,0.00623006,-0.000676518,0.0082292154
187,0.004531756356,7.71168809,0.1320591043,6.569249238,0.123391738,0.000144776739,-0.0305053,-4.21932e-07,0.00107195,-2.20345e-05,0.00117226415
188,0.002767257607,7.158615402,0.2054304307,1.210262761,0.3064381862,0.00469937079,-1.55452,-2.97495e-05,0.0218498,-0.00390634,0.015505979
189,0.00113415269,2.88477448,0.1462590597,0.159448959,0.1337374508,0.0266829913,-22.281,-0.000267242,0.174082,-0.168155,0.208222155
