,0,1,2,3,4,5,6,7,8,9,10
0,0.003796092428,1.795653484,0.336463923,0.190232817,0.5195342402,2.97582395,-890.936,0.145743,9.63637,0.615944,-0.4693965
1,0.002085742295,0.8290330358,0.203550953,0.2070899127,0.3426028146,3.29646319,-1731.52,0.252023,17.2621,0.496581,-0.6489625
2,0.003463122712,8.40936925,0.2696274888,7.049725288,0.3404681885,2.60256978,-695.656,-0.0118197,9.29296,-0.00076068,0.0170245
3,0.009424101939,0.1967810909,0.2432609418,0.1434143535,0.6592309055,0.795035388,-77.372,-0.00889255,3.27822,0.435079,-0.20191075
4,0.003820891996,0.1021231005,0.1531388187,0.6654838634,0.9341026151,1.22045531,-288.682,-0.0582707,7.95088,0.158579,-0.232553
6,0.0094282491,8.730888891,0.2037994758,1.627332272,0.2521032856,0.753936309,-80.0368,0.000105008,3.70408,0.000714786,-0.00952125
7,0.003511142746,0.9114162083,0.1123168921,0.2976799788,0.2430923473,1.08409686,-302.958,0.00639605,9.72031,0.107592,-0.278483
8,0.008838888592,3.42827635,0.4143362467,0.2687870513,0.1064973474,1.63491976,-184.999,0.00042209,3.95043,0.00977224,-0.057561
9,0.004646345805,0.3512307619,0.1190001561,0.7967091232,0.5473030976,0.853253319,-175.383,-0.00364985,7.16312,0.0449326,-0.13241985
10,0.005109918115,5.186200964,0.1406278557,0.5463075203,0.7477436941,0.916127299,-194.63,0.0117253,6.94732,0.0790855,-0.1156918
11,0.003522039451,0.135110039,0.1869082924,7.100851493,0.1030934991,1.86221605,-529.556,0.013104,9.97272,8.98957e-05,-0.0123505
12,0.009861374888,0.1692356499,0.3280465498,0.5321476707,0.4145795447,1.14045264,-113.253,-0.00162499,3.47709,0.0433523,-0.113555
13,0.005255214293,0.4213492131,0.3600649894,8.075982873,0.2532918265,2.40255749,-454.479,-0.013623,6.65662,0.000333208,-0.021226
14,0.007960860824,0.3442257119,0.1673690872,0.3312964526,0.1289325671,0.734069774,-91.8078,0.000347849,4.38714,0.0103844,-0.05463655
15,0.004780878125,0.2596700917,0.1182497741,2.789659021,0.1571099877,0.866681738,-181.194,0.00166822,7.3329,0.000459094,-0.0162938
16,0.001166158297,0.6076084313,0.2322836107,2.663445315,0.8672207844,7.18996618,-7089.99,0.56483,32.3865,-0.147062,0.9271075
17,0.001567115003,0.1539368432,0.4051587995,6.276108056,0.9163669507,8.8195682,-5838.64,1.73751,22.4301,0.0326129,-0.4483205
18,0.003119485075,0.6455801849,0.2832160991,0.7526758325,0.1285189195,3.16350497,-1015.49,0.00942582,11.1943,0.0104662,-0.135175
19,0.001939994205,0.2350295099,0.1320126238,0.30447362,0.7305994516,1.83246069,-813.81,-0.0296226,13.9263,0.787453,-0.691797
20,0.001779568169,0.2227721808,0.1793165519,0.1366304148,0.1043220532,3.47265935,-1946.47,0.0427714,19.5435,0.203721,-0.9606445
21,0.002963638086,2.965024686,0.1932444626,2.378328083,0.3637559624,2.25930966,-737.694,-0.0129406,11.4972,-0.00154694,0.0157565
22,0.004792251981,0.7129822483,0.224259485,0.1870446403,0.8719816133,1.27353099,-227.554,-0.016721,5.67051,0.851214,-0.3882335
23,0.004276599355,1.452807487,0.2298604379,5.841817274,0.2124261517,1.87634659,-438.277,-0.000216286,8.16207,0.000236631,-0.014006
24,0.001190485701,2.049901833,0.1234674185,0.3287647307,0.3144914608,3.76300382,-3497.98,0.0501935,30.3772,-0.594697,1.976863
25,0.00691460429,0.3778256823,0.3899428106,0.3427905611,0.1015304034,1.97406596,-285.234,0.00491054,5.06918,0.0160247,-0.123359
26,0.006770565089,2.852527125,0.1164493803,2.431035992,0.6559063109,0.592883888,-86.205,0.000128308,5.09332,0.00409674,-0.02995165
27,0.003004424052,0.2324795275,0.1249022146,1.247028388,0.2029693124,1.44760086,-478.894,0.00661832,11.6029,0.00952368,-0.117826
28,0.007450444577,7.597439228,0.3625038572,2.379976983,0.6908746175,1.69113984,-224.505,-0.00116569,4.64218,0.000320836,-0.00372550000001
29,0.004425856721,5.964096806,0.4874266024,0.8713179319,0.1284248335,3.71774076,-779.407,-0.0228961,7.34748,-0.0056395,0.0738815
30,0.006404264817,7.083115012,0.127583915,0.93868611,0.4573815615,0.687873941,-108.877,0.00122093,5.45892,0.00841136,-0.03430045
31,0.001195412321,0.2123833331,0.3096026775,2.967994225,0.1294927658,9.01870119,-7381.4,-0.454078,28.8224,0.000674983,-0.049997
32,0.008988031063,0.1895745645,0.4506017338,0.5418177626,0.4227039533,1.71461174,-186.469,-0.00259099,3.8074,0.0694651,-0.185165
33,0.001290603697,0.7766438057,0.3564072818,6.705768637,0.1421757123,9.2758702,-6649.65,-0.452112,25.0467,-0.00125988,0.0897295000001
34,0.001652989174,0.4208354755,0.261616982,0.1533701995,0.2636548928,5.36706566,-3416.43,0.482299,21.3822,0.819562,-1.134767
35,0.002516193917,0.1247713171,0.3797257485,4.00787636,0.1384784935,5.28470511,-2078.68,-0.190882,13.8548,0.00167732,-0.099191
36,0.005643468569,0.215644623,0.3770851593,0.2583258119,0.1101266847,2.33277447,-412.489,0.0122262,6.20089,0.0393935,-0.236521
37,0.005059461129,0.3346282327,0.2050191756,0.1330047495,0.2227168076,1.36237694,-261.405,0.0015078,6.70317,0.306908,-0.4687075
