Runs,n01,n02,n03,n04,n05,n06,n07,n08,n09,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,tau01,tau02,tau03,tau04,tau05,tau06,tau07,tau08,tau09,tau10,tau11,tau12,tau13,tau14,tau15,tau16,tau17,tau18,tau19,maxFreq,dn01,dn02,dn03,dn04,dn05,dn06,dn07,dn08,dn09,dn10,dn11,dn12,dn13,dn14,dn15,dn16,dn17,dn18,dn19,dtau01,dtau02,dtau03,dtau04,dtau05,dtau06,dtau07,dtau08,dtau09,dtau10,dtau11,dtau12,dtau13,dtau14,dtau15,dtau16,dtau17,dtau18,dtau19
8.1000000000000000e+01,5.2127091965993688e-01,5.2542184102340839e-01,4.8570077253852417e-01,4.8547664182472494e-01,4.6762042571413831e-01,5.1555296765377334e-01,4.7546865397776222e-01,4.1065373945822664e-01,4.6144696342609637e-01,4.6188240887602638e-01,4.3290665231013631e-01,5.3674421449889598e-01,5.4933057884528258e-01,4.9386852466884873e-01,4.8178713249467364e-01,4.7539737184634573e-01,4.3012187029585547e-01,5.0612881911089069e-01,5.9442134521818590e-01,5.9915242314842747e-04,6.1465029747716162e-04,6.1370722325044093e-04,6.1819930667832265e-04,6.5002626235123660e-04,6.4741125753088765e-04,6.2375486733183853e-04,6.6296658566202937e-04,5.9813112010050323e-04,6.6538295788359889e-04,6.6708741004986864e-04,6.9858007088109469e-04,6.4470633240033197e-04,6.2373985919751728e-04,5.8731328274864135e-04,6.5105755307717501e-04,6.5011768110726008e-04,6.1550052726524411e-04,6.4091658642190913e-04,-2.1445331544417927e+00,3.8252272460681525e-02,8.6411331423619231e-03,-1.1090155460635742e-02,-1.8198039519745635e-02,-3.9418147856906671e-02,-3.0308871412643157e-02,2.6888530513247133e-02,-1.3658790543047417e-02,7.7437099399446652e-02,1.8230787546258398e-02,1.5241715445313275e-02,-9.0436946820204867e-04,-2.2678195321645944e-02,-2.0648607268469732e-02,3.5552553345752358e-02,-2.9023638159486609e-02,-6.9402905644722068e-03,5.9003994579143182e-02,3.2688694417970510e-02,-8.4857783022584954e-02,-1.0367511293907228e-03,-1.6343979059030289e-02,-1.2275492400348753e-01,-2.5963029148812211e-01,-4.3750076006432437e-01,-4.6442771584054299e-01,-3.6918069268310205e-01,-2.8240501226406423e-01,-1.5793427809995819e-01,-3.5145969690120182e-02,6.4397784882430642e-03,-6.1865830680574163e-02,-1.9865858291723271e-01,-3.4064391396526617e-01,-4.4143953115138856e-01,-4.1217852375652342e-01,-3.9355508452132426e-01,-2.9672997214902352e-01
8.2000000000000000e+01,4.6117064650016065e-01,5.4688725343538680e-01,5.5818954702269308e-01,5.0968290777524494e-01,5.2188867776004777e-01,4.6425252116758542e-01,5.1157634420105746e-01,5.1821184876193049e-01,4.3759862364775848e-01,4.5537050980090149e-01,5.3810458182661569e-01,5.1331495866980192e-01,4.5800606341457806e-01,5.6608726251156105e-01,4.6059047895053490e-01,5.0638639765206495e-01,5.4739932298298455e-01,5.5256141941489623e-01,5.8149694549707742e-01,6.6683502994929604e-04,6.4894844376236550e-04,6.5868233698180689e-04,6.4698646117819795e-04,5.9541518610214126e-04,6.2573959953076807e-04,5.9613779673033183e-04,6.2410309030968484e-04,6.4428945884735544e-04,6.8810455489271829e-04,5.6456926758123376e-04,5.7274730752840332e-04,6.2977140884108978e-04,6.4057074399756606e-04,6.4622810646781589e-04,6.3725683448730911e-04,6.4205127903482697e-04,6.4592701241428078e-04,6.6794560464871703e-04,-1.1769896113985581e+00,2.6952662324220000e-03,8.1123550099704289e-03,-7.4571928632138906e-03,1.4139518444977739e-03,7.6356496458984680e-02,1.6955666870543951e-02,2.8227021386939555e-02,-1.9032817544228919e-03,-2.2947834743547446e-03,1.3290668565701935e-03,4.3900908686111961e-02,7.8496613653555869e-02,2.8797473738961799e-02,7.2326298283797996e-03,-8.4469602423808965e-03,-2.7948534597754815e-03,-9.1900143051049099e-03,-6.0681999425327149e-03,1.1725249660088366e-03,-6.3116839976729011e-02,-2.2980004033001933e-01,-4.0842346726854828e-01,-4.7627631061253339e-01,-4.8016299869502177e-01,-3.5542760801199336e-01,-2.3678938254612092e-01,-9.2021269493258728e-02,-4.5519434888063870e-03,-2.1438641972792993e-02,-1.2229382728712324e-01,-2.6702823485713623e-01,-3.8537468438626377e-01,-5.5359239214958222e-01,-4.0497534614658548e-01,-3.1984063508794236e-01,-1.7364448257062293e-01,-3.9377572980114905e-02,-1.1838166003030892e-03
8.3000000000000000e+01,4.2564382843584214e-01,5.3059792157893526e-01,5.3490616001622460e-01,5.1063648584980170e-01,5.0912626413985163e-01,4.6303459970293825e-01,5.0574709586031918e-01,5.2275277566292511e-01,5.3284672667103194e-01,4.9149668792345036e-01,4.9854948152963530e-01,4.5592946382762062e-01,5.3271013359181552e-01,5.4998342826107227e-01,4.9918612784151634e-01,4.7517518939396258e-01,5.0059479402599427e-01,5.2094102169387513e-01,4.9580576418748906e-01,6.7515167094616476e-04,6.2256819379584590e-04,6.6848869451693101e-04,6.7314303684248486e-04,6.0996878868194182e-04,6.5236573869707792e-04,6.4548541116133805e-04,6.5156469227230359e-04,6.7512133881863210e-04,6.2260913791737542e-04,6.0907978315823466e-04,6.2798945641604658e-04,6.4285368276777871e-04,6.2705990728820335e-04,6.7063677164021273e-04,6.1269042474954363e-04,6.3870058936130929e-04,6.2599859250269741e-04,6.5151572643748522e-04,-3.5188537616685887e+00,3.2663641125196818e-02,6.9041002248582117e-02,2.2759269135974591e-02,-2.0380988452473048e-02,4.6700029621149497e-02,-5.8563903948538609e-02,-6.4302536628702001e-02,-5.7687335797140804e-02,-1.9943867002325533e-02,1.7357733916867346e-02,5.9166481936046011e-02,7.0488936465551433e-02,4.3960206586035611e-02,3.6049335072618760e-02,-7.5089661599747615e-02,-2.0664685518312353e-02,-5.8176333528336954e-02,-3.8583362282906819e-02,1.4914225410223025e-03,-4.0329951378481610e-02,-1.8262858514361824e-01,-3.9723571720884365e-01,-4.9626311993122840e-01,-5.1675096202075110e-01,-3.9624486891653987e-01,-2.7171993055574717e-01,-1.0356414303913652e-01,1.0100367209275873e-02,8.6430302914664026e-03,-8.7344846022574529e-02,-2.3853697594944379e-01,-4.6197800429581548e-01,-5.6203668385990113e-01,-4.7438169703539756e-01,-3.4676446247772219e-01,-1.8739415974522444e-01,-4.2636685293473420e-02,1.7070779456673790e-02
8.4000000000000000e+01,5.9568527628899470e-01,4.7267940530812447e-01,4.4837004851272955e-01,5.1511235811746015e-01,4.7133276690708992e-01,5.2046972427416427e-01,5.5822868271456749e-01,4.6750416290267544e-01,4.1966700357226655e-01,5.0306944622703575e-01,4.7504924062483855e-01,5.0315140539739445e-01,5.3609417997819286e-01,4.8924065672786554e-01,4.8127282706264651e-01,4.9520480717837551e-01,5.5998990711250307e-01,5.5212358019728114e-01,4.5613114862198600e-01,5.9915557407632519e-04,6.6695812949977271e-04,6.4277901507148638e-04,6.7325889986666831e-04,6.0797374080844870e-04,6.3359589745492042e-04,6.3738920354400688e-04,6.6475404229557539e-04,6.7486137195382951e-04,6.3046231124482520e-04,6.8511587479196730e-04,6.0240538744972300e-04,6.3071543994100746e-04,5.9114356401074786e-04,6.1037403931635996e-04,6.6300969443716391e-04,5.8956500048830656e-04,6.0125348906197391e-04,6.8269932554793826e-04,-1.4134337064408877e+00,-8.8986857882389359e-03,9.2994312250738176e-03,5.1902654174540430e-02,-5.2734103750395889e-03,6.2558210389696001e-02,9.7781207575309281e-03,-2.3560664752508842e-02,-4.7201164088406244e-02,-2.6983261625090904e-02,-1.5635486239062857e-02,1.5230167349500334e-02,3.6155870519749556e-02,7.0591789746998757e-02,8.8169859413511631e-02,3.0355622904210122e-02,-4.2406406608463953e-02,-2.9901217279970638e-02,-1.7214115910491046e-02,-1.4770139777908753e-02,3.6230856315100368e-02,-4.6797596908731975e-02,-1.7773608140814190e-01,-3.7685054321556777e-01,-4.2692530710652932e-01,-5.0331012202420311e-01,-4.6399798869778408e-01,-2.2659968146321319e-01,-4.1295837416299719e-02,-1.6272583280851904e-03,-3.0406164475138553e-02,-8.8851001889267422e-02,-3.0556469576836776e-01,-3.8602004970300641e-01,-4.4663997478266992e-01,-4.5966539441444354e-01,-3.8254925471825629e-01,-1.6765915877847704e-01,-3.2250442316694716e-02
8.5000000000000000e+01,5.8727077101628489e-01,5.3990744845716809e-01,5.4747748550388731e-01,4.8363846084783224e-01,5.4438506905033346e-01,5.1851786592324700e-01,5.7127276708221741e-01,4.2598418233037921e-01,5.0609820369067193e-01,4.9373256826291972e-01,5.0156803827676733e-01,4.2353590355621257e-01,4.0862293255904047e-01,5.2109015251839053e-01,5.1807513560005425e-01,5.1635120422460312e-01,4.8547231709316996e-01,5.4706864299498226e-01,5.3234451073489364e-01,6.1584868653672222e-04,6.3685348448300249e-04,6.0978477015135603e-04,6.0908138773640205e-04,6.6357677215691147e-04,6.4767098074910436e-04,5.9808402037736215e-04,6.2301595801691665e-04,6.3917941133974528e-04,6.4874273877144225e-04,6.8293756327166455e-04,6.3390777236761102e-04,6.9939313844174123e-04,6.4410013864294965e-04,6.7807893090738301e-04,5.8800872922869674e-04,6.3627497475663385e-04,6.3422606598958055e-04,6.6441635856085324e-04,-2.1644759449499369e+00,-2.2901943008690751e-02,-2.0465307226658069e-02,4.0356518127282470e-03,3.6047661300386835e-02,2.7345298025949205e-02,3.2217652545796227e-02,9.1153671721855289e-02,2.4589545066788787e-02,-2.5861823349515589e-02,-4.4565518830808060e-02,-4.1633404279650676e-02,-8.9494518462629458e-03,1.4240597145942502e-02,3.7639052763438485e-02,8.0636368693376426e-03,1.0879932865748287e-01,1.7742868951842183e-02,-6.5752621125625410e-03,-5.9565517407378366e-02,-1.9217476321387039e-01,-3.1874810346721461e-02,9.2181009492264820e-03,-5.2123060090281115e-02,-2.3786679204107486e-01,-3.8889916798012791e-01,-5.2856646881593861e-01,-4.1105961923193490e-01,-4.0070925821922287e-01,-2.3219326195089707e-01,-7.0681288821816679e-02,1.8293144776748704e-03,-1.8516582933614245e-02,-1.3585802882687403e-01,-3.1105029973943488e-01,-4.1371603165529791e-01,-4.7977557393608095e-01,-4.9767359389107924e-01,-3.3095176421582551e-01
8.6000000000000000e+01,4.7158452704598652e-01,5.1799455908014769e-01,5.4891668133166904e-01,4.6190323618922968e-01,4.9348067792314432e-01,4.7224830185245609e-01,4.8275036963851786e-01,4.4574517199804081e-01,4.3067244467326787e-01,4.8445012550370614e-01,5.7614150687125920e-01,5.2063132110285670e-01,5.2214260995355122e-01,4.4482667677838539e-01,4.9553743025408142e-01,4.6316537542655301e-01,5.1804899319447417e-01,5.5795117073456035e-01,4.5582715872368401e-01,6.4288389720661685e-04,6.6192009267346014e-04,5.9026709465112787e-04,6.4057212084504551e-04,5.9701501191529276e-04,6.0891790177466183e-04,6.4640275858100066e-04,6.6070818798188980e-04,6.0964887822507878e-04,6.3692651460375122e-04,6.5945212741857584e-04,6.2251850938890244e-04,6.6339981786901281e-04,6.3461124658132511e-04,6.1286078913474454e-04,6.2868935956073935e-04,6.4943182560176589e-04,6.7534846339677753e-04,6.0596353474611398e-04,-1.6877129236650075e+00,-9.2292055553500063e-02,-1.6266051350299904e-01,-8.0868403751210849e-02,-7.9641568673238794e-02,1.0879245637696044e-01,1.6632901744806361e-01,1.5415745080460397e-01,1.3257054254367517e-01,4.9314619499085666e-02,-4.5388195868412140e-02,-1.3235411855383461e-01,-1.4114418234179027e-01,-1.5345921267062579e-01,-1.5345213988382511e-02,1.2586262032598938e-01,1.6350331843995036e-01,1.5453572110857294e-01,1.0685359175255371e-01,-5.5213003058440790e-03,4.5050416730418874e-02,-1.1753058548613637e-01,-4.6709040302239657e-01,-5.0372631354989039e-01,-5.6067906006873613e-01,-4.2674109113072234e-01,-2.8356512449256854e-01,-7.5083765649353040e-02,8.7332807874318519e-02,9.0880091230260973e-02,-1.9351594993111121e-02,-2.9352846264707466e-01,-4.6527511732286086e-01,-5.2037770115198612e-01,-5.2954833851259764e-01,-3.4958252514982746e-01,-1.8627570996798681e-01,-3.0577649301477550e-03,1.0195835686843679e-01
8.7000000000000000e+01,4.3770058891277919e-01,4.6402654019588707e-01,5.0828371118224958e-01,4.6701743877719992e-01,4.4893927290662439e-01,5.3743491293681289e-01,5.5335708494808178e-01,5.8407258322454769e-01,4.4359157408921479e-01,5.7629118479775154e-01,4.7874012965039736e-01,5.1501478739965922e-01,4.6386853037749326e-01,4.5620855016826012e-01,4.6908840851483019e-01,4.5004529647039909e-01,5.1829243103882428e-01,5.2522769202022912e-01,4.5500534458246311e-01,6.2422426188761006e-04,6.1517578455899582e-04,6.5116719972780344e-04,6.2829314616005870e-04,6.1063951953105940e-04,5.8514659480182892e-04,6.6182179471007102e-04,6.0160004407384178e-04,6.4914043127330698e-04,6.2726877598923711e-04,6.8112081103563200e-04,6.7954900569486721e-04,6.4963611103816855e-04,6.4589122008649417e-04,6.0394915056436566e-04,6.8742869971051166e-04,6.1089894701668959e-04,6.1644014501208827e-04,7.1532106584227867e-04,-1.6955591695015733e+00,-3.4321879782694964e-02,1.1065675931121177e-02,5.4440261187949091e-02,8.5474959110598547e-02,1.0305297926116452e-01,1.1779763431363222e-01,-5.8871209018818149e-02,-1.0355946766793522e-02,-7.9944982189772418e-02,-5.2772560987790484e-02,-7.2171288945099832e-03,3.6594552943469694e-02,6.7721983132429386e-02,7.1325499728658315e-02,1.0554353302438813e-01,-7.4739881172902756e-02,3.1348783569029592e-03,-4.5261196346402244e-02,-9.3004141277219787e-02,-6.9566146176924804e-03,2.5060222785810993e-02,-6.6837953838216890e-02,-1.9865710898514521e-01,-3.3030254398269676e-01,-5.0061720990868253e-01,-5.4578737351818063e-01,-4.7210908005190788e-01,-1.8516279776115141e-01,-7.1364061549061830e-02,2.8399852247673607e-02,-1.8577885230186553e-02,-1.3163530887538855e-01,-2.8745620195280708e-01,-4.0665080569546319e-01,-4.4797206188995631e-01,-4.8033611887987604e-01,-3.3774609109471498e-01,-7.1579423721601643e-02
8.8000000000000000e+01,5.1672741737267058e-01,5.0940384022316720e-01,5.1435305841004897e-01,5.7943000372201448e-01,5.1149006645280803e-01,5.0088170198300208e-01,5.5029712767606254e-01,4.5896168866388520e-01,5.1585497443367856e-01,5.0698450097311021e-01,4.8788310068041002e-01,4.4555912741174086e-01,5.1993429274234426e-01,4.5464034634144623e-01,4.5191247613728402e-01,4.8205751268267921e-01,5.2828568881856630e-01,5.3658678557225825e-01,5.2405641170907902e-01,6.2859111014658983e-04,5.9134960835442122e-04,6.6068260455853637e-04,6.5480548717883379e-04,5.9600544699812714e-04,5.9590622802523964e-04,5.5420954933185990e-04,6.2047694452141183e-04,6.3811671437023559e-04,6.2366571724444128e-04,6.2453838256207686e-04,5.8873246968207634e-04,6.4637029753821028e-04,6.2937578339019337e-04,6.2281467570835891e-04,6.1383804954162483e-04,6.5055319582523884e-04,6.1423113478128305e-04,6.4717592807142467e-04,7.1926094774436578e-01,2.4107605323120396e-01,-6.8121451146652134e-02,-1.4775425183355395e-01,-1.1879979111562022e-01,-2.3761720280290888e-01,2.1885727674586519e-02,2.6488619997433460e-01,-1.1321625870142071e-01,-2.4407294352268849e-01,2.1364366165066428e-02,2.4783031182806781e-02,-8.7938174186952267e-02,-8.0776989097586238e-02,9.0259306140261231e-02,-2.7928142842803538e-01,-5.1357376573690772e-02,-1.1815140421589376e-01,-3.8421636894270250e-01,-1.9579808774317087e-01,-2.7979803840505468e-01,1.1274155142793063e-01,5.4694277995537277e-02,-1.2792318504484257e-01,-3.1935544586580988e-01,-4.6768082551107426e-01,-6.1681959728776548e-01,-4.7726252438984318e-01,-4.8366265337218550e-01,-5.0006483542919256e-01,-3.1128519295542390e-01,-2.0528039823553001e-02,2.7190579732216946e-01,-1.8592437600606360e-01,-2.9744005503040682e-01,-6.5276957028626015e-01,-5.6048196928060179e-01,-2.6396047680954382e-02,-8.1527685602544864e-02
8.9000000000000000e+01,4.2022757750416301e-01,5.4519179167843557e-01,5.1233332455094183e-01,5.2075429525591910e-01,4.8143313993169418e-01,4.6414636097226580e-01,4.0659558972296023e-01,4.4911629528043662e-01,5.2908572301549373e-01,4.6226097358428220e-01,4.8528234280432075e-01,5.3588225114491306e-01,5.8031442488512597e-01,4.3668716155283954e-01,4.7430634154676465e-01,5.6168690674789823e-01,5.3742355806959785e-01,4.8215715144189969e-01,4.9418823770603298e-01,6.2800272751466603e-04,6.1062223712985482e-04,6.4020078686603875e-04,6.3195070969686437e-04,5.9613135983872182e-04,6.0685427317704597e-04,6.4160382313029789e-04,6.9767589485554213e-04,6.2054045187380220e-04,6.8130668645309685e-04,6.0591320953273700e-04,6.5498449161361272e-04,6.4763149299350243e-04,6.3139373072659539e-04,6.4314268252776291e-04,6.5298719714260156e-04,6.0012118108807337e-04,6.2246176679545161e-04,6.4639147699509410e-04,-1.9555440701958340e+00,-6.9140663638833644e-02,-2.0994773475280226e-02,-1.6894984078419384e-02,4.9501192478373923e-02,1.2830885820491744e-01,1.0441126319093996e-01,5.6823481919821006e-02,1.4671800219190345e-02,-4.1084938562363504e-02,-9.1405514712761260e-02,-3.4135636095555810e-02,-6.3185339405080754e-02,-1.3350374139520227e-03,7.3122159438554490e-02,8.2246719657064205e-02,7.0441342980842592e-02,3.3440333391254740e-02,-1.8915614630188315e-02,-6.4220377016255270e-02,-2.0411408274689791e-01,-4.5987203600716953e-01,-5.2505031389316059e-01,-5.1915777055100421e-01,-3.2842669051014184e-01,-1.6352900633620493e-01,-3.6950644988209547e-02,2.2329917914731823e-02,-1.6291585192007574e-02,-1.0831129482191670e-01,-3.3219513562166014e-01,-5.0028001541413403e-01,-6.1018042285532204e-01,-3.8604695395960675e-01,-2.8067228430295188e-01,-1.4155883021338411e-01,2.1895490087686653e-02,2.2812167488339696e-02,-6.4035889035807259e-02
9.0000000000000000e+01,4.7615853228483646e-01,5.2316148289446895e-01,5.6059094518386787e-01,5.1560049868503210e-01,5.1621491063997871e-01,4.1992584198737154e-01,4.9973930149062046e-01,4.8643956935069721e-01,5.7208083408530908e-01,3.9148595985626466e-01,5.3831246192119053e-01,4.7689439692683122e-01,5.2165444845395115e-01,5.3915339766294001e-01,5.1133830171601180e-01,4.9211322239908878e-01,4.5974741860574581e-01,5.6476733199024198e-01,5.8081608344255253e-01,6.4103086593156583e-04,6.1134098253256099e-04,6.6932367541883066e-04,6.6358680444359786e-04,6.0355843113070137e-04,6.3652268865302061e-04,6.4832531761012965e-04,6.2894226358721169e-04,6.3563325479414502e-04,6.0654539213407651e-04,6.2144091393043352e-04,6.0196688696297898e-04,6.6868614123102984e-04,6.2785952440165885e-04,6.0858424731214246e-04,6.4776752985710811e-04,6.2816357385546081e-04,6.0793620357907005e-04,6.7087577068950281e-04,-1.9443005581170996e+00,-9.5807648259338407e-02,-4.0470907958223279e-02,4.6219104099520791e-02,9.6081703038208843e-02,1.5256152496867514e-01,9.3707210657711926e-02,6.2115235177628847e-03,-3.6704661310338338e-02,-1.0373896563997675e-01,-9.2722673095124719e-02,-7.0095478310605586e-02,-4.2583008230678843e-03,7.5675459010327017e-02,1.2494735468493445e-01,1.4876385390216740e-01,4.6595514779923519e-02,4.6725401325886651e-03,-3.5906920992090363e-02,-1.4125557967759050e-01,-6.3626517166071039e-02,4.4645068975057711e-02,3.6767844990848175e-02,-1.0431116481690594e-01,-2.4397123521424646e-01,-3.7871194802363561e-01,-5.5142391119922252e-01,-5.0254156680473727e-01,-4.2163836200259652e-01,-1.4755393418219853e-01,-6.5546785776859906e-03,6.3504995928553853e-02,-2.6120212659463959e-02,-1.7640006744201742e-01,-3.4672145110548058e-01,-5.1630811093161810e-01,-4.9998527429373496e-01,-5.2713040266105793e-01,-2.6606965186637410e-01
9.1000000000000000e+01,6.1283721791946921e-01,4.7054481744540821e-01,5.0157488494733249e-01,5.1047765235384002e-01,4.4951147995061419e-01,4.3674971492445253e-01,4.4449057434214467e-01,5.5253176429110296e-01,4.5375944646254124e-01,5.3750791593617564e-01,5.6000478286088939e-01,5.3836947706499738e-01,4.8598560072655811e-01,5.6917652573207733e-01,5.0869249433765429e-01,5.2866717243381656e-01,5.2073928036499528e-01,5.4050107789714996e-01,5.6096509059502864e-01,6.5751333962185124e-04,6.5674683617602137e-04,6.5524796631681744e-04,6.2036381485082936e-04,6.2157239939694827e-04,6.5578126171848318e-04,6.5882625563010177e-04,6.3187801940600870e-04,6.6840964262483921e-04,6.6148799366858057e-04,6.4358118173024571e-04,6.0407215564804305e-04,6.4728724744787488e-04,6.2292390476694078e-04,6.2484133464099786e-04,6.5879428082481228e-04,6.5155508368873634e-04,5.9729773689470357e-04,6.7701122549397900e-04,-2.7580613927271163e+00,-2.6434823663379348e-02,-5.9489604353757386e-02,-7.1190004558019382e-02,-4.5969485995556170e-03,3.5047587498837629e-02,1.7050663991824422e-02,4.2613447437389596e-02,6.5181660957591703e-02,3.1067637795700875e-02,-4.6844403911450172e-03,-4.2686016943349614e-02,-3.2598010513140707e-02,-5.7987023183159181e-02,1.0163384800421227e-02,4.7162263872024823e-02,2.7958154458218587e-02,5.4579345487582032e-02,5.8237061395516321e-02,1.4933398073679882e-02,-3.3304501378950135e-03,-1.1150996215292253e-01,-2.9026268499876551e-01,-4.5998979114614258e-01,-4.5377784818612099e-01,-4.0591827676905723e-01,-2.9555038283390900e-01,-1.6690377258044009e-01,-2.5916552459648301e-02,2.0538642786505079e-02,-5.9539410290909700e-02,-2.3854401609568754e-01,-3.6018702376239276e-01,-5.6044014895562100e-01,-5.0164694354037920e-01,-4.3130322779916241e-01,-2.5328248387523900e-01,-6.1457771316497656e-02,9.2452836497614044e-03
9.2000000000000000e+01,5.0608871359359264e-01,5.6231822226541717e-01,5.3485721490090732e-01,5.0235857003760975e-01,4.7080894523855055e-01,4.7069956780465844e-01,5.5178540137757570e-01,5.2384547281005700e-01,5.3320263302730719e-01,5.7381809299891917e-01,5.2942207432831800e-01,4.9681293943746113e-01,4.8729246325029751e-01,4.9120802633711563e-01,5.2433439332523668e-01,5.1815391156721946e-01,4.4379277187297761e-01,4.5598306535776389e-01,4.8157499932330339e-01,6.5148536843893858e-04,6.2892478699867716e-04,6.8426273052396602e-04,5.4747966598999993e-04,6.1256196764066103e-04,6.3473492060398798e-04,6.8565511035213842e-04,6.3156399755364366e-04,6.2558338554084055e-04,6.2244806651668490e-04,6.6644998698587373e-04,5.6774460700061721e-04,6.1018833479276416e-04,6.2908480376931209e-04,6.3817164524849720e-04,6.4429742867230962e-04,6.3977881652698136e-04,6.4751240658803629e-04,6.2791249762259222e-04,-6.3186905186892028e-01,-6.5088722189798887e-02,-3.6689568716496979e-02,-8.7826448558203651e-02,1.8018351621851281e-01,1.0193624788712441e-01,7.9858001766908160e-02,4.7447027085034676e-02,1.3615742200379088e-02,-2.8938298868297352e-02,-3.3096872908977559e-02,-8.5782416725521671e-02,8.3349993573733627e-02,6.9737244423606626e-02,7.7430782452481139e-02,8.0679286584839360e-02,6.7234042777641889e-02,4.0165021530924605e-02,-7.9693579513318014e-03,-4.2962335355944958e-02,-1.9486767433019025e-01,-4.3139469596553681e-01,-5.0411952334794563e-01,-4.0953855129366445e-01,-3.3839371449406741e-01,-1.9794421834973264e-01,-8.2094371189889159e-02,3.0068485479262108e-02,1.1371565244999715e-02,-1.6056073470771537e-01,-2.9411445434668337e-01,-4.2075923345485933e-01,-4.8672021768503271e-01,-4.2359862928442737e-01,-3.1706273750931047e-01,-1.4417124638566037e-01,-4.4475123583964660e-03,1.9910712301118849e-02,-5.4711315033983965e-02
9.3000000000000000e+01,5.4429857075249510e-01,4.8242458260698329e-01,5.4520094704615230e-01,4.7650442144992367e-01,5.0057056065669325e-01,4.6400317216096210e-01,5.1508340744750236e-01,5.5971111355619074e-01,4.9132787120683491e-01,4.7913857559160417e-01,5.2337147058396982e-01,4.7103447664360931e-01,4.9543929358667660e-01,5.7435994019673753e-01,4.2063024363631291e-01,5.0885049111868130e-01,4.6391535301978992e-01,5.9516876932070151e-01,4.8652110178793773e-01,6.2472448678776386e-04,6.3724312315375055e-04,6.3030921179931063e-04,5.9834290825909486e-04,6.5430480311385469e-04,5.9741014979087733e-04,6.7334650850346591e-04,6.5967862269386676e-04,6.3851436938497797e-04,6.3808554937349476e-04,6.1447475660454946e-04,6.1462967536461211e-04,6.5883721925721439e-04,6.1846431202687525e-04,6.8486647904623021e-04,6.3240601177497191e-04,6.4314012600879807e-04,6.3434338916454943e-04,6.5373467075938857e-04,-1.7826809289901180e+00,-5.9184164014070006e-02,-3.0809075957094478e-02,4.0339143136947087e-02,1.3085502992282727e-01,8.2222253228181330e-02,8.5404658456411653e-02,3.1223039265171337e-02,-2.8045394007136792e-02,-7.4277036965497700e-02,-8.4420253454453587e-02,-2.1503396396838070e-02,3.8762776766176898e-02,1.9456653399529955e-02,1.1488423945493764e-01,6.3402116667887753e-02,5.5887650729502525e-02,-8.1508044758038523e-04,-5.6455190078352757e-02,-9.3973195225416362e-02,-4.0634222697732980e-01,-4.7678814985019358e-01,-5.6916434454379328e-01,-3.7301441646597766e-01,-2.7150794101871156e-01,-4.7599972630152365e-02,1.9849885291023384e-02,3.3172739666298412e-02,-9.2796930806215983e-02,-2.6098387029271919e-01,-4.7234107647398105e-01,-4.8948074660160046e-01,-4.9107864152908576e-01,-3.8649665334844485e-01,-1.6325425988839015e-01,-1.1728597426596821e-02,3.8486647202518043e-02,-3.0232827574749876e-02,-1.6298560256977623e-01
9.4000000000000000e+01,5.5500270629974624e-01,5.1006037677088878e-01,4.2398351392350198e-01,5.2838797201340415e-01,4.9490826164872642e-01,5.7264451312405851e-01,5.0713678472253365e-01,4.8436055662341321e-01,4.8955476413543764e-01,4.5704928565858499e-01,5.2181833403845512e-01,5.5498564917512072e-01,4.5053070607004930e-01,5.1615438292832960e-01,5.1061595264598192e-01,5.0093416735808804e-01,4.1332058551610912e-01,4.4822016615428895e-01,4.5946858160970228e-01,6.2061230382531418e-04,6.4610828455479840e-04,6.2691253945078090e-04,6.4719377624382595e-04,6.2779785290610678e-04,6.7043564229086420e-04,6.3437805906306044e-04,6.3036290714168011e-04,6.0996557381445772e-04,6.3141739234933586e-04,5.9717657662748907e-04,6.4214740143385461e-04,6.7464410088349553e-04,6.2965029270137046e-04,6.0064732070167577e-04,6.0155315872935020e-04,6.3597912232790394e-04,6.3949528321611561e-04,6.7724166546056933e-04,-1.8717647853403663e+00,4.5224629374729375e-02,1.9854424548881866e-02,1.3531383569187483e-02,-2.7717932393755973e-03,-1.3139448418186817e-02,-4.3677079286652543e-02,-1.0342372736005245e-02,1.0582345000287319e-02,5.8374684197559645e-02,3.3152524947510642e-02,5.7627080218836113e-02,1.7785644512713361e-02,4.2573362613040899e-03,-9.0858627288525895e-03,-1.1342293770866263e-03,1.8005875013216155e-02,-5.3596473925665578e-03,4.0263521405847769e-03,-3.7867184721207536e-02,-3.4426728556802288e-01,-1.5857221224990781e-01,-2.5626386124244505e-02,1.2845968733188329e-03,-6.9775186295473191e-02,-2.3495175716092831e-01,-3.7424811916153544e-01,-4.5479651222812834e-01,-4.5714426888388004e-01,-3.4721073927101997e-01,-2.2567315283161804e-01,-9.3514052279530802e-02,-3.0600022515869796e-03,-2.4457263547716934e-02,-1.4271202597448962e-01,-2.9510729326887031e-01,-3.5273144538550127e-01,-4.3528471893594656e-01,-4.0156207758990092e-01
